ID	Route	Call	Port	Round_trip	Time
179	2	11	Xiamen	4	58
180	2	1	Xiamen	5	30
181	2	2	Chiwan	5	31
182	2	3	HongKong	5	32
183	2	4	Singapore	5	36
184	2	5	PortKlang	5	37
185	2	6	Salalah	5	43
186	2	7	Jeddah	5	47
187	2	8	Aqabah	5	49
188	2	9	Salalah	5	53
189	2	10	Singapore	5	60
190	2	11	Xiamen	5	65
191	2	2	Chiwan	6	38
192	2	3	HongKong	6	39
193	2	4	Singapore	6	43
194	2	5	PortKlang	6	44
195	2	6	Salalah	6	50
196	2	7	Jeddah	6	54
197	2	8	Aqabah	6	56
198	2	9	Salalah	6	60
199	2	10	Singapore	6	67
200	2	11	Xiamen	6	72
201	2	2	Chiwan	7	45
202	2	3	HongKong	7	46
203	2	4	Singapore	7	50
204	2	5	PortKlang	7	51
205	2	6	Salalah	7	57
206	2	7	Jeddah	7	61
207	2	8	Aqabah	7	63
208	2	9	Salalah	7	67
209	2	10	Singapore	7	74
210	2	11	Xiamen	7	79
211	2	2	Chiwan	8	52
212	2	3	HongKong	8	53
213	2	4	Singapore	8	57
214	2	5	PortKlang	8	58
215	2	6	Salalah	8	64
216	2	7	Jeddah	8	68
217	2	8	Aqabah	8	70
218	2	9	Salalah	8	74
219	2	10	Singapore	8	81
220	2	11	Xiamen	8	86
221	2	2	Chiwan	9	59
222	2	3	HongKong	9	60
223	2	4	Singapore	9	64
224	2	5	PortKlang	9	65
225	2	6	Salalah	9	71
226	2	7	Jeddah	9	75
227	2	8	Aqabah	9	77
228	2	9	Salalah	9	81
229	2	10	Singapore	9	88
230	2	11	Xiamen	9	93
231	2	2	Chiwan	10	66
232	2	3	HongKong	10	67
233	2	4	Singapore	10	71
234	2	5	PortKlang	10	72
235	2	6	Salalah	10	78
236	2	7	Jeddah	10	82
237	2	8	Aqabah	10	84
238	2	9	Salalah	10	88
239	2	10	Singapore	10	95
240	2	11	Xiamen	10	100
241	2	2	Chiwan	11	73
242	2	3	HongKong	11	74
243	2	4	Singapore	11	78
244	2	5	PortKlang	11	79
245	2	6	Salalah	11	85
246	2	7	Jeddah	11	89
247	2	8	Aqabah	11	91
248	2	9	Salalah	11	95
249	2	10	Singapore	11	102
250	2	11	Xiamen	11	107
251	2	2	Chiwan	12	80
252	2	3	HongKong	12	81
253	2	4	Singapore	12	85
254	2	5	PortKlang	12	86
255	2	6	Salalah	12	92
256	2	7	Jeddah	12	96
257	2	8	Aqabah	12	98
258	2	9	Salalah	12	102
259	2	10	Singapore	12	109
260	2	11	Xiamen	12	114
261	2	2	Chiwan	13	87
262	2	3	HongKong	13	88
263	2	4	Singapore	13	92
264	2	5	PortKlang	13	93
265	2	6	Salalah	13	99
266	2	7	Jeddah	13	103
267	2	8	Aqabah	13	105
268	2	9	Salalah	13	109
269	2	10	Singapore	13	116
270	2	11	Xiamen	13	121
271	2	2	Chiwan	14	94
272	2	3	HongKong	14	95
273	2	4	Singapore	14	99
274	2	5	PortKlang	14	100
275	2	6	Salalah	14	106
276	2	7	Jeddah	14	110
277	2	8	Aqabah	14	112
278	2	9	Salalah	14	116
279	2	10	Singapore	14	123
280	2	11	Xiamen	14	128
281	2	2	Chiwan	15	101
282	2	3	HongKong	15	102
283	2	4	Singapore	15	106
284	2	5	PortKlang	15	107
285	2	6	Salalah	15	113
286	2	7	Jeddah	15	117
287	2	8	Aqabah	15	119
288	2	9	Salalah	15	123
289	2	10	Singapore	15	130
290	2	11	Xiamen	15	135
291	2	2	Chiwan	16	108
292	2	3	HongKong	16	109
293	2	4	Singapore	16	113
294	2	5	PortKlang	16	114
295	2	6	Salalah	16	120
296	2	7	Jeddah	16	124
297	2	8	Aqabah	16	126
298	2	9	Salalah	16	130
299	2	10	Singapore	16	137
300	2	11	Xiamen	16	142
301	2	2	Chiwan	17	115
302	2	3	HongKong	17	116
303	2	4	Singapore	17	120
304	2	5	PortKlang	17	121
305	2	6	Salalah	17	127
306	2	7	Jeddah	17	131
307	2	8	Aqabah	17	133
308	2	9	Salalah	17	137
309	2	10	Singapore	17	144
310	2	11	Xiamen	17	149
311	2	2	Chiwan	18	122
312	2	3	HongKong	18	123
313	2	4	Singapore	18	127
314	2	5	PortKlang	18	128
315	2	6	Salalah	18	134
316	2	7	Jeddah	18	138
317	2	8	Aqabah	18	140
318	2	9	Salalah	18	144
319	2	10	Singapore	18	151
320	2	11	Xiamen	18	156
321	2	2	Chiwan	19	129
322	2	3	HongKong	19	130
323	2	4	Singapore	19	134
324	2	5	PortKlang	19	135
325	2	6	Salalah	19	141
326	2	7	Jeddah	19	145
327	2	8	Aqabah	19	147
328	2	9	Salalah	19	151
329	2	10	Singapore	19	158
330	2	11	Xiamen	19	163
331	2	2	Chiwan	20	136
332	2	3	HongKong	20	137
333	2	4	Singapore	20	141
334	2	5	PortKlang	20	142
335	2	6	Salalah	20	148
336	2	7	Jeddah	20	152
337	2	8	Aqabah	20	154
338	2	9	Salalah	20	158
339	2	10	Singapore	20	165
340	2	11	Xiamen	20	170
341	2	2	Chiwan	21	143
342	2	3	HongKong	21	144
343	2	4	Singapore	21	148
344	2	5	PortKlang	21	149
345	2	6	Salalah	21	155
346	2	7	Jeddah	21	159
347	2	8	Aqabah	21	161
348	2	9	Salalah	21	165
349	2	10	Singapore	21	172
350	2	11	Xiamen	21	177
351	3	1	Yokohama	1	4
352	3	2	Tokyo	1	6
353	3	3	Nagoya	1	8
354	3	4	Kobe	1	10
355	3	5	Shanghai	1	13
356	3	6	Yokohama	1	18
357	3	1	Yokohama	2	11
358	3	2	Tokyo	2	13
359	3	3	Nagoya	2	15
360	3	4	Kobe	2	17
361	3	5	Shanghai	2	20
362	3	6	Yokohama	2	25
363	3	2	Tokyo	3	20
364	3	3	Nagoya	3	22
365	3	4	Kobe	3	24
366	3	5	Shanghai	3	27
367	3	6	Yokohama	3	32
368	3	2	Tokyo	4	27
369	3	3	Nagoya	4	29
370	3	4	Kobe	4	31
371	3	5	Shanghai	4	34
372	3	6	Yokohama	4	39
373	3	2	Tokyo	5	34
374	3	3	Nagoya	5	36
375	3	4	Kobe	5	38
376	3	5	Shanghai	5	41
377	3	6	Yokohama	5	46
378	3	2	Tokyo	6	41
379	3	3	Nagoya	6	43
380	3	4	Kobe	6	45
381	3	5	Shanghai	6	48
382	3	6	Yokohama	6	53
383	3	2	Tokyo	7	48
384	3	3	Nagoya	7	50
385	3	4	Kobe	7	52
386	3	5	Shanghai	7	55
387	3	6	Yokohama	7	60
388	3	2	Tokyo	8	55
389	3	3	Nagoya	8	57
390	3	4	Kobe	8	59
391	3	5	Shanghai	8	62
392	3	6	Yokohama	8	67
393	3	2	Tokyo	9	62
394	3	3	Nagoya	9	64
395	3	4	Kobe	9	66
396	3	5	Shanghai	9	69
397	3	6	Yokohama	9	74
398	3	2	Tokyo	10	69
399	3	3	Nagoya	10	71
400	3	4	Kobe	10	73
401	3	5	Shanghai	10	76
402	3	6	Yokohama	10	81
403	3	2	Tokyo	11	76
404	3	3	Nagoya	11	78
405	3	4	Kobe	11	80
406	3	5	Shanghai	11	83
407	3	6	Yokohama	11	88
408	3	2	Tokyo	12	83
409	3	3	Nagoya	12	85
410	3	4	Kobe	12	87
411	3	5	Shanghai	12	90
412	3	6	Yokohama	12	95
413	3	2	Tokyo	13	90
414	3	3	Nagoya	13	92
415	3	4	Kobe	13	94
416	3	5	Shanghai	13	97
417	3	6	Yokohama	13	102
418	3	2	Tokyo	14	97
419	3	3	Nagoya	14	99
420	3	4	Kobe	14	101
421	3	5	Shanghai	14	104
422	3	6	Yokohama	14	109
423	3	2	Tokyo	15	104
424	3	3	Nagoya	15	106
425	3	4	Kobe	15	108
426	3	5	Shanghai	15	111
427	3	6	Yokohama	15	116
428	3	2	Tokyo	16	111
429	3	3	Nagoya	16	113
430	3	4	Kobe	16	115
431	3	5	Shanghai	16	118
432	3	6	Yokohama	16	123
433	3	2	Tokyo	17	118
434	3	3	Nagoya	17	120
435	3	4	Kobe	17	122
436	3	5	Shanghai	17	125
437	3	6	Yokohama	17	130
438	3	2	Tokyo	18	125
439	3	3	Nagoya	18	127
440	3	4	Kobe	18	129
441	3	5	Shanghai	18	132
442	3	6	Yokohama	18	137
443	3	2	Tokyo	19	132
444	3	3	Nagoya	19	134
445	3	4	Kobe	19	136
446	3	5	Shanghai	19	139
447	3	6	Yokohama	19	144
448	3	2	Tokyo	20	139
449	3	3	Nagoya	20	141
450	3	4	Kobe	20	143
451	3	5	Shanghai	20	146
452	3	6	Yokohama	20	151
453	3	2	Tokyo	21	146
454	3	3	Nagoya	21	148
455	3	4	Kobe	21	150
456	3	5	Shanghai	21	153
457	3	6	Yokohama	21	158
458	3	2	Tokyo	22	153
459	3	3	Nagoya	22	155
460	3	4	Kobe	22	157
461	3	5	Shanghai	22	160
462	3	6	Yokohama	22	165
463	3	2	Tokyo	23	160
464	3	3	Nagoya	23	162
465	3	4	Kobe	23	164
466	3	5	Shanghai	23	167
467	3	6	Yokohama	23	172
468	3	2	Tokyo	24	167
469	3	3	Nagoya	24	169
470	3	4	Kobe	24	171
471	3	5	Shanghai	24	174
472	3	6	Yokohama	24	179
473	4	1	HoChiMinh	1	1
474	4	2	LaemChabang	1	4
475	4	3	Singapore	1	8
476	4	4	PortKlang	1	11
477	4	5	HoChiMinh	1	15
478	4	1	HoChiMinh	2	8
479	4	2	LaemChabang	2	11
480	4	3	Singapore	2	15
481	4	4	PortKlang	2	18
482	4	5	HoChiMinh	2	22
483	4	2	LaemChabang	3	18
484	4	3	Singapore	3	22
485	4	4	PortKlang	3	25
486	4	5	HoChiMinh	3	29
487	4	2	LaemChabang	4	25
488	4	3	Singapore	4	29
489	4	4	PortKlang	4	32
490	4	5	HoChiMinh	4	36
491	4	2	LaemChabang	5	32
492	4	3	Singapore	5	36
493	4	4	PortKlang	5	39
494	4	5	HoChiMinh	5	43
495	4	2	LaemChabang	6	39
496	4	3	Singapore	6	43
497	4	4	PortKlang	6	46
498	4	5	HoChiMinh	6	50
499	4	2	LaemChabang	7	46
500	4	3	Singapore	7	50
501	4	4	PortKlang	7	53
502	4	5	HoChiMinh	7	57
503	4	2	LaemChabang	8	53
504	4	3	Singapore	8	57
505	4	4	PortKlang	8	60
506	4	5	HoChiMinh	8	64
507	4	2	LaemChabang	9	60
508	4	3	Singapore	9	64
509	4	4	PortKlang	9	67
510	4	5	HoChiMinh	9	71
511	4	2	LaemChabang	10	67
512	4	3	Singapore	10	71
513	4	4	PortKlang	10	74
514	4	5	HoChiMinh	10	78
515	4	2	LaemChabang	11	74
516	4	3	Singapore	11	78
517	4	4	PortKlang	11	81
518	4	5	HoChiMinh	11	85
519	4	2	LaemChabang	12	81
520	4	3	Singapore	12	85
521	4	4	PortKlang	12	88
522	4	5	HoChiMinh	12	92
523	4	2	LaemChabang	13	88
524	4	3	Singapore	13	92
525	4	4	PortKlang	13	95
526	4	5	HoChiMinh	13	99
527	4	2	LaemChabang	14	95
528	4	3	Singapore	14	99
529	4	4	PortKlang	14	102
530	4	5	HoChiMinh	14	106
531	4	2	LaemChabang	15	102
532	4	3	Singapore	15	106
533	4	4	PortKlang	15	109
534	4	5	HoChiMinh	15	113
535	4	2	LaemChabang	16	109
536	4	3	Singapore	16	113
537	4	4	PortKlang	16	116
538	4	5	HoChiMinh	16	120
539	4	2	LaemChabang	17	116
540	4	3	Singapore	17	120
541	4	4	PortKlang	17	123
542	4	5	HoChiMinh	17	127
543	4	2	LaemChabang	18	123
544	4	3	Singapore	18	127
545	4	4	PortKlang	18	130
546	4	5	HoChiMinh	18	134
547	4	2	LaemChabang	19	130
548	4	3	Singapore	19	134
549	4	4	PortKlang	19	137
550	4	5	HoChiMinh	19	141
551	4	2	LaemChabang	20	137
552	4	3	Singapore	20	141
553	4	4	PortKlang	20	144
554	4	5	HoChiMinh	20	148
555	4	2	LaemChabang	21	144
556	4	3	Singapore	21	148
557	4	4	PortKlang	21	151
558	4	5	HoChiMinh	21	155
559	4	2	LaemChabang	22	151
560	4	3	Singapore	22	155
561	4	4	PortKlang	22	158
562	4	5	HoChiMinh	22	162
563	4	2	LaemChabang	23	158
564	4	3	Singapore	23	162
565	4	4	PortKlang	23	165
566	4	5	HoChiMinh	23	169
567	4	2	LaemChabang	24	165
568	4	3	Singapore	24	169
569	4	4	PortKlang	24	172
570	4	5	HoChiMinh	24	176
571	5	1	Brisbane	1	5
572	5	2	Sydney	1	8
573	5	3	Melbourne	1	10
574	5	4	Adelaide	1	12
575	5	5	Fremantle	1	17
576	5	6	Jakarta	1	22
577	5	7	Singapore	1	24
578	5	8	Brisbane	1	33
579	5	1	Brisbane	2	12
580	5	2	Sydney	2	15
581	5	3	Melbourne	2	17
582	5	4	Adelaide	2	19
583	5	5	Fremantle	2	24
584	5	6	Jakarta	2	29
585	5	7	Singapore	2	31
586	5	8	Brisbane	2	40
587	5	1	Brisbane	3	19
588	5	2	Sydney	3	22
589	5	3	Melbourne	3	24
590	5	4	Adelaide	3	26
591	5	5	Fremantle	3	31
592	5	6	Jakarta	3	36
593	5	7	Singapore	3	38
594	5	8	Brisbane	3	47
595	5	1	Brisbane	4	26
596	5	2	Sydney	4	29
597	5	3	Melbourne	4	31
598	5	4	Adelaide	4	33
599	5	5	Fremantle	4	38
600	5	6	Jakarta	4	43
601	5	7	Singapore	4	45
602	5	8	Brisbane	4	54
603	5	2	Sydney	5	36
604	5	3	Melbourne	5	38
605	5	4	Adelaide	5	40
606	5	5	Fremantle	5	45
607	5	6	Jakarta	5	50
608	5	7	Singapore	5	52
609	5	8	Brisbane	5	61
610	5	2	Sydney	6	43
611	5	3	Melbourne	6	45
612	5	4	Adelaide	6	47
613	5	5	Fremantle	6	52
614	5	6	Jakarta	6	57
615	5	7	Singapore	6	59
616	5	8	Brisbane	6	68
617	5	2	Sydney	7	50
618	5	3	Melbourne	7	52
619	5	4	Adelaide	7	54
620	5	5	Fremantle	7	59
621	5	6	Jakarta	7	64
622	5	7	Singapore	7	66
623	5	8	Brisbane	7	75
624	5	2	Sydney	8	57
625	5	3	Melbourne	8	59
626	5	4	Adelaide	8	61
627	5	5	Fremantle	8	66
628	5	6	Jakarta	8	71
629	5	7	Singapore	8	73
630	5	8	Brisbane	8	82
631	5	2	Sydney	9	64
632	5	3	Melbourne	9	66
633	5	4	Adelaide	9	68
634	5	5	Fremantle	9	73
635	5	6	Jakarta	9	78
636	5	7	Singapore	9	80
637	5	8	Brisbane	9	89
638	5	2	Sydney	10	71
639	5	3	Melbourne	10	73
640	5	4	Adelaide	10	75
641	5	5	Fremantle	10	80
642	5	6	Jakarta	10	85
643	5	7	Singapore	10	87
644	5	8	Brisbane	10	96
645	5	2	Sydney	11	78
646	5	3	Melbourne	11	80
647	5	4	Adelaide	11	82
648	5	5	Fremantle	11	87
649	5	6	Jakarta	11	92
650	5	7	Singapore	11	94
651	5	8	Brisbane	11	103
652	5	2	Sydney	12	85
653	5	3	Melbourne	12	87
654	5	4	Adelaide	12	89
655	5	5	Fremantle	12	94
656	5	6	Jakarta	12	99
657	5	7	Singapore	12	101
658	5	8	Brisbane	12	110
659	5	2	Sydney	13	92
660	5	3	Melbourne	13	94
661	5	4	Adelaide	13	96
662	5	5	Fremantle	13	101
663	5	6	Jakarta	13	106
664	5	7	Singapore	13	108
665	5	8	Brisbane	13	117
666	5	2	Sydney	14	99
667	5	3	Melbourne	14	101
668	5	4	Adelaide	14	103
669	5	5	Fremantle	14	108
670	5	6	Jakarta	14	113
671	5	7	Singapore	14	115
672	5	8	Brisbane	14	124
673	5	2	Sydney	15	106
674	5	3	Melbourne	15	108
675	5	4	Adelaide	15	110
676	5	5	Fremantle	15	115
677	5	6	Jakarta	15	120
678	5	7	Singapore	15	122
679	5	8	Brisbane	15	131
680	5	2	Sydney	16	113
681	5	3	Melbourne	16	115
682	5	4	Adelaide	16	117
683	5	5	Fremantle	16	122
684	5	6	Jakarta	16	127
685	5	7	Singapore	16	129
686	5	8	Brisbane	16	138
687	5	2	Sydney	17	120
688	5	3	Melbourne	17	122
689	5	4	Adelaide	17	124
690	5	5	Fremantle	17	129
691	5	6	Jakarta	17	134
692	5	7	Singapore	17	136
693	5	8	Brisbane	17	145
694	5	2	Sydney	18	127
695	5	3	Melbourne	18	129
696	5	4	Adelaide	18	131
697	5	5	Fremantle	18	136
698	5	6	Jakarta	18	141
699	5	7	Singapore	18	143
700	5	8	Brisbane	18	152
701	5	2	Sydney	19	134
702	5	3	Melbourne	19	136
703	5	4	Adelaide	19	138
704	5	5	Fremantle	19	143
705	5	6	Jakarta	19	148
706	5	7	Singapore	19	150
707	5	8	Brisbane	19	159
708	5	2	Sydney	20	141
709	5	3	Melbourne	20	143
710	5	4	Adelaide	20	145
711	5	5	Fremantle	20	150
712	5	6	Jakarta	20	155
713	5	7	Singapore	20	157
714	5	8	Brisbane	20	166
715	5	2	Sydney	21	148
716	5	3	Melbourne	21	150
717	5	4	Adelaide	21	152
718	5	5	Fremantle	21	157
719	5	6	Jakarta	21	162
720	5	7	Singapore	21	164
721	5	8	Brisbane	21	173
722	5	2	Sydney	22	155
723	5	3	Melbourne	22	157
724	5	4	Adelaide	22	159
725	5	5	Fremantle	22	164
726	5	6	Jakarta	22	169
727	5	7	Singapore	22	171
728	6	1	Manila	1	4
729	6	2	Kaohsiung	1	6
730	6	3	Xiamen	1	8
731	6	4	HongKong	1	10
732	6	5	Yantian	1	12
733	6	6	Chiwan	1	13
734	6	7	HongKong	1	15
735	6	8	Manila	1	18
736	6	1	Manila	2	11
737	6	2	Kaohsiung	2	13
738	6	3	Xiamen	2	15
739	6	4	HongKong	2	17
740	6	5	Yantian	2	19
741	6	6	Chiwan	2	20
742	6	7	HongKong	2	22
743	6	8	Manila	2	25
744	6	2	Kaohsiung	3	20
745	6	3	Xiamen	3	22
746	6	4	HongKong	3	24
747	6	5	Yantian	3	26
748	6	6	Chiwan	3	27
749	6	7	HongKong	3	29
750	6	8	Manila	3	32
751	6	2	Kaohsiung	4	27
752	6	3	Xiamen	4	29
753	6	4	HongKong	4	31
754	6	5	Yantian	4	33
755	6	6	Chiwan	4	34
756	6	7	HongKong	4	36
757	6	8	Manila	4	39
758	6	2	Kaohsiung	5	34
759	6	3	Xiamen	5	36
760	6	4	HongKong	5	38
761	6	5	Yantian	5	40
762	6	6	Chiwan	5	41
763	6	7	HongKong	5	43
764	6	8	Manila	5	46
765	6	2	Kaohsiung	6	41
766	6	3	Xiamen	6	43
767	6	4	HongKong	6	45
768	6	5	Yantian	6	47
769	6	6	Chiwan	6	48
770	6	7	HongKong	6	50
771	6	8	Manila	6	53
772	6	2	Kaohsiung	7	48
773	6	3	Xiamen	7	50
774	6	4	HongKong	7	52
775	6	5	Yantian	7	54
776	6	6	Chiwan	7	55
777	6	7	HongKong	7	57
778	6	8	Manila	7	60
779	6	2	Kaohsiung	8	55
780	6	3	Xiamen	8	57
781	6	4	HongKong	8	59
782	6	5	Yantian	8	61
783	6	6	Chiwan	8	62
784	6	7	HongKong	8	64
785	6	8	Manila	8	67
786	6	2	Kaohsiung	9	62
787	6	3	Xiamen	9	64
788	6	4	HongKong	9	66
789	6	5	Yantian	9	68
790	6	6	Chiwan	9	69
791	6	7	HongKong	9	71
792	6	8	Manila	9	74
793	6	2	Kaohsiung	10	69
794	6	3	Xiamen	10	71
795	6	4	HongKong	10	73
796	6	5	Yantian	10	75
797	6	6	Chiwan	10	76
798	6	7	HongKong	10	78
799	6	8	Manila	10	81
800	6	2	Kaohsiung	11	76
801	6	3	Xiamen	11	78
802	6	4	HongKong	11	80
803	6	5	Yantian	11	82
804	6	6	Chiwan	11	83
805	6	7	HongKong	11	85
806	6	8	Manila	11	88
807	6	2	Kaohsiung	12	83
808	6	3	Xiamen	12	85
809	6	4	HongKong	12	87
810	6	5	Yantian	12	89
811	6	6	Chiwan	12	90
812	6	7	HongKong	12	92
813	6	8	Manila	12	95
814	6	2	Kaohsiung	13	90
815	6	3	Xiamen	13	92
816	6	4	HongKong	13	94
817	6	5	Yantian	13	96
818	6	6	Chiwan	13	97
819	6	7	HongKong	13	99
820	6	8	Manila	13	102
821	6	2	Kaohsiung	14	97
822	6	3	Xiamen	14	99
823	6	4	HongKong	14	101
824	6	5	Yantian	14	103
825	6	6	Chiwan	14	104
826	6	7	HongKong	14	106
827	6	8	Manila	14	109
828	6	2	Kaohsiung	15	104
829	6	3	Xiamen	15	106
830	6	4	HongKong	15	108
831	6	5	Yantian	15	110
832	6	6	Chiwan	15	111
833	6	7	HongKong	15	113
834	6	8	Manila	15	116
835	6	2	Kaohsiung	16	111
836	6	3	Xiamen	16	113
837	6	4	HongKong	16	115
838	6	5	Yantian	16	117
839	6	6	Chiwan	16	118
840	6	7	HongKong	16	120
841	6	8	Manila	16	123
842	6	2	Kaohsiung	17	118
843	6	3	Xiamen	17	120
844	6	4	HongKong	17	122
845	6	5	Yantian	17	124
846	6	6	Chiwan	17	125
847	6	7	HongKong	17	127
848	6	8	Manila	17	130
849	6	2	Kaohsiung	18	125
850	6	3	Xiamen	18	127
851	6	4	HongKong	18	129
852	6	5	Yantian	18	131
853	6	6	Chiwan	18	132
854	6	7	HongKong	18	134
855	6	8	Manila	18	137
856	6	2	Kaohsiung	19	132
857	6	3	Xiamen	19	134
858	6	4	HongKong	19	136
859	6	5	Yantian	19	138
860	6	6	Chiwan	19	139
861	6	7	HongKong	19	141
862	6	8	Manila	19	144
863	6	2	Kaohsiung	20	139
864	6	3	Xiamen	20	141
865	6	4	HongKong	20	143
866	6	5	Yantian	20	145
867	6	6	Chiwan	20	146
868	6	7	HongKong	20	148
869	6	8	Manila	20	151
870	6	2	Kaohsiung	21	146
871	6	3	Xiamen	21	148
872	6	4	HongKong	21	150
873	6	5	Yantian	21	152
874	6	6	Chiwan	21	153
875	6	7	HongKong	21	155
876	6	8	Manila	21	158
877	6	2	Kaohsiung	22	153
878	6	3	Xiamen	22	155
879	6	4	HongKong	22	157
880	6	5	Yantian	22	159
881	6	6	Chiwan	22	160
882	6	7	HongKong	22	162
883	6	8	Manila	22	165
884	6	2	Kaohsiung	23	160
885	6	3	Xiamen	23	162
886	6	4	HongKong	23	164
887	6	5	Yantian	23	166
