PortID	OriginPort	DestinationPort	EarlistTime	Deadline
305	HAMAD	PORT SAID	1	180
306	HAMAD	ROTTERDAM	1	180
307	HAMAD	SOUTHAMPTON	1	180
308	HAMAD	TANGER MED	1	180
309	HAMAD	TRIPOLI(LB)	1	180
310	HAMAD	VALENCIA	1	180
311	HAMBURG	ALGECIRAS	1	180
312	HAMBURG	ANTWERP	1	180
313	HAMBURG	AQABA	1	180
314	HAMBURG	BARCELONA	1	180
315	HAMBURG	BREMERHAVEN	1	180
316	HAMBURG	DAMIETTA	1	180
317	HAMBURG	DAMMAM	1	180
318	HAMBURG	FOS SUR MER	1	180
319	HAMBURG	GENOA	1	180
320	HAMBURG	HAMAD	1	180
321	HAMBURG	HAZIRA(GJ)	1	180
322	HAMBURG	ISKENDERUN	1	180
323	HAMBURG	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
324	HAMBURG	IZMIT	1	180
325	HAMBURG	JEBEL ALI	1	180
326	HAMBURG	JEDDAH	1	180
327	HAMBURG	JUBAIL	1	180
328	HAMBURG	KARACHI	1	180
329	HAMBURG	KHALIFA PORT(ABU) DHABI	1	180
330	HAMBURG	LE HAVRE	1	180
331	HAMBURG	LONDON GATEWAY PORT(ESS)	1	180
332	HAMBURG	MERSIN	1	180
333	HAMBURG	MUNDRA	1	180
334	HAMBURG	NHAVA SHEVA	1	180
335	HAMBURG	PIRAEUS	1	180
336	HAMBURG	PORT SAID	1	180
337	HAMBURG	ROTTERDAM	1	180
338	HAMBURG	SOUTHAMPTON	1	180
339	HAMBURG	TANGER MED	1	180
340	HAMBURG	TRIPOLI(LB)	1	180
341	HAMBURG	VALENCIA	1	180
342	HAZIRA(GJ)	ALGECIRAS	1	180
343	HAZIRA(GJ)	ANTWERP	1	180
344	HAZIRA(GJ)	AQABA	1	180
345	HAZIRA(GJ)	BARCELONA	1	180
346	HAZIRA(GJ)	BREMERHAVEN	1	180
347	HAZIRA(GJ)	DAMIETTA	1	180
348	HAZIRA(GJ)	DAMMAM	1	180
349	HAZIRA(GJ)	FOS SUR MER	1	180
350	HAZIRA(GJ)	GENOA	1	180
351	HAZIRA(GJ)	HAMAD	1	180
352	HAZIRA(GJ)	HAMBURG	1	180
353	HAZIRA(GJ)	ISKENDERUN	1	180
354	HAZIRA(GJ)	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
355	HAZIRA(GJ)	IZMIT	1	180
356	HAZIRA(GJ)	JEBEL ALI	1	180
357	HAZIRA(GJ)	JEDDAH	1	180
358	HAZIRA(GJ)	JUBAIL	1	180
359	HAZIRA(GJ)	KARACHI	1	180
360	HAZIRA(GJ)	KHALIFA PORT(ABU) DHABI	1	180
361	HAZIRA(GJ)	LE HAVRE	1	180
362	HAZIRA(GJ)	LONDON GATEWAY PORT(ESS)	1	180
363	HAZIRA(GJ)	MERSIN	1	180
364	HAZIRA(GJ)	MUNDRA	1	180
365	HAZIRA(GJ)	NHAVA SHEVA	1	180
366	HAZIRA(GJ)	PIRAEUS	1	180
367	HAZIRA(GJ)	PORT SAID	1	180
368	HAZIRA(GJ)	ROTTERDAM	1	180
369	HAZIRA(GJ)	SOUTHAMPTON	1	180
370	HAZIRA(GJ)	TANGER MED	1	180
371	HAZIRA(GJ)	TRIPOLI(LB)	1	180
372	HAZIRA(GJ)	VALENCIA	1	180
373	ISKENDERUN	ALGECIRAS	1	180
374	ISKENDERUN	ANTWERP	1	180
375	ISKENDERUN	AQABA	1	180
376	ISKENDERUN	BARCELONA	1	180
377	ISKENDERUN	BREMERHAVEN	1	180
378	ISKENDERUN	DAMIETTA	1	180
379	ISKENDERUN	DAMMAM	1	180
380	ISKENDERUN	FOS SUR MER	1	180
381	ISKENDERUN	GENOA	1	180
382	ISKENDERUN	HAMAD	1	180
383	ISKENDERUN	HAMBURG	1	180
384	ISKENDERUN	HAZIRA(GJ)	1	180
385	ISKENDERUN	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
386	ISKENDERUN	IZMIT	1	180
387	ISKENDERUN	JEBEL ALI	1	180
388	ISKENDERUN	JEDDAH	1	180
389	ISKENDERUN	JUBAIL	1	180
390	ISKENDERUN	KARACHI	1	180
391	ISKENDERUN	KHALIFA PORT(ABU) DHABI	1	180
392	ISKENDERUN	LE HAVRE	1	180
393	ISKENDERUN	LONDON GATEWAY PORT(ESS)	1	180
394	ISKENDERUN	MERSIN	1	180
395	ISKENDERUN	MUNDRA	1	180
396	ISKENDERUN	NHAVA SHEVA	1	180
397	ISKENDERUN	PIRAEUS	1	180
398	ISKENDERUN	PORT SAID	1	180
399	ISKENDERUN	ROTTERDAM	1	180
400	ISKENDERUN	SOUTHAMPTON	1	180
401	ISKENDERUN	TANGER MED	1	180
402	ISKENDERUN	TRIPOLI(LB)	1	180
403	ISKENDERUN	VALENCIA	1	180
404	ISTANBUL(AMBARLI) PORT E. SIDE	ALGECIRAS	1	180
405	ISTANBUL(AMBARLI) PORT E. SIDE	ANTWERP	1	180
406	ISTANBUL(AMBARLI) PORT E. SIDE	AQABA	1	180
407	ISTANBUL(AMBARLI) PORT E. SIDE	BARCELONA	1	180
408	ISTANBUL(AMBARLI) PORT E. SIDE	BREMERHAVEN	1	180
409	ISTANBUL(AMBARLI) PORT E. SIDE	DAMIETTA	1	180
410	ISTANBUL(AMBARLI) PORT E. SIDE	DAMMAM	1	180
411	ISTANBUL(AMBARLI) PORT E. SIDE	FOS SUR MER	1	180
412	ISTANBUL(AMBARLI) PORT E. SIDE	GENOA	1	180
413	ISTANBUL(AMBARLI) PORT E. SIDE	HAMAD	1	180
414	ISTANBUL(AMBARLI) PORT E. SIDE	HAMBURG	1	180
415	ISTANBUL(AMBARLI) PORT E. SIDE	HAZIRA(GJ)	1	180
416	ISTANBUL(AMBARLI) PORT E. SIDE	ISKENDERUN	1	180
417	ISTANBUL(AMBARLI) PORT E. SIDE	IZMIT	1	180
418	ISTANBUL(AMBARLI) PORT E. SIDE	JEBEL ALI	1	180
419	ISTANBUL(AMBARLI) PORT E. SIDE	JEDDAH	1	180
420	ISTANBUL(AMBARLI) PORT E. SIDE	JUBAIL	1	180
421	ISTANBUL(AMBARLI) PORT E. SIDE	KARACHI	1	180
422	ISTANBUL(AMBARLI) PORT E. SIDE	KHALIFA PORT(ABU) DHABI	1	180
423	ISTANBUL(AMBARLI) PORT E. SIDE	LE HAVRE	1	180
424	ISTANBUL(AMBARLI) PORT E. SIDE	LONDON GATEWAY PORT(ESS)	1	180
425	ISTANBUL(AMBARLI) PORT E. SIDE	MERSIN	1	180
426	ISTANBUL(AMBARLI) PORT E. SIDE	MUNDRA	1	180
427	ISTANBUL(AMBARLI) PORT E. SIDE	NHAVA SHEVA	1	180
428	ISTANBUL(AMBARLI) PORT E. SIDE	PIRAEUS	1	180
429	ISTANBUL(AMBARLI) PORT E. SIDE	PORT SAID	1	180
430	ISTANBUL(AMBARLI) PORT E. SIDE	ROTTERDAM	1	180
431	ISTANBUL(AMBARLI) PORT E. SIDE	SOUTHAMPTON	1	180
432	ISTANBUL(AMBARLI) PORT E. SIDE	TANGER MED	1	180
433	ISTANBUL(AMBARLI) PORT E. SIDE	TRIPOLI(LB)	1	180
434	ISTANBUL(AMBARLI) PORT E. SIDE	VALENCIA	1	180
435	IZMIT	ALGECIRAS	1	180
436	IZMIT	ANTWERP	1	180
437	IZMIT	AQABA	1	180
438	IZMIT	BARCELONA	1	180
439	IZMIT	BREMERHAVEN	1	180
440	IZMIT	DAMIETTA	1	180
441	IZMIT	DAMMAM	1	180
442	IZMIT	FOS SUR MER	1	180
443	IZMIT	GENOA	1	180
444	IZMIT	HAMAD	1	180
445	IZMIT	HAMBURG	1	180
446	IZMIT	HAZIRA(GJ)	1	180
447	IZMIT	ISKENDERUN	1	180
448	IZMIT	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
449	IZMIT	JEBEL ALI	1	180
450	IZMIT	JEDDAH	1	180
451	IZMIT	JUBAIL	1	180
452	IZMIT	KARACHI	1	180
453	IZMIT	KHALIFA PORT(ABU) DHABI	1	180
454	IZMIT	LE HAVRE	1	180
455	IZMIT	LONDON GATEWAY PORT(ESS)	1	180
456	IZMIT	MERSIN	1	180
457	IZMIT	MUNDRA	1	180
458	IZMIT	NHAVA SHEVA	1	180
459	IZMIT	PIRAEUS	1	180
460	IZMIT	PORT SAID	1	180
461	IZMIT	ROTTERDAM	1	180
462	IZMIT	SOUTHAMPTON	1	180
463	IZMIT	TANGER MED	1	180
464	IZMIT	TRIPOLI(LB)	1	180
465	IZMIT	VALENCIA	1	180
466	JEBEL ALI	ALGECIRAS	1	180
467	JEBEL ALI	ANTWERP	1	180
468	JEBEL ALI	AQABA	1	180
469	JEBEL ALI	BARCELONA	1	180
470	JEBEL ALI	BREMERHAVEN	1	180
471	JEBEL ALI	DAMIETTA	1	180
472	JEBEL ALI	DAMMAM	1	180
473	JEBEL ALI	FOS SUR MER	1	180
474	JEBEL ALI	GENOA	1	180
475	JEBEL ALI	HAMAD	1	180
476	JEBEL ALI	HAMBURG	1	180
477	JEBEL ALI	HAZIRA(GJ)	1	180
478	JEBEL ALI	ISKENDERUN	1	180
479	JEBEL ALI	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
480	JEBEL ALI	IZMIT	1	180
481	JEBEL ALI	JEDDAH	1	180
482	JEBEL ALI	JUBAIL	1	180
483	JEBEL ALI	KARACHI	1	180
484	JEBEL ALI	KHALIFA PORT(ABU) DHABI	1	180
485	JEBEL ALI	LE HAVRE	1	180
486	JEBEL ALI	LONDON GATEWAY PORT(ESS)	1	180
487	JEBEL ALI	MERSIN	1	180
488	JEBEL ALI	MUNDRA	1	180
489	JEBEL ALI	NHAVA SHEVA	1	180
490	JEBEL ALI	PIRAEUS	1	180
491	JEBEL ALI	PORT SAID	1	180
492	JEBEL ALI	ROTTERDAM	1	180
493	JEBEL ALI	SOUTHAMPTON	1	180
494	JEBEL ALI	TANGER MED	1	180
495	JEBEL ALI	TRIPOLI(LB)	1	180
496	JEBEL ALI	VALENCIA	1	180
497	JEDDAH	ALGECIRAS	1	180
498	JEDDAH	ANTWERP	1	180
499	JEDDAH	AQABA	1	180
500	JEDDAH	BARCELONA	1	180
501	JEDDAH	BREMERHAVEN	1	180
502	JEDDAH	DAMIETTA	1	180
503	JEDDAH	DAMMAM	1	180
504	JEDDAH	FOS SUR MER	1	180
505	JEDDAH	GENOA	1	180
506	JEDDAH	HAMAD	1	180
507	JEDDAH	HAMBURG	1	180
508	JEDDAH	HAZIRA(GJ)	1	180
509	JEDDAH	ISKENDERUN	1	180
510	JEDDAH	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
511	JEDDAH	IZMIT	1	180
512	JEDDAH	JEBEL ALI	1	180
513	JEDDAH	JUBAIL	1	180
514	JEDDAH	KARACHI	1	180
515	JEDDAH	KHALIFA PORT(ABU) DHABI	1	180
516	JEDDAH	LE HAVRE	1	180
517	JEDDAH	LONDON GATEWAY PORT(ESS)	1	180
518	JEDDAH	MERSIN	1	180
519	JEDDAH	MUNDRA	1	180
520	JEDDAH	NHAVA SHEVA	1	180
521	JEDDAH	PIRAEUS	1	180
522	JEDDAH	PORT SAID	1	180
523	JEDDAH	ROTTERDAM	1	180
524	JEDDAH	SOUTHAMPTON	1	180
525	JEDDAH	TANGER MED	1	180
526	JEDDAH	TRIPOLI(LB)	1	180
527	JEDDAH	VALENCIA	1	180
528	JUBAIL	ALGECIRAS	1	180
529	JUBAIL	ANTWERP	1	180
530	JUBAIL	AQABA	1	180
531	JUBAIL	BARCELONA	1	180
532	JUBAIL	BREMERHAVEN	1	180
533	JUBAIL	DAMIETTA	1	180
534	JUBAIL	DAMMAM	1	180
535	JUBAIL	FOS SUR MER	1	180
536	JUBAIL	GENOA	1	180
537	JUBAIL	HAMAD	1	180
538	JUBAIL	HAMBURG	1	180
539	JUBAIL	HAZIRA(GJ)	1	180
540	JUBAIL	ISKENDERUN	1	180
541	JUBAIL	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
542	JUBAIL	IZMIT	1	180
543	JUBAIL	JEBEL ALI	1	180
544	JUBAIL	JEDDAH	1	180
545	JUBAIL	KARACHI	1	180
546	JUBAIL	KHALIFA PORT(ABU) DHABI	1	180
547	JUBAIL	LE HAVRE	1	180
548	JUBAIL	LONDON GATEWAY PORT(ESS)	1	180
549	JUBAIL	MERSIN	1	180
550	JUBAIL	MUNDRA	1	180
551	JUBAIL	NHAVA SHEVA	1	180
552	JUBAIL	PIRAEUS	1	180
553	JUBAIL	PORT SAID	1	180
554	JUBAIL	ROTTERDAM	1	180
555	JUBAIL	SOUTHAMPTON	1	180
556	JUBAIL	TANGER MED	1	180
557	JUBAIL	TRIPOLI(LB)	1	180
558	JUBAIL	VALENCIA	1	180
559	KARACHI	ALGECIRAS	1	180
560	KARACHI	ANTWERP	1	180
561	KARACHI	AQABA	1	180
562	KARACHI	BARCELONA	1	180
563	KARACHI	BREMERHAVEN	1	180
564	KARACHI	DAMIETTA	1	180
565	KARACHI	DAMMAM	1	180
566	KARACHI	FOS SUR MER	1	180
567	KARACHI	GENOA	1	180
568	KARACHI	HAMAD	1	180
569	KARACHI	HAMBURG	1	180
570	KARACHI	HAZIRA(GJ)	1	180
571	KARACHI	ISKENDERUN	1	180
572	KARACHI	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
573	KARACHI	IZMIT	1	180
574	KARACHI	JEBEL ALI	1	180
575	KARACHI	JEDDAH	1	180
576	KARACHI	JUBAIL	1	180
577	KARACHI	KHALIFA PORT(ABU) DHABI	1	180
578	KARACHI	LE HAVRE	1	180
579	KARACHI	LONDON GATEWAY PORT(ESS)	1	180
580	KARACHI	MERSIN	1	180
581	KARACHI	MUNDRA	1	180
582	KARACHI	NHAVA SHEVA	1	180
583	KARACHI	PIRAEUS	1	180
584	KARACHI	PORT SAID	1	180
585	KARACHI	ROTTERDAM	1	180
586	KARACHI	SOUTHAMPTON	1	180
587	KARACHI	TANGER MED	1	180
588	KARACHI	TRIPOLI(LB)	1	180
589	KARACHI	VALENCIA	1	180
