TravelArc_ID	Route	origin_node_ID	origin_Call	origin_Port	Round_Trip	OriginTime	TravelTime	Destination_node_ID	Destination_Call	Destination_Port	DestinationTime
105	1	105	3	AGADIR	12	87	6	106	4	LONDON GATEWAY PORT(ESS)	93
106	1	106	4	LONDON GATEWAY PORT(ESS)	12	93	2	107	5	ROTTERDAM	95
107	1	107	5	ROTTERDAM	12	95	1	108	6	HAMBURG	96
108	1	108	6	HAMBURG	12	96	3	109	7	ANTWERP	99
109	1	109	7	ANTWERP	12	99	2	110	8	LE HAVRE	101
110	1	110	8	LE HAVRE	12	101	6	111	9	VIGO	107
111	1	111	9	VIGO	12	107	4	112	10	TANGER MED	111
112	1	112	10	TANGER MED	12	111	2	140	2	CASABLANCA	113
113	1	113	2	CASABLANCA	13	92	2	114	3	AGADIR	94
114	1	114	3	AGADIR	13	94	6	115	4	LONDON GATEWAY PORT(ESS)	100
115	1	115	4	LONDON GATEWAY PORT(ESS)	13	100	2	116	5	ROTTERDAM	102
116	1	116	5	ROTTERDAM	13	102	1	117	6	HAMBURG	103
117	1	117	6	HAMBURG	13	103	3	118	7	ANTWERP	106
118	1	118	7	ANTWERP	13	106	2	119	8	LE HAVRE	108
119	1	119	8	LE HAVRE	13	108	6	120	9	VIGO	114
120	1	120	9	VIGO	13	114	4	121	10	TANGER MED	118
121	1	121	10	TANGER MED	13	118	2	149	2	CASABLANCA	120
122	1	122	2	CASABLANCA	14	99	2	123	3	AGADIR	101
123	1	123	3	AGADIR	14	101	6	124	4	LONDON GATEWAY PORT(ESS)	107
124	1	124	4	LONDON GATEWAY PORT(ESS)	14	107	2	125	5	ROTTERDAM	109
125	1	125	5	ROTTERDAM	14	109	1	126	6	HAMBURG	110
126	1	126	6	HAMBURG	14	110	3	127	7	ANTWERP	113
127	1	127	7	ANTWERP	14	113	2	128	8	LE HAVRE	115
128	1	128	8	LE HAVRE	14	115	6	129	9	VIGO	121
129	1	129	9	VIGO	14	121	4	130	10	TANGER MED	125
130	1	130	10	TANGER MED	14	125	2	158	2	CASABLANCA	127
131	1	131	2	CASABLANCA	15	106	2	132	3	AGADIR	108
132	1	132	3	AGADIR	15	108	6	133	4	LONDON GATEWAY PORT(ESS)	114
133	1	133	4	LONDON GATEWAY PORT(ESS)	15	114	2	134	5	ROTTERDAM	116
134	1	134	5	ROTTERDAM	15	116	1	135	6	HAMBURG	117
135	1	135	6	HAMBURG	15	117	3	136	7	ANTWERP	120
136	1	136	7	ANTWERP	15	120	2	137	8	LE HAVRE	122
137	1	137	8	LE HAVRE	15	122	6	138	9	VIGO	128
138	1	138	9	VIGO	15	128	4	139	10	TANGER MED	132
139	1	139	10	TANGER MED	15	132	2	167	2	CASABLANCA	134
140	1	140	2	CASABLANCA	16	113	2	141	3	AGADIR	115
141	1	141	3	AGADIR	16	115	6	142	4	LONDON GATEWAY PORT(ESS)	121
142	1	142	4	LONDON GATEWAY PORT(ESS)	16	121	2	143	5	ROTTERDAM	123
143	1	143	5	ROTTERDAM	16	123	1	144	6	HAMBURG	124
144	1	144	6	HAMBURG	16	124	3	145	7	ANTWERP	127
145	1	145	7	ANTWERP	16	127	2	146	8	LE HAVRE	129
146	1	146	8	LE HAVRE	16	129	6	147	9	VIGO	135
147	1	147	9	VIGO	16	135	4	148	10	TANGER MED	139
148	1	148	10	TANGER MED	16	139	2	176	2	CASABLANCA	141
149	1	149	2	CASABLANCA	17	120	2	150	3	AGADIR	122
150	1	150	3	AGADIR	17	122	6	151	4	LONDON GATEWAY PORT(ESS)	128
151	1	151	4	LONDON GATEWAY PORT(ESS)	17	128	2	152	5	ROTTERDAM	130
152	1	152	5	ROTTERDAM	17	130	1	153	6	HAMBURG	131
153	1	153	6	HAMBURG	17	131	3	154	7	ANTWERP	134
154	1	154	7	ANTWERP	17	134	2	155	8	LE HAVRE	136
155	1	155	8	LE HAVRE	17	136	6	156	9	VIGO	142
156	1	156	9	VIGO	17	142	4	157	10	TANGER MED	146
157	1	157	10	TANGER MED	17	146	2	185	2	CASABLANCA	148
158	1	158	2	CASABLANCA	18	127	2	159	3	AGADIR	129
159	1	159	3	AGADIR	18	129	6	160	4	LONDON GATEWAY PORT(ESS)	135
160	1	160	4	LONDON GATEWAY PORT(ESS)	18	135	2	161	5	ROTTERDAM	137
161	1	161	5	ROTTERDAM	18	137	1	162	6	HAMBURG	138
162	1	162	6	HAMBURG	18	138	3	163	7	ANTWERP	141
163	1	163	7	ANTWERP	18	141	2	164	8	LE HAVRE	143
164	1	164	8	LE HAVRE	18	143	6	165	9	VIGO	149
165	1	165	9	VIGO	18	149	4	166	10	TANGER MED	153
166	1	167	2	CASABLANCA	19	134	2	168	3	AGADIR	136
167	1	168	3	AGADIR	19	136	6	169	4	LONDON GATEWAY PORT(ESS)	142
168	1	169	4	LONDON GATEWAY PORT(ESS)	19	142	2	170	5	ROTTERDAM	144
169	1	170	5	ROTTERDAM	19	144	1	171	6	HAMBURG	145
170	1	171	6	HAMBURG	19	145	3	172	7	ANTWERP	148
171	1	172	7	ANTWERP	19	148	2	173	8	LE HAVRE	150
172	1	173	8	LE HAVRE	19	150	6	174	9	VIGO	156
173	1	174	9	VIGO	19	156	4	175	10	TANGER MED	160
174	1	176	2	CASABLANCA	20	141	2	177	3	AGADIR	143
175	1	177	3	AGADIR	20	143	6	178	4	LONDON GATEWAY PORT(ESS)	149
176	1	178	4	LONDON GATEWAY PORT(ESS)	20	149	2	179	5	ROTTERDAM	151
177	1	179	5	ROTTERDAM	20	151	1	180	6	HAMBURG	152
178	1	180	6	HAMBURG	20	152	3	181	7	ANTWERP	155
179	1	181	7	ANTWERP	20	155	2	182	8	LE HAVRE	157
180	1	182	8	LE HAVRE	20	157	6	183	9	VIGO	163
181	1	183	9	VIGO	20	163	4	184	10	TANGER MED	167
182	1	185	2	CASABLANCA	21	148	2	186	3	AGADIR	150
183	1	186	3	AGADIR	21	150	6	187	4	LONDON GATEWAY PORT(ESS)	156
184	1	187	4	LONDON GATEWAY PORT(ESS)	21	156	2	188	5	ROTTERDAM	158
185	1	188	5	ROTTERDAM	21	158	1	189	6	HAMBURG	159
186	1	189	6	HAMBURG	21	159	3	190	7	ANTWERP	162
187	1	190	7	ANTWERP	21	162	2	191	8	LE HAVRE	164
188	1	191	8	LE HAVRE	21	164	6	192	9	VIGO	170
189	1	192	9	VIGO	21	170	4	193	10	TANGER MED	174
190	2	194	1	SOUTHAMPTON	1	6	2	195	2	ANTWERP	8
191	2	195	2	ANTWERP	1	8	2	196	3	HAMBURG	10
192	2	196	3	HAMBURG	1	10	2	197	4	ROTTERDAM	12
193	2	197	4	ROTTERDAM	1	12	13	198	5	THESSALONIKI	25
194	2	198	5	THESSALONIKI	1	25	2	199	6	ISTANBUL(AMBARLI) PORT E. SIDE	27
195	2	199	6	ISTANBUL(AMBARLI) PORT E. SIDE	1	27	0	200	7	GEBZE	27
196	2	200	7	GEBZE	1	27	1	201	8	GEMLIK	28
197	2	201	8	GEMLIK	1	28	9	202	9	TANGER MED	37
198	2	202	9	TANGER MED	1	37	4	203	10	SOUTHAMPTON	41
199	2	203	10	SOUTHAMPTON	1	41	2	244	2	ANTWERP	43
200	2	204	1	SOUTHAMPTON	2	13	2	205	2	ANTWERP	15
201	2	205	2	ANTWERP	2	15	2	206	3	HAMBURG	17
202	2	206	3	HAMBURG	2	17	2	207	4	ROTTERDAM	19
203	2	207	4	ROTTERDAM	2	19	13	208	5	THESSALONIKI	32
204	2	208	5	THESSALONIKI	2	32	2	209	6	ISTANBUL(AMBARLI) PORT E. SIDE	34
205	2	209	6	ISTANBUL(AMBARLI) PORT E. SIDE	2	34	0	210	7	GEBZE	34
206	2	210	7	GEBZE	2	34	1	211	8	GEMLIK	35
207	2	211	8	GEMLIK	2	35	9	212	9	TANGER MED	44
208	2	212	9	TANGER MED	2	44	4	213	10	SOUTHAMPTON	48
209	2	213	10	SOUTHAMPTON	2	48	2	253	2	ANTWERP	50
210	2	214	1	SOUTHAMPTON	3	20	2	215	2	ANTWERP	22
211	2	215	2	ANTWERP	3	22	2	216	3	HAMBURG	24
212	2	216	3	HAMBURG	3	24	2	217	4	ROTTERDAM	26
213	2	217	4	ROTTERDAM	3	26	13	218	5	THESSALONIKI	39
214	2	218	5	THESSALONIKI	3	39	2	219	6	ISTANBUL(AMBARLI) PORT E. SIDE	41
215	2	219	6	ISTANBUL(AMBARLI) PORT E. SIDE	3	41	0	220	7	GEBZE	41
216	2	220	7	GEBZE	3	41	1	221	8	GEMLIK	42
217	2	221	8	GEMLIK	3	42	9	222	9	TANGER MED	51
218	2	222	9	TANGER MED	3	51	4	223	10	SOUTHAMPTON	55
219	2	223	10	SOUTHAMPTON	3	55	2	262	2	ANTWERP	57
220	2	224	1	SOUTHAMPTON	4	27	2	225	2	ANTWERP	29
221	2	225	2	ANTWERP	4	29	2	226	3	HAMBURG	31
222	2	226	3	HAMBURG	4	31	2	227	4	ROTTERDAM	33
223	2	227	4	ROTTERDAM	4	33	13	228	5	THESSALONIKI	46
224	2	228	5	THESSALONIKI	4	46	2	229	6	ISTANBUL(AMBARLI) PORT E. SIDE	48
225	2	229	6	ISTANBUL(AMBARLI) PORT E. SIDE	4	48	0	230	7	GEBZE	48
226	2	230	7	GEBZE	4	48	1	231	8	GEMLIK	49
227	2	231	8	GEMLIK	4	49	9	232	9	TANGER MED	58
228	2	232	9	TANGER MED	4	58	4	233	10	SOUTHAMPTON	62
229	2	233	10	SOUTHAMPTON	4	62	2	271	2	ANTWERP	64
230	2	234	1	SOUTHAMPTON	5	34	2	235	2	ANTWERP	36
231	2	235	2	ANTWERP	5	36	2	236	3	HAMBURG	38
232	2	236	3	HAMBURG	5	38	2	237	4	ROTTERDAM	40
233	2	237	4	ROTTERDAM	5	40	13	238	5	THESSALONIKI	53
234	2	238	5	THESSALONIKI	5	53	2	239	6	ISTANBUL(AMBARLI) PORT E. SIDE	55
235	2	239	6	ISTANBUL(AMBARLI) PORT E. SIDE	5	55	0	240	7	GEBZE	55
236	2	240	7	GEBZE	5	55	1	241	8	GEMLIK	56
237	2	241	8	GEMLIK	5	56	9	242	9	TANGER MED	65
238	2	242	9	TANGER MED	5	65	4	243	10	SOUTHAMPTON	69
239	2	243	10	SOUTHAMPTON	5	69	2	280	2	ANTWERP	71
240	2	244	2	ANTWERP	6	43	2	245	3	HAMBURG	45
241	2	245	3	HAMBURG	6	45	2	246	4	ROTTERDAM	47
242	2	246	4	ROTTERDAM	6	47	13	247	5	THESSALONIKI	60
243	2	247	5	THESSALONIKI	6	60	2	248	6	ISTANBUL(AMBARLI) PORT E. SIDE	62
244	2	248	6	ISTANBUL(AMBARLI) PORT E. SIDE	6	62	0	249	7	GEBZE	62
245	2	249	7	GEBZE	6	62	1	250	8	GEMLIK	63
246	2	250	8	GEMLIK	6	63	9	251	9	TANGER MED	72
247	2	251	9	TANGER MED	6	72	4	252	10	SOUTHAMPTON	76
248	2	252	10	SOUTHAMPTON	6	76	2	289	2	ANTWERP	78
249	2	253	2	ANTWERP	7	50	2	254	3	HAMBURG	52
250	2	254	3	HAMBURG	7	52	2	255	4	ROTTERDAM	54
251	2	255	4	ROTTERDAM	7	54	13	256	5	THESSALONIKI	67
252	2	256	5	THESSALONIKI	7	67	2	257	6	ISTANBUL(AMBARLI) PORT E. SIDE	69
253	2	257	6	ISTANBUL(AMBARLI) PORT E. SIDE	7	69	0	258	7	GEBZE	69
254	2	258	7	GEBZE	7	69	1	259	8	GEMLIK	70
255	2	259	8	GEMLIK	7	70	9	260	9	TANGER MED	79
256	2	260	9	TANGER MED	7	79	4	261	10	SOUTHAMPTON	83
257	2	261	10	SOUTHAMPTON	7	83	2	298	2	ANTWERP	85
258	2	262	2	ANTWERP	8	57	2	263	3	HAMBURG	59
259	2	263	3	HAMBURG	8	59	2	264	4	ROTTERDAM	61
260	2	264	4	ROTTERDAM	8	61	13	265	5	THESSALONIKI	74
261	2	265	5	THESSALONIKI	8	74	2	266	6	ISTANBUL(AMBARLI) PORT E. SIDE	76
262	2	266	6	ISTANBUL(AMBARLI) PORT E. SIDE	8	76	0	267	7	GEBZE	76
263	2	267	7	GEBZE	8	76	1	268	8	GEMLIK	77
264	2	268	8	GEMLIK	8	77	9	269	9	TANGER MED	86
265	2	269	9	TANGER MED	8	86	4	270	10	SOUTHAMPTON	90
266	2	270	10	SOUTHAMPTON	8	90	2	307	2	ANTWERP	92
267	2	271	2	ANTWERP	9	64	2	272	3	HAMBURG	66
268	2	272	3	HAMBURG	9	66	2	273	4	ROTTERDAM	68
269	2	273	4	ROTTERDAM	9	68	13	274	5	THESSALONIKI	81
270	2	274	5	THESSALONIKI	9	81	2	275	6	ISTANBUL(AMBARLI) PORT E. SIDE	83
271	2	275	6	ISTANBUL(AMBARLI) PORT E. SIDE	9	83	0	276	7	GEBZE	83
272	2	276	7	GEBZE	9	83	1	277	8	GEMLIK	84
273	2	277	8	GEMLIK	9	84	9	278	9	TANGER MED	93
274	2	278	9	TANGER MED	9	93	4	279	10	SOUTHAMPTON	97
275	2	279	10	SOUTHAMPTON	9	97	2	316	2	ANTWERP	99
276	2	280	2	ANTWERP	10	71	2	281	3	HAMBURG	73
277	2	281	3	HAMBURG	10	73	2	282	4	ROTTERDAM	75
278	2	282	4	ROTTERDAM	10	75	13	283	5	THESSALONIKI	88
279	2	283	5	THESSALONIKI	10	88	2	284	6	ISTANBUL(AMBARLI) PORT E. SIDE	90
280	2	284	6	ISTANBUL(AMBARLI) PORT E. SIDE	10	90	0	285	7	GEBZE	90
281	2	285	7	GEBZE	10	90	1	286	8	GEMLIK	91
282	2	286	8	GEMLIK	10	91	9	287	9	TANGER MED	100
283	2	287	9	TANGER MED	10	100	4	288	10	SOUTHAMPTON	104
284	2	288	10	SOUTHAMPTON	10	104	2	325	2	ANTWERP	106
285	2	289	2	ANTWERP	11	78	2	290	3	HAMBURG	80
286	2	290	3	HAMBURG	11	80	2	291	4	ROTTERDAM	82
287	2	291	4	ROTTERDAM	11	82	13	292	5	THESSALONIKI	95
288	2	292	5	THESSALONIKI	11	95	2	293	6	ISTANBUL(AMBARLI) PORT E. SIDE	97
289	2	293	6	ISTANBUL(AMBARLI) PORT E. SIDE	11	97	0	294	7	GEBZE	97
290	2	294	7	GEBZE	11	97	1	295	8	GEMLIK	98
291	2	295	8	GEMLIK	11	98	9	296	9	TANGER MED	107
292	2	296	9	TANGER MED	11	107	4	297	10	SOUTHAMPTON	111
293	2	297	10	SOUTHAMPTON	11	111	2	334	2	ANTWERP	113
294	2	298	2	ANTWERP	12	85	2	299	3	HAMBURG	87
295	2	299	3	HAMBURG	12	87	2	300	4	ROTTERDAM	89
296	2	300	4	ROTTERDAM	12	89	13	301	5	THESSALONIKI	102
297	2	301	5	THESSALONIKI	12	102	2	302	6	ISTANBUL(AMBARLI) PORT E. SIDE	104
298	2	302	6	ISTANBUL(AMBARLI) PORT E. SIDE	12	104	0	303	7	GEBZE	104
299	2	303	7	GEBZE	12	104	1	304	8	GEMLIK	105
300	2	304	8	GEMLIK	12	105	9	305	9	TANGER MED	114
301	2	305	9	TANGER MED	12	114	4	306	10	SOUTHAMPTON	118
302	2	306	10	SOUTHAMPTON	12	118	2	343	2	ANTWERP	120
303	2	307	2	ANTWERP	13	92	2	308	3	HAMBURG	94
304	2	308	3	HAMBURG	13	94	2	309	4	ROTTERDAM	96
305	2	309	4	ROTTERDAM	13	96	13	310	5	THESSALONIKI	109
306	2	310	5	THESSALONIKI	13	109	2	311	6	ISTANBUL(AMBARLI) PORT E. SIDE	111
307	2	311	6	ISTANBUL(AMBARLI) PORT E. SIDE	13	111	0	312	7	GEBZE	111
308	2	312	7	GEBZE	13	111	1	313	8	GEMLIK	112
309	2	313	8	GEMLIK	13	112	9	314	9	TANGER MED	121
310	2	314	9	TANGER MED	13	121	4	315	10	SOUTHAMPTON	125
311	2	315	10	SOUTHAMPTON	13	125	2	352	2	ANTWERP	127
312	2	316	2	ANTWERP	14	99	2	317	3	HAMBURG	101
313	2	317	3	HAMBURG	14	101	2	318	4	ROTTERDAM	103
314	2	318	4	ROTTERDAM	14	103	13	319	5	THESSALONIKI	116
315	2	319	5	THESSALONIKI	14	116	2	320	6	ISTANBUL(AMBARLI) PORT E. SIDE	118
316	2	320	6	ISTANBUL(AMBARLI) PORT E. SIDE	14	118	0	321	7	GEBZE	118
317	2	321	7	GEBZE	14	118	1	322	8	GEMLIK	119
318	2	322	8	GEMLIK	14	119	9	323	9	TANGER MED	128
319	2	323	9	TANGER MED	14	128	4	324	10	SOUTHAMPTON	132
320	2	324	10	SOUTHAMPTON	14	132	2	361	2	ANTWERP	134
321	2	325	2	ANTWERP	15	106	2	326	3	HAMBURG	108
322	2	326	3	HAMBURG	15	108	2	327	4	ROTTERDAM	110
323	2	327	4	ROTTERDAM	15	110	13	328	5	THESSALONIKI	123
324	2	328	5	THESSALONIKI	15	123	2	329	6	ISTANBUL(AMBARLI) PORT E. SIDE	125
325	2	329	6	ISTANBUL(AMBARLI) PORT E. SIDE	15	125	0	330	7	GEBZE	125
326	2	330	7	GEBZE	15	125	1	331	8	GEMLIK	126
327	2	331	8	GEMLIK	15	126	9	332	9	TANGER MED	135
328	2	332	9	TANGER MED	15	135	4	333	10	SOUTHAMPTON	139
329	2	333	10	SOUTHAMPTON	15	139	2	370	2	ANTWERP	141
330	2	334	2	ANTWERP	16	113	2	335	3	HAMBURG	115
331	2	335	3	HAMBURG	16	115	2	336	4	ROTTERDAM	117
332	2	336	4	ROTTERDAM	16	117	13	337	5	THESSALONIKI	130
333	2	337	5	THESSALONIKI	16	130	2	338	6	ISTANBUL(AMBARLI) PORT E. SIDE	132
334	2	338	6	ISTANBUL(AMBARLI) PORT E. SIDE	16	132	0	339	7	GEBZE	132
335	2	339	7	GEBZE	16	132	1	340	8	GEMLIK	133
336	2	340	8	GEMLIK	16	133	9	341	9	TANGER MED	142
337	2	341	9	TANGER MED	16	142	4	342	10	SOUTHAMPTON	146
338	2	343	2	ANTWERP	17	120	2	344	3	HAMBURG	122
339	2	344	3	HAMBURG	17	122	2	345	4	ROTTERDAM	124
340	2	345	4	ROTTERDAM	17	124	13	346	5	THESSALONIKI	137
341	2	346	5	THESSALONIKI	17	137	2	347	6	ISTANBUL(AMBARLI) PORT E. SIDE	139
342	2	347	6	ISTANBUL(AMBARLI) PORT E. SIDE	17	139	0	348	7	GEBZE	139
343	2	348	7	GEBZE	17	139	1	349	8	GEMLIK	140
344	2	349	8	GEMLIK	17	140	9	350	9	TANGER MED	149
345	2	350	9	TANGER MED	17	149	4	351	10	SOUTHAMPTON	153
346	2	352	2	ANTWERP	18	127	2	353	3	HAMBURG	129
347	2	353	3	HAMBURG	18	129	2	354	4	ROTTERDAM	131
348	2	354	4	ROTTERDAM	18	131	13	355	5	THESSALONIKI	144
349	2	355	5	THESSALONIKI	18	144	2	356	6	ISTANBUL(AMBARLI) PORT E. SIDE	146
350	2	356	6	ISTANBUL(AMBARLI) PORT E. SIDE	18	146	0	357	7	GEBZE	146
351	2	357	7	GEBZE	18	146	1	358	8	GEMLIK	147
352	2	358	8	GEMLIK	18	147	9	359	9	TANGER MED	156
353	2	359	9	TANGER MED	18	156	4	360	10	SOUTHAMPTON	160
354	2	361	2	ANTWERP	19	134	2	362	3	HAMBURG	136
355	2	362	3	HAMBURG	19	136	2	363	4	ROTTERDAM	138
356	2	363	4	ROTTERDAM	19	138	13	364	5	THESSALONIKI	151
357	2	364	5	THESSALONIKI	19	151	2	365	6	ISTANBUL(AMBARLI) PORT E. SIDE	153
358	2	365	6	ISTANBUL(AMBARLI) PORT E. SIDE	19	153	0	366	7	GEBZE	153
359	2	366	7	GEBZE	19	153	1	367	8	GEMLIK	154
360	2	367	8	GEMLIK	19	154	9	368	9	TANGER MED	163
361	2	368	9	TANGER MED	19	163	4	369	10	SOUTHAMPTON	167
362	2	370	2	ANTWERP	20	141	2	371	3	HAMBURG	143
