PortID	OriginPort	DestinationPort	EarlistTime	Deadline
95	COLOMBO	CHENNAI	1	180
96	COLOMBO	CHITTAGONG	1	180
97	COLOMBO	DA NANG	1	180
98	COLOMBO	DAVAO	1	180
99	COLOMBO	GENERAL SANTOS	1	180
100	COLOMBO	HONG KONG	1	180
101	COLOMBO	KARACHI	1	180
102	COLOMBO	KOBE	1	180
103	COLOMBO	LAEM CHABANG	1	180
104	COLOMBO	MANILA	1	180
105	COLOMBO	MUNDRA	1	180
106	COLOMBO	NAGOYA	1	180
107	COLOMBO	NANSHA	1	180
108	COLOMBO	NHAVA SHEVA	1	180
109	COLOMBO	NINGBO	1	180
110	COLOMBO	PIPAVAV	1	180
111	COLOMBO	PORT KLANG	1	180
112	COLOMBO	PORT QASIM	1	180
113	COLOMBO	QINGDAO	1	180
114	COLOMBO	QUI NHON	1	180
115	COLOMBO	SHANGHAI	1	180
116	COLOMBO	SHEKOU	1	180
117	COLOMBO	SIHANOUKVILLE	1	180
118	COLOMBO	SINGAPORE	1	180
119	COLOMBO	TIANJIN XINGANG	1	180
120	COLOMBO	TOKYO	1	180
121	COLOMBO	VISAKHAPATNAM	1	180
122	COLOMBO	XIAMEN	1	180
123	COLOMBO	YANGON	1	180
124	COLOMBO	YOKOHAMA	1	180
125	DA NANG	BUSAN, KOREA	1	180
126	DA NANG	CHENNAI	1	180
127	DA NANG	CHITTAGONG	1	180
128	DA NANG	COLOMBO	1	180
129	DA NANG	DAVAO	1	180
130	DA NANG	GENERAL SANTOS	1	180
131	DA NANG	HONG KONG	1	180
132	DA NANG	KARACHI	1	180
133	DA NANG	KOBE	1	180
134	DA NANG	LAEM CHABANG	1	180
135	DA NANG	MANILA	1	180
136	DA NANG	MUNDRA	1	180
137	DA NANG	NAGOYA	1	180
138	DA NANG	NANSHA	1	180
139	DA NANG	NHAVA SHEVA	1	180
140	DA NANG	NINGBO	1	180
141	DA NANG	PIPAVAV	1	180
142	DA NANG	PORT KLANG	1	180
143	DA NANG	PORT QASIM	1	180
144	DA NANG	QINGDAO	1	180
145	DA NANG	QUI NHON	1	180
146	DA NANG	SHANGHAI	1	180
147	DA NANG	SHEKOU	1	180
148	DA NANG	SIHANOUKVILLE	1	180
149	DA NANG	SINGAPORE	1	180
150	DA NANG	TIANJIN XINGANG	1	180
151	DA NANG	TOKYO	1	180
152	DA NANG	VISAKHAPATNAM	1	180
153	DA NANG	XIAMEN	1	180
154	DA NANG	YANGON	1	180
155	DA NANG	YOKOHAMA	1	180
156	DAVAO	BUSAN, KOREA	1	180
157	DAVAO	CHENNAI	1	180
158	DAVAO	CHITTAGONG	1	180
159	DAVAO	COLOMBO	1	180
160	DAVAO	DA NANG	1	180
161	DAVAO	GENERAL SANTOS	1	180
162	DAVAO	HONG KONG	1	180
163	DAVAO	KARACHI	1	180
164	DAVAO	KOBE	1	180
165	DAVAO	LAEM CHABANG	1	180
166	DAVAO	MANILA	1	180
167	DAVAO	MUNDRA	1	180
168	DAVAO	NAGOYA	1	180
169	DAVAO	NANSHA	1	180
170	DAVAO	NHAVA SHEVA	1	180
171	DAVAO	NINGBO	1	180
172	DAVAO	PIPAVAV	1	180
173	DAVAO	PORT KLANG	1	180
174	DAVAO	PORT QASIM	1	180
175	DAVAO	QINGDAO	1	180
176	DAVAO	QUI NHON	1	180
177	DAVAO	SHANGHAI	1	180
178	DAVAO	SHEKOU	1	180
179	DAVAO	SIHANOUKVILLE	1	180
180	DAVAO	SINGAPORE	1	180
181	DAVAO	TIANJIN XINGANG	1	180
182	DAVAO	TOKYO	1	180
183	DAVAO	VISAKHAPATNAM	1	180
184	DAVAO	XIAMEN	1	180
185	DAVAO	YANGON	1	180
186	DAVAO	YOKOHAMA	1	180
187	GENERAL SANTOS	BUSAN, KOREA	1	180
188	GENERAL SANTOS	CHENNAI	1	180
189	GENERAL SANTOS	CHITTAGONG	1	180
190	GENERAL SANTOS	COLOMBO	1	180
191	GENERAL SANTOS	DA NANG	1	180
192	GENERAL SANTOS	DAVAO	1	180
193	GENERAL SANTOS	HONG KONG	1	180
194	GENERAL SANTOS	KARACHI	1	180
195	GENERAL SANTOS	KOBE	1	180
196	GENERAL SANTOS	LAEM CHABANG	1	180
197	GENERAL SANTOS	MANILA	1	180
198	GENERAL SANTOS	MUNDRA	1	180
199	GENERAL SANTOS	NAGOYA	1	180
200	GENERAL SANTOS	NANSHA	1	180
201	GENERAL SANTOS	NHAVA SHEVA	1	180
202	GENERAL SANTOS	NINGBO	1	180
203	GENERAL SANTOS	PIPAVAV	1	180
204	GENERAL SANTOS	PORT KLANG	1	180
205	GENERAL SANTOS	PORT QASIM	1	180
206	GENERAL SANTOS	QINGDAO	1	180
207	GENERAL SANTOS	QUI NHON	1	180
208	GENERAL SANTOS	SHANGHAI	1	180
209	GENERAL SANTOS	SHEKOU	1	180
210	GENERAL SANTOS	SIHANOUKVILLE	1	180
211	GENERAL SANTOS	SINGAPORE	1	180
212	GENERAL SANTOS	TIANJIN XINGANG	1	180
213	GENERAL SANTOS	TOKYO	1	180
214	GENERAL SANTOS	VISAKHAPATNAM	1	180
215	GENERAL SANTOS	XIAMEN	1	180
216	GENERAL SANTOS	YANGON	1	180
217	GENERAL SANTOS	YOKOHAMA	1	180
218	HONG KONG	BUSAN, KOREA	1	180
219	HONG KONG	CHENNAI	1	180
220	HONG KONG	CHITTAGONG	1	180
221	HONG KONG	COLOMBO	1	180
222	HONG KONG	DA NANG	1	180
223	HONG KONG	DAVAO	1	180
224	HONG KONG	GENERAL SANTOS	1	180
225	HONG KONG	KARACHI	1	180
226	HONG KONG	KOBE	1	180
227	HONG KONG	LAEM CHABANG	1	180
228	HONG KONG	MANILA	1	180
229	HONG KONG	MUNDRA	1	180
230	HONG KONG	NAGOYA	1	180
231	HONG KONG	NANSHA	1	180
232	HONG KONG	NHAVA SHEVA	1	180
233	HONG KONG	NINGBO	1	180
234	HONG KONG	PIPAVAV	1	180
235	HONG KONG	PORT KLANG	1	180
236	HONG KONG	PORT QASIM	1	180
237	HONG KONG	QINGDAO	1	180
238	HONG KONG	QUI NHON	1	180
239	HONG KONG	SHANGHAI	1	180
240	HONG KONG	SHEKOU	1	180
241	HONG KONG	SIHANOUKVILLE	1	180
242	HONG KONG	SINGAPORE	1	180
243	HONG KONG	TIANJIN XINGANG	1	180
244	HONG KONG	TOKYO	1	180
245	HONG KONG	VISAKHAPATNAM	1	180
246	HONG KONG	XIAMEN	1	180
247	HONG KONG	YANGON	1	180
248	HONG KONG	YOKOHAMA	1	180
249	KARACHI	BUSAN, KOREA	1	180
250	KARACHI	CHENNAI	1	180
251	KARACHI	CHITTAGONG	1	180
252	KARACHI	COLOMBO	1	180
253	KARACHI	DA NANG	1	180
254	KARACHI	DAVAO	1	180
255	KARACHI	GENERAL SANTOS	1	180
256	KARACHI	HONG KONG	1	180
257	KARACHI	KOBE	1	180
258	KARACHI	LAEM CHABANG	1	180
259	KARACHI	MANILA	1	180
260	KARACHI	MUNDRA	1	180
261	KARACHI	NAGOYA	1	180
262	KARACHI	NANSHA	1	180
263	KARACHI	NHAVA SHEVA	1	180
264	KARACHI	NINGBO	1	180
265	KARACHI	PIPAVAV	1	180
266	KARACHI	PORT KLANG	1	180
267	KARACHI	PORT QASIM	1	180
268	KARACHI	QINGDAO	1	180
269	KARACHI	QUI NHON	1	180
270	KARACHI	SHANGHAI	1	180
271	KARACHI	SHEKOU	1	180
272	KARACHI	SIHANOUKVILLE	1	180
273	KARACHI	SINGAPORE	1	180
274	KARACHI	TIANJIN XINGANG	1	180
275	KARACHI	TOKYO	1	180
276	KARACHI	VISAKHAPATNAM	1	180
277	KARACHI	XIAMEN	1	180
278	KARACHI	YANGON	1	180
279	KARACHI	YOKOHAMA	1	180
280	KOBE	BUSAN, KOREA	1	180
281	KOBE	CHENNAI	1	180
282	KOBE	CHITTAGONG	1	180
283	KOBE	COLOMBO	1	180
284	KOBE	DA NANG	1	180
285	KOBE	DAVAO	1	180
286	KOBE	GENERAL SANTOS	1	180
287	KOBE	HONG KONG	1	180
288	KOBE	KARACHI	1	180
289	KOBE	LAEM CHABANG	1	180
290	KOBE	MANILA	1	180
291	KOBE	MUNDRA	1	180
292	KOBE	NAGOYA	1	180
293	KOBE	NANSHA	1	180
294	KOBE	NHAVA SHEVA	1	180
295	KOBE	NINGBO	1	180
296	KOBE	PIPAVAV	1	180
297	KOBE	PORT KLANG	1	180
298	KOBE	PORT QASIM	1	180
299	KOBE	QINGDAO	1	180
300	KOBE	QUI NHON	1	180
301	KOBE	SHANGHAI	1	180
302	KOBE	SHEKOU	1	180
303	KOBE	SIHANOUKVILLE	1	180
304	KOBE	SINGAPORE	1	180
305	KOBE	TIANJIN XINGANG	1	180
306	KOBE	TOKYO	1	180
307	KOBE	VISAKHAPATNAM	1	180
308	KOBE	XIAMEN	1	180
309	KOBE	YANGON	1	180
310	KOBE	YOKOHAMA	1	180
311	LAEM CHABANG	BUSAN, KOREA	1	180
312	LAEM CHABANG	CHENNAI	1	180
313	LAEM CHABANG	CHITTAGONG	1	180
314	LAEM CHABANG	COLOMBO	1	180
315	LAEM CHABANG	DA NANG	1	180
316	LAEM CHABANG	DAVAO	1	180
317	LAEM CHABANG	GENERAL SANTOS	1	180
318	LAEM CHABANG	HONG KONG	1	180
319	LAEM CHABANG	KARACHI	1	180
320	LAEM CHABANG	KOBE	1	180
321	LAEM CHABANG	MANILA	1	180
322	LAEM CHABANG	MUNDRA	1	180
323	LAEM CHABANG	NAGOYA	1	180
324	LAEM CHABANG	NANSHA	1	180
325	LAEM CHABANG	NHAVA SHEVA	1	180
326	LAEM CHABANG	NINGBO	1	180
327	LAEM CHABANG	PIPAVAV	1	180
328	LAEM CHABANG	PORT KLANG	1	180
329	LAEM CHABANG	PORT QASIM	1	180
330	LAEM CHABANG	QINGDAO	1	180
331	LAEM CHABANG	QUI NHON	1	180
332	LAEM CHABANG	SHANGHAI	1	180
333	LAEM CHABANG	SHEKOU	1	180
334	LAEM CHABANG	SIHANOUKVILLE	1	180
335	LAEM CHABANG	SINGAPORE	1	180
336	LAEM CHABANG	TIANJIN XINGANG	1	180
337	LAEM CHABANG	TOKYO	1	180
338	LAEM CHABANG	VISAKHAPATNAM	1	180
339	LAEM CHABANG	XIAMEN	1	180
340	LAEM CHABANG	YANGON	1	180
341	LAEM CHABANG	YOKOHAMA	1	180
342	MANILA	BUSAN, KOREA	1	180
343	MANILA	CHENNAI	1	180
344	MANILA	CHITTAGONG	1	180
345	MANILA	COLOMBO	1	180
346	MANILA	DA NANG	1	180
347	MANILA	DAVAO	1	180
348	MANILA	GENERAL SANTOS	1	180
349	MANILA	HONG KONG	1	180
350	MANILA	KARACHI	1	180
351	MANILA	KOBE	1	180
352	MANILA	LAEM CHABANG	1	180
353	MANILA	MUNDRA	1	180
354	MANILA	NAGOYA	1	180
355	MANILA	NANSHA	1	180
356	MANILA	NHAVA SHEVA	1	180
357	MANILA	NINGBO	1	180
358	MANILA	PIPAVAV	1	180
359	MANILA	PORT KLANG	1	180
360	MANILA	PORT QASIM	1	180
361	MANILA	QINGDAO	1	180
362	MANILA	QUI NHON	1	180
363	MANILA	SHANGHAI	1	180
364	MANILA	SHEKOU	1	180
365	MANILA	SIHANOUKVILLE	1	180
366	MANILA	SINGAPORE	1	180
367	MANILA	TIANJIN XINGANG	1	180
368	MANILA	TOKYO	1	180
369	MANILA	VISAKHAPATNAM	1	180
370	MANILA	XIAMEN	1	180
371	MANILA	YANGON	1	180
372	MANILA	YOKOHAMA	1	180
373	MUNDRA	BUSAN, KOREA	1	180
374	MUNDRA	CHENNAI	1	180
375	MUNDRA	CHITTAGONG	1	180
376	MUNDRA	COLOMBO	1	180
377	MUNDRA	DA NANG	1	180
378	MUNDRA	DAVAO	1	180
379	MUNDRA	GENERAL SANTOS	1	180
380	MUNDRA	HONG KONG	1	180
381	MUNDRA	KARACHI	1	180
382	MUNDRA	KOBE	1	180
383	MUNDRA	LAEM CHABANG	1	180
384	MUNDRA	MANILA	1	180
385	MUNDRA	NAGOYA	1	180
386	MUNDRA	NANSHA	1	180
387	MUNDRA	NHAVA SHEVA	1	180
388	MUNDRA	NINGBO	1	180
389	MUNDRA	PIPAVAV	1	180
390	MUNDRA	PORT KLANG	1	180
391	MUNDRA	PORT QASIM	1	180
392	MUNDRA	QINGDAO	1	180
393	MUNDRA	QUI NHON	1	180
394	MUNDRA	SHANGHAI	1	180
395	MUNDRA	SHEKOU	1	180
396	MUNDRA	SIHANOUKVILLE	1	180
397	MUNDRA	SINGAPORE	1	180
398	MUNDRA	TIANJIN XINGANG	1	180
399	MUNDRA	TOKYO	1	180
400	MUNDRA	VISAKHAPATNAM	1	180
401	MUNDRA	XIAMEN	1	180
402	MUNDRA	YANGON	1	180
403	MUNDRA	YOKOHAMA	1	180
404	NAGOYA	BUSAN, KOREA	1	180
405	NAGOYA	CHENNAI	1	180
406	NAGOYA	CHITTAGONG	1	180
407	NAGOYA	COLOMBO	1	180
408	NAGOYA	DA NANG	1	180
409	NAGOYA	DAVAO	1	180
410	NAGOYA	GENERAL SANTOS	1	180
411	NAGOYA	HONG KONG	1	180
412	NAGOYA	KARACHI	1	180
413	NAGOYA	KOBE	1	180
414	NAGOYA	LAEM CHABANG	1	180
415	NAGOYA	MANILA	1	180
416	NAGOYA	MUNDRA	1	180
417	NAGOYA	NANSHA	1	180
418	NAGOYA	NHAVA SHEVA	1	180
419	NAGOYA	NINGBO	1	180
420	NAGOYA	PIPAVAV	1	180
421	NAGOYA	PORT KLANG	1	180
422	NAGOYA	PORT QASIM	1	180
423	NAGOYA	QINGDAO	1	180
424	NAGOYA	QUI NHON	1	180
425	NAGOYA	SHANGHAI	1	180
426	NAGOYA	SHEKOU	1	180
427	NAGOYA	SIHANOUKVILLE	1	180
428	NAGOYA	SINGAPORE	1	180
429	NAGOYA	TIANJIN XINGANG	1	180
430	NAGOYA	TOKYO	1	180
431	NAGOYA	VISAKHAPATNAM	1	180
432	NAGOYA	XIAMEN	1	180
433	NAGOYA	YANGON	1	180
434	NAGOYA	YOKOHAMA	1	180
435	NANSHA	BUSAN, KOREA	1	180
436	NANSHA	CHENNAI	1	180
437	NANSHA	CHITTAGONG	1	180
438	NANSHA	COLOMBO	1	180
439	NANSHA	DA NANG	1	180
440	NANSHA	DAVAO	1	180
441	NANSHA	GENERAL SANTOS	1	180
442	NANSHA	HONG KONG	1	180
443	NANSHA	KARACHI	1	180
444	NANSHA	KOBE	1	180
445	NANSHA	LAEM CHABANG	1	180
446	NANSHA	MANILA	1	180
447	NANSHA	MUNDRA	1	180
448	NANSHA	NAGOYA	1	180
449	NANSHA	NHAVA SHEVA	1	180
450	NANSHA	NINGBO	1	180
451	NANSHA	PIPAVAV	1	180
452	NANSHA	PORT KLANG	1	180
453	NANSHA	PORT QASIM	1	180
454	NANSHA	QINGDAO	1	180
455	NANSHA	QUI NHON	1	180
456	NANSHA	SHANGHAI	1	180
457	NANSHA	SHEKOU	1	180
458	NANSHA	SIHANOUKVILLE	1	180
459	NANSHA	SINGAPORE	1	180
460	NANSHA	TIANJIN XINGANG	1	180
461	NANSHA	TOKYO	1	180
462	NANSHA	VISAKHAPATNAM	1	180
463	NANSHA	XIAMEN	1	180
464	NANSHA	YANGON	1	180
465	NANSHA	YOKOHAMA	1	180
466	NHAVA SHEVA	BUSAN, KOREA	1	180
467	NHAVA SHEVA	CHENNAI	1	180
468	NHAVA SHEVA	CHITTAGONG	1	180
469	NHAVA SHEVA	COLOMBO	1	180
470	NHAVA SHEVA	DA NANG	1	180
471	NHAVA SHEVA	DAVAO	1	180
472	NHAVA SHEVA	GENERAL SANTOS	1	180
473	NHAVA SHEVA	HONG KONG	1	180
474	NHAVA SHEVA	KARACHI	1	180
475	NHAVA SHEVA	KOBE	1	180
476	NHAVA SHEVA	LAEM CHABANG	1	180
477	NHAVA SHEVA	MANILA	1	180
478	NHAVA SHEVA	MUNDRA	1	180
479	NHAVA SHEVA	NAGOYA	1	180
480	NHAVA SHEVA	NANSHA	1	180
481	NHAVA SHEVA	NINGBO	1	180
482	NHAVA SHEVA	PIPAVAV	1	180
483	NHAVA SHEVA	PORT KLANG	1	180
484	NHAVA SHEVA	PORT QASIM	1	180
485	NHAVA SHEVA	QINGDAO	1	180
486	NHAVA SHEVA	QUI NHON	1	180
487	NHAVA SHEVA	SHANGHAI	1	180
488	NHAVA SHEVA	SHEKOU	1	180
489	NHAVA SHEVA	SIHANOUKVILLE	1	180
490	NHAVA SHEVA	SINGAPORE	1	180
491	NHAVA SHEVA	TIANJIN XINGANG	1	180
492	NHAVA SHEVA	TOKYO	1	180
493	NHAVA SHEVA	VISAKHAPATNAM	1	180
494	NHAVA SHEVA	XIAMEN	1	180
495	NHAVA SHEVA	YANGON	1	180
496	NHAVA SHEVA	YOKOHAMA	1	180
497	NINGBO	BUSAN, KOREA	1	180
498	NINGBO	CHENNAI	1	180
499	NINGBO	CHITTAGONG	1	180
500	NINGBO	COLOMBO	1	180
501	NINGBO	DA NANG	1	180
502	NINGBO	DAVAO	1	180
503	NINGBO	GENERAL SANTOS	1	180
504	NINGBO	HONG KONG	1	180
505	NINGBO	KARACHI	1	180
506	NINGBO	KOBE	1	180
507	NINGBO	LAEM CHABANG	1	180
508	NINGBO	MANILA	1	180
509	NINGBO	MUNDRA	1	180
510	NINGBO	NAGOYA	1	180
511	NINGBO	NANSHA	1	180
512	NINGBO	NHAVA SHEVA	1	180
513	NINGBO	PIPAVAV	1	180
514	NINGBO	PORT KLANG	1	180
515	NINGBO	PORT QASIM	1	180
516	NINGBO	QINGDAO	1	180
517	NINGBO	QUI NHON	1	180
518	NINGBO	SHANGHAI	1	180
519	NINGBO	SHEKOU	1	180
520	NINGBO	SIHANOUKVILLE	1	180
521	NINGBO	SINGAPORE	1	180
522	NINGBO	TIANJIN XINGANG	1	180
523	NINGBO	TOKYO	1	180
524	NINGBO	VISAKHAPATNAM	1	180
525	NINGBO	XIAMEN	1	180
526	NINGBO	YANGON	1	180
527	NINGBO	YOKOHAMA	1	180
528	PIPAVAV	BUSAN, KOREA	1	180
529	PIPAVAV	CHENNAI	1	180
530	PIPAVAV	CHITTAGONG	1	180
531	PIPAVAV	COLOMBO	1	180
532	PIPAVAV	DA NANG	1	180
533	PIPAVAV	DAVAO	1	180
534	PIPAVAV	GENERAL SANTOS	1	180
535	PIPAVAV	HONG KONG	1	180
536	PIPAVAV	KARACHI	1	180
537	PIPAVAV	KOBE	1	180
538	PIPAVAV	LAEM CHABANG	1	180
539	PIPAVAV	MANILA	1	180
540	PIPAVAV	MUNDRA	1	180
541	PIPAVAV	NAGOYA	1	180
542	PIPAVAV	NANSHA	1	180
543	PIPAVAV	NHAVA SHEVA	1	180
544	PIPAVAV	NINGBO	1	180
545	PIPAVAV	PORT KLANG	1	180
546	PIPAVAV	PORT QASIM	1	180
547	PIPAVAV	QINGDAO	1	180
548	PIPAVAV	QUI NHON	1	180
549	PIPAVAV	SHANGHAI	1	180
550	PIPAVAV	SHEKOU	1	180
551	PIPAVAV	SIHANOUKVILLE	1	180
552	PIPAVAV	SINGAPORE	1	180
553	PIPAVAV	TIANJIN XINGANG	1	180
554	PIPAVAV	TOKYO	1	180
555	PIPAVAV	VISAKHAPATNAM	1	180
556	PIPAVAV	XIAMEN	1	180
557	PIPAVAV	YANGON	1	180
558	PIPAVAV	YOKOHAMA	1	180
559	PORT KLANG	BUSAN, KOREA	1	180
560	PORT KLANG	CHENNAI	1	180
561	PORT KLANG	CHITTAGONG	1	180
562	PORT KLANG	COLOMBO	1	180
563	PORT KLANG	DA NANG	1	180
564	PORT KLANG	DAVAO	1	180
565	PORT KLANG	GENERAL SANTOS	1	180
566	PORT KLANG	HONG KONG	1	180
567	PORT KLANG	KARACHI	1	180
568	PORT KLANG	KOBE	1	180
569	PORT KLANG	LAEM CHABANG	1	180
570	PORT KLANG	MANILA	1	180
571	PORT KLANG	MUNDRA	1	180
572	PORT KLANG	NAGOYA	1	180
573	PORT KLANG	NANSHA	1	180
574	PORT KLANG	NHAVA SHEVA	1	180
575	PORT KLANG	NINGBO	1	180
576	PORT KLANG	PIPAVAV	1	180
577	PORT KLANG	PORT QASIM	1	180
578	PORT KLANG	QINGDAO	1	180
579	PORT KLANG	QUI NHON	1	180
580	PORT KLANG	SHANGHAI	1	180
581	PORT KLANG	SHEKOU	1	180
582	PORT KLANG	SIHANOUKVILLE	1	180
583	PORT KLANG	SINGAPORE	1	180
584	PORT KLANG	TIANJIN XINGANG	1	180
585	PORT KLANG	TOKYO	1	180
586	PORT KLANG	VISAKHAPATNAM	1	180
587	PORT KLANG	XIAMEN	1	180
588	PORT KLANG	YANGON	1	180
589	PORT KLANG	YOKOHAMA	1	180
590	PORT QASIM	BUSAN, KOREA	1	180
591	PORT QASIM	CHENNAI	1	180
592	PORT QASIM	CHITTAGONG	1	180
593	PORT QASIM	COLOMBO	1	180
594	PORT QASIM	DA NANG	1	180
595	PORT QASIM	DAVAO	1	180
596	PORT QASIM	GENERAL SANTOS	1	180
597	PORT QASIM	HONG KONG	1	180
598	PORT QASIM	KARACHI	1	180
599	PORT QASIM	KOBE	1	180
600	PORT QASIM	LAEM CHABANG	1	180
601	PORT QASIM	MANILA	1	180
602	PORT QASIM	MUNDRA	1	180
603	PORT QASIM	NAGOYA	1	180
604	PORT QASIM	NANSHA	1	180
605	PORT QASIM	NHAVA SHEVA	1	180
606	PORT QASIM	NINGBO	1	180
607	PORT QASIM	PIPAVAV	1	180
608	PORT QASIM	PORT KLANG	1	180
609	PORT QASIM	QINGDAO	1	180
610	PORT QASIM	QUI NHON	1	180
611	PORT QASIM	SHANGHAI	1	180
612	PORT QASIM	SHEKOU	1	180
613	PORT QASIM	SIHANOUKVILLE	1	180
614	PORT QASIM	SINGAPORE	1	180
615	PORT QASIM	TIANJIN XINGANG	1	180
616	PORT QASIM	TOKYO	1	180
617	PORT QASIM	VISAKHAPATNAM	1	180
618	PORT QASIM	XIAMEN	1	180
619	PORT QASIM	YANGON	1	180
620	PORT QASIM	YOKOHAMA	1	180
621	QINGDAO	BUSAN, KOREA	1	180
622	QINGDAO	CHENNAI	1	180
623	QINGDAO	CHITTAGONG	1	180
624	QINGDAO	COLOMBO	1	180
625	QINGDAO	DA NANG	1	180
626	QINGDAO	DAVAO	1	180
627	QINGDAO	GENERAL SANTOS	1	180
628	QINGDAO	HONG KONG	1	180
629	QINGDAO	KARACHI	1	180
630	QINGDAO	KOBE	1	180
631	QINGDAO	LAEM CHABANG	1	180
632	QINGDAO	MANILA	1	180
633	QINGDAO	MUNDRA	1	180
634	QINGDAO	NAGOYA	1	180
635	QINGDAO	NANSHA	1	180
636	QINGDAO	NHAVA SHEVA	1	180
637	QINGDAO	NINGBO	1	180
638	QINGDAO	PIPAVAV	1	180
639	QINGDAO	PORT KLANG	1	180
640	QINGDAO	PORT QASIM	1	180
641	QINGDAO	QUI NHON	1	180
642	QINGDAO	SHANGHAI	1	180
643	QINGDAO	SHEKOU	1	180
644	QINGDAO	SIHANOUKVILLE	1	180
645	QINGDAO	SINGAPORE	1	180
646	QINGDAO	TIANJIN XINGANG	1	180
647	QINGDAO	TOKYO	1	180
648	QINGDAO	VISAKHAPATNAM	1	180
649	QINGDAO	XIAMEN	1	180
650	QINGDAO	YANGON	1	180
651	QINGDAO	YOKOHAMA	1	180
652	QUI NHON	BUSAN, KOREA	1	180
