PortID	OriginPort	DestinationPort	EarlistTime	Deadline
123	NAVEGANTES	BUENOS AIRES	1	180
124	NAVEGANTES	CARTAGENA(CO)	1	180
125	NAVEGANTES	KINGSTON	1	180
126	NAVEGANTES	MANAUS	1	180
127	NAVEGANTES	MANZANILLO(PA)	1	180
128	NAVEGANTES	MONTEVIDEO	1	180
129	NAVEGANTES	PECEM	1	180
130	NAVEGANTES	RIO GRANDE	1	180
131	NAVEGANTES	SALVADOR	1	180
132	NAVEGANTES	SANTOS	1	180
133	NAVEGANTES	SUAPE	1	180
134	NAVEGANTES	TURBO	1	180
135	NAVEGANTES	VILA DO CONDE	1	180
136	PECEM	BARRANQUILLA	1	180
137	PECEM	BELIZE CITY	1	180
138	PECEM	BUENOS AIRES	1	180
139	PECEM	CARTAGENA(CO)	1	180
140	PECEM	KINGSTON	1	180
141	PECEM	MANAUS	1	180
142	PECEM	MANZANILLO(PA)	1	180
143	PECEM	MONTEVIDEO	1	180
144	PECEM	NAVEGANTES	1	180
145	PECEM	RIO GRANDE	1	180
146	PECEM	SALVADOR	1	180
147	PECEM	SANTOS	1	180
148	PECEM	SUAPE	1	180
149	PECEM	TURBO	1	180
150	PECEM	VILA DO CONDE	1	180
151	RIO GRANDE	BARRANQUILLA	1	180
152	RIO GRANDE	BELIZE CITY	1	180
153	RIO GRANDE	BUENOS AIRES	1	180
154	RIO GRANDE	CARTAGENA(CO)	1	180
155	RIO GRANDE	KINGSTON	1	180
156	RIO GRANDE	MANAUS	1	180
157	RIO GRANDE	MANZANILLO(PA)	1	180
158	RIO GRANDE	MONTEVIDEO	1	180
159	RIO GRANDE	NAVEGANTES	1	180
160	RIO GRANDE	PECEM	1	180
161	RIO GRANDE	SALVADOR	1	180
162	RIO GRANDE	SANTOS	1	180
163	RIO GRANDE	SUAPE	1	180
164	RIO GRANDE	TURBO	1	180
165	RIO GRANDE	VILA DO CONDE	1	180
166	SALVADOR	BARRANQUILLA	1	180
167	SALVADOR	BELIZE CITY	1	180
168	SALVADOR	BUENOS AIRES	1	180
169	SALVADOR	CARTAGENA(CO)	1	180
170	SALVADOR	KINGSTON	1	180
171	SALVADOR	MANAUS	1	180
172	SALVADOR	MANZANILLO(PA)	1	180
173	SALVADOR	MONTEVIDEO	1	180
174	SALVADOR	NAVEGANTES	1	180
175	SALVADOR	PECEM	1	180
176	SALVADOR	RIO GRANDE	1	180
177	SALVADOR	SANTOS	1	180
178	SALVADOR	SUAPE	1	180
179	SALVADOR	TURBO	1	180
180	SALVADOR	VILA DO CONDE	1	180
181	SANTOS	BARRANQUILLA	1	180
182	SANTOS	BELIZE CITY	1	180
183	SANTOS	BUENOS AIRES	1	180
184	SANTOS	CARTAGENA(CO)	1	180
185	SANTOS	KINGSTON	1	180
186	SANTOS	MANAUS	1	180
187	SANTOS	MANZANILLO(PA)	1	180
188	SANTOS	MONTEVIDEO	1	180
189	SANTOS	NAVEGANTES	1	180
190	SANTOS	PECEM	1	180
191	SANTOS	RIO GRANDE	1	180
192	SANTOS	SALVADOR	1	180
193	SANTOS	SUAPE	1	180
194	SANTOS	TURBO	1	180
195	SANTOS	VILA DO CONDE	1	180
196	SUAPE	BARRANQUILLA	1	180
197	SUAPE	BELIZE CITY	1	180
198	SUAPE	BUENOS AIRES	1	180
199	SUAPE	CARTAGENA(CO)	1	180
200	SUAPE	KINGSTON	1	180
201	SUAPE	MANAUS	1	180
202	SUAPE	MANZANILLO(PA)	1	180
203	SUAPE	MONTEVIDEO	1	180
204	SUAPE	NAVEGANTES	1	180
205	SUAPE	PECEM	1	180
206	SUAPE	RIO GRANDE	1	180
207	SUAPE	SALVADOR	1	180
208	SUAPE	SANTOS	1	180
209	SUAPE	TURBO	1	180
210	SUAPE	VILA DO CONDE	1	180
211	TURBO	BARRANQUILLA	1	180
212	TURBO	BELIZE CITY	1	180
213	TURBO	BUENOS AIRES	1	180
214	TURBO	CARTAGENA(CO)	1	180
215	TURBO	KINGSTON	1	180
216	TURBO	MANAUS	1	180
217	TURBO	MANZANILLO(PA)	1	180
218	TURBO	MONTEVIDEO	1	180
219	TURBO	NAVEGANTES	1	180
220	TURBO	PECEM	1	180
221	TURBO	RIO GRANDE	1	180
222	TURBO	SALVADOR	1	180
223	TURBO	SANTOS	1	180
224	TURBO	SUAPE	1	180
225	TURBO	VILA DO CONDE	1	180
226	VILA DO CONDE	BARRANQUILLA	1	180
227	VILA DO CONDE	BELIZE CITY	1	180
228	VILA DO CONDE	BUENOS AIRES	1	180
229	VILA DO CONDE	CARTAGENA(CO)	1	180
230	VILA DO CONDE	KINGSTON	1	180
231	VILA DO CONDE	MANAUS	1	180
232	VILA DO CONDE	MANZANILLO(PA)	1	180
233	VILA DO CONDE	MONTEVIDEO	1	180
234	VILA DO CONDE	NAVEGANTES	1	180
235	VILA DO CONDE	PECEM	1	180
236	VILA DO CONDE	RIO GRANDE	1	180
237	VILA DO CONDE	SALVADOR	1	180
238	VILA DO CONDE	SANTOS	1	180
239	VILA DO CONDE	SUAPE	1	180
240	VILA DO CONDE	TURBO	1	180
