PortID	OriginPort	DestinationPort	EarlistTime	Deadline
288	IZMIT	PIRAEUS	1	180
289	IZMIT	PORT KLANG	1	180
290	IZMIT	PORT SAID	1	180
291	IZMIT	QINGDAO	1	180
292	IZMIT	RIJEKA	1	180
293	IZMIT	SHANGHAI	1	180
294	IZMIT	SHEKOU	1	180
295	IZMIT	SINGAPORE	1	180
296	IZMIT	TRIESTE	1	180
297	IZMIT	TRIPOLI(LB)	1	180
298	IZMIT	VALENCIA	1	180
299	IZMIT	XIAMEN	1	180
300	IZMIT	YANTIAN	1	180
301	JEBEL ALI	ALEXANDRIA	1	180
302	JEBEL ALI	BARCELONA	1	180
303	JEBEL ALI	BEIRUT	1	180
304	JEBEL ALI	BUSAN(KOREA)	1	180
305	JEBEL ALI	CONSTANTA	1	180
306	JEBEL ALI	FOS SUR MER	1	180
307	JEBEL ALI	GENOA	1	180
308	JEBEL ALI	HONG KONG	1	180
309	JEBEL ALI	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
310	JEBEL ALI	IZMIT	1	180
311	JEBEL ALI	JEDDAH	1	180
312	JEBEL ALI	KAOHSIUNG	1	180
313	JEBEL ALI	KOPER	1	180
314	JEBEL ALI	LA SPEZIA	1	180
315	JEBEL ALI	NANSHA	1	180
316	JEBEL ALI	NINGBO	1	180
317	JEBEL ALI	ODESSA	1	180
318	JEBEL ALI	PIRAEUS	1	180
319	JEBEL ALI	PORT KLANG	1	180
320	JEBEL ALI	PORT SAID	1	180
321	JEBEL ALI	QINGDAO	1	180
322	JEBEL ALI	RIJEKA	1	180
323	JEBEL ALI	SHANGHAI	1	180
324	JEBEL ALI	SHEKOU	1	180
325	JEBEL ALI	SINGAPORE	1	180
326	JEBEL ALI	TRIESTE	1	180
327	JEBEL ALI	TRIPOLI(LB)	1	180
328	JEBEL ALI	VALENCIA	1	180
329	JEBEL ALI	XIAMEN	1	180
330	JEBEL ALI	YANTIAN	1	180
331	JEDDAH	ALEXANDRIA	1	180
332	JEDDAH	BARCELONA	1	180
333	JEDDAH	BEIRUT	1	180
334	JEDDAH	BUSAN(KOREA)	1	180
335	JEDDAH	CONSTANTA	1	180
336	JEDDAH	FOS SUR MER	1	180
337	JEDDAH	GENOA	1	180
338	JEDDAH	HONG KONG	1	180
339	JEDDAH	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
340	JEDDAH	IZMIT	1	180
341	JEDDAH	JEBEL ALI	1	180
342	JEDDAH	KAOHSIUNG	1	180
343	JEDDAH	KOPER	1	180
344	JEDDAH	LA SPEZIA	1	180
345	JEDDAH	NANSHA	1	180
346	JEDDAH	NINGBO	1	180
347	JEDDAH	ODESSA	1	180
348	JEDDAH	PIRAEUS	1	180
349	JEDDAH	PORT KLANG	1	180
350	JEDDAH	PORT SAID	1	180
351	JEDDAH	QINGDAO	1	180
352	JEDDAH	RIJEKA	1	180
353	JEDDAH	SHANGHAI	1	180
354	JEDDAH	SHEKOU	1	180
355	JEDDAH	SINGAPORE	1	180
356	JEDDAH	TRIESTE	1	180
357	JEDDAH	TRIPOLI(LB)	1	180
358	JEDDAH	VALENCIA	1	180
359	JEDDAH	XIAMEN	1	180
360	JEDDAH	YANTIAN	1	180
361	KAOHSIUNG	ALEXANDRIA	1	180
362	KAOHSIUNG	BARCELONA	1	180
363	KAOHSIUNG	BEIRUT	1	180
364	KAOHSIUNG	BUSAN(KOREA)	1	180
365	KAOHSIUNG	CONSTANTA	1	180
366	KAOHSIUNG	FOS SUR MER	1	180
367	KAOHSIUNG	GENOA	1	180
368	KAOHSIUNG	HONG KONG	1	180
369	KAOHSIUNG	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
370	KAOHSIUNG	IZMIT	1	180
371	KAOHSIUNG	JEBEL ALI	1	180
372	KAOHSIUNG	JEDDAH	1	180
373	KAOHSIUNG	KOPER	1	180
374	KAOHSIUNG	LA SPEZIA	1	180
375	KAOHSIUNG	NANSHA	1	180
376	KAOHSIUNG	NINGBO	1	180
377	KAOHSIUNG	ODESSA	1	180
378	KAOHSIUNG	PIRAEUS	1	180
379	KAOHSIUNG	PORT KLANG	1	180
380	KAOHSIUNG	PORT SAID	1	180
381	KAOHSIUNG	QINGDAO	1	180
382	KAOHSIUNG	RIJEKA	1	180
383	KAOHSIUNG	SHANGHAI	1	180
384	KAOHSIUNG	SHEKOU	1	180
385	KAOHSIUNG	SINGAPORE	1	180
386	KAOHSIUNG	TRIESTE	1	180
387	KAOHSIUNG	TRIPOLI(LB)	1	180
388	KAOHSIUNG	VALENCIA	1	180
389	KAOHSIUNG	XIAMEN	1	180
390	KAOHSIUNG	YANTIAN	1	180
391	KOPER	ALEXANDRIA	1	180
392	KOPER	BARCELONA	1	180
393	KOPER	BEIRUT	1	180
394	KOPER	BUSAN(KOREA)	1	180
395	KOPER	CONSTANTA	1	180
396	KOPER	FOS SUR MER	1	180
397	KOPER	GENOA	1	180
398	KOPER	HONG KONG	1	180
399	KOPER	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
400	KOPER	IZMIT	1	180
401	KOPER	JEBEL ALI	1	180
402	KOPER	JEDDAH	1	180
403	KOPER	KAOHSIUNG	1	180
404	KOPER	LA SPEZIA	1	180
405	KOPER	NANSHA	1	180
406	KOPER	NINGBO	1	180
407	KOPER	ODESSA	1	180
408	KOPER	PIRAEUS	1	180
409	KOPER	PORT KLANG	1	180
410	KOPER	PORT SAID	1	180
411	KOPER	QINGDAO	1	180
412	KOPER	RIJEKA	1	180
413	KOPER	SHANGHAI	1	180
414	KOPER	SHEKOU	1	180
415	KOPER	SINGAPORE	1	180
416	KOPER	TRIESTE	1	180
417	KOPER	TRIPOLI(LB)	1	180
418	KOPER	VALENCIA	1	180
419	KOPER	XIAMEN	1	180
420	KOPER	YANTIAN	1	180
421	LA SPEZIA	ALEXANDRIA	1	180
422	LA SPEZIA	BARCELONA	1	180
423	LA SPEZIA	BEIRUT	1	180
424	LA SPEZIA	BUSAN(KOREA)	1	180
425	LA SPEZIA	CONSTANTA	1	180
426	LA SPEZIA	FOS SUR MER	1	180
427	LA SPEZIA	GENOA	1	180
428	LA SPEZIA	HONG KONG	1	180
429	LA SPEZIA	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
430	LA SPEZIA	IZMIT	1	180
431	LA SPEZIA	JEBEL ALI	1	180
432	LA SPEZIA	JEDDAH	1	180
433	LA SPEZIA	KAOHSIUNG	1	180
434	LA SPEZIA	KOPER	1	180
435	LA SPEZIA	NANSHA	1	180
436	LA SPEZIA	NINGBO	1	180
437	LA SPEZIA	ODESSA	1	180
438	LA SPEZIA	PIRAEUS	1	180
439	LA SPEZIA	PORT KLANG	1	180
440	LA SPEZIA	PORT SAID	1	180
441	LA SPEZIA	QINGDAO	1	180
442	LA SPEZIA	RIJEKA	1	180
443	LA SPEZIA	SHANGHAI	1	180
444	LA SPEZIA	SHEKOU	1	180
445	LA SPEZIA	SINGAPORE	1	180
446	LA SPEZIA	TRIESTE	1	180
447	LA SPEZIA	TRIPOLI(LB)	1	180
448	LA SPEZIA	VALENCIA	1	180
449	LA SPEZIA	XIAMEN	1	180
450	LA SPEZIA	YANTIAN	1	180
451	NANSHA	ALEXANDRIA	1	180
452	NANSHA	BARCELONA	1	180
453	NANSHA	BEIRUT	1	180
454	NANSHA	BUSAN(KOREA)	1	180
455	NANSHA	CONSTANTA	1	180
456	NANSHA	FOS SUR MER	1	180
457	NANSHA	GENOA	1	180
458	NANSHA	HONG KONG	1	180
459	NANSHA	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
460	NANSHA	IZMIT	1	180
461	NANSHA	JEBEL ALI	1	180
462	NANSHA	JEDDAH	1	180
463	NANSHA	KAOHSIUNG	1	180
464	NANSHA	KOPER	1	180
465	NANSHA	LA SPEZIA	1	180
466	NANSHA	NINGBO	1	180
467	NANSHA	ODESSA	1	180
468	NANSHA	PIRAEUS	1	180
469	NANSHA	PORT KLANG	1	180
470	NANSHA	PORT SAID	1	180
471	NANSHA	QINGDAO	1	180
472	NANSHA	RIJEKA	1	180
473	NANSHA	SHANGHAI	1	180
474	NANSHA	SHEKOU	1	180
475	NANSHA	SINGAPORE	1	180
476	NANSHA	TRIESTE	1	180
477	NANSHA	TRIPOLI(LB)	1	180
478	NANSHA	VALENCIA	1	180
479	NANSHA	XIAMEN	1	180
480	NANSHA	YANTIAN	1	180
481	NINGBO	ALEXANDRIA	1	180
482	NINGBO	BARCELONA	1	180
483	NINGBO	BEIRUT	1	180
484	NINGBO	BUSAN(KOREA)	1	180
485	NINGBO	CONSTANTA	1	180
486	NINGBO	FOS SUR MER	1	180
487	NINGBO	GENOA	1	180
488	NINGBO	HONG KONG	1	180
489	NINGBO	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
490	NINGBO	IZMIT	1	180
491	NINGBO	JEBEL ALI	1	180
492	NINGBO	JEDDAH	1	180
493	NINGBO	KAOHSIUNG	1	180
494	NINGBO	KOPER	1	180
495	NINGBO	LA SPEZIA	1	180
496	NINGBO	NANSHA	1	180
497	NINGBO	ODESSA	1	180
498	NINGBO	PIRAEUS	1	180
499	NINGBO	PORT KLANG	1	180
500	NINGBO	PORT SAID	1	180
501	NINGBO	QINGDAO	1	180
502	NINGBO	RIJEKA	1	180
503	NINGBO	SHANGHAI	1	180
504	NINGBO	SHEKOU	1	180
505	NINGBO	SINGAPORE	1	180
506	NINGBO	TRIESTE	1	180
507	NINGBO	TRIPOLI(LB)	1	180
508	NINGBO	VALENCIA	1	180
509	NINGBO	XIAMEN	1	180
510	NINGBO	YANTIAN	1	180
511	ODESSA	ALEXANDRIA	1	180
512	ODESSA	BARCELONA	1	180
513	ODESSA	BEIRUT	1	180
514	ODESSA	BUSAN(KOREA)	1	180
515	ODESSA	CONSTANTA	1	180
516	ODESSA	FOS SUR MER	1	180
517	ODESSA	GENOA	1	180
518	ODESSA	HONG KONG	1	180
519	ODESSA	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
520	ODESSA	IZMIT	1	180
521	ODESSA	JEBEL ALI	1	180
522	ODESSA	JEDDAH	1	180
523	ODESSA	KAOHSIUNG	1	180
524	ODESSA	KOPER	1	180
525	ODESSA	LA SPEZIA	1	180
526	ODESSA	NANSHA	1	180
527	ODESSA	NINGBO	1	180
528	ODESSA	PIRAEUS	1	180
529	ODESSA	PORT KLANG	1	180
530	ODESSA	PORT SAID	1	180
531	ODESSA	QINGDAO	1	180
532	ODESSA	RIJEKA	1	180
533	ODESSA	SHANGHAI	1	180
534	ODESSA	SHEKOU	1	180
535	ODESSA	SINGAPORE	1	180
536	ODESSA	TRIESTE	1	180
537	ODESSA	TRIPOLI(LB)	1	180
538	ODESSA	VALENCIA	1	180
539	ODESSA	XIAMEN	1	180
540	ODESSA	YANTIAN	1	180
541	PIRAEUS	ALEXANDRIA	1	180
542	PIRAEUS	BARCELONA	1	180
543	PIRAEUS	BEIRUT	1	180
544	PIRAEUS	BUSAN(KOREA)	1	180
545	PIRAEUS	CONSTANTA	1	180
546	PIRAEUS	FOS SUR MER	1	180
547	PIRAEUS	GENOA	1	180
548	PIRAEUS	HONG KONG	1	180
549	PIRAEUS	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
550	PIRAEUS	IZMIT	1	180
551	PIRAEUS	JEBEL ALI	1	180
552	PIRAEUS	JEDDAH	1	180
553	PIRAEUS	KAOHSIUNG	1	180
554	PIRAEUS	KOPER	1	180
555	PIRAEUS	LA SPEZIA	1	180
556	PIRAEUS	NANSHA	1	180
557	PIRAEUS	NINGBO	1	180
558	PIRAEUS	ODESSA	1	180
559	PIRAEUS	PORT KLANG	1	180
560	PIRAEUS	PORT SAID	1	180
561	PIRAEUS	QINGDAO	1	180
562	PIRAEUS	RIJEKA	1	180
563	PIRAEUS	SHANGHAI	1	180
564	PIRAEUS	SHEKOU	1	180
565	PIRAEUS	SINGAPORE	1	180
566	PIRAEUS	TRIESTE	1	180
567	PIRAEUS	TRIPOLI(LB)	1	180
568	PIRAEUS	VALENCIA	1	180
569	PIRAEUS	XIAMEN	1	180
570	PIRAEUS	YANTIAN	1	180
571	PORT KLANG	ALEXANDRIA	1	180
572	PORT KLANG	BARCELONA	1	180
573	PORT KLANG	BEIRUT	1	180
574	PORT KLANG	BUSAN(KOREA)	1	180
575	PORT KLANG	CONSTANTA	1	180
576	PORT KLANG	FOS SUR MER	1	180
577	PORT KLANG	GENOA	1	180
578	PORT KLANG	HONG KONG	1	180
579	PORT KLANG	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
580	PORT KLANG	IZMIT	1	180
581	PORT KLANG	JEBEL ALI	1	180
582	PORT KLANG	JEDDAH	1	180
583	PORT KLANG	KAOHSIUNG	1	180
584	PORT KLANG	KOPER	1	180
585	PORT KLANG	LA SPEZIA	1	180
586	PORT KLANG	NANSHA	1	180
587	PORT KLANG	NINGBO	1	180
588	PORT KLANG	ODESSA	1	180
589	PORT KLANG	PIRAEUS	1	180
590	PORT KLANG	PORT SAID	1	180
591	PORT KLANG	QINGDAO	1	180
592	PORT KLANG	RIJEKA	1	180
593	PORT KLANG	SHANGHAI	1	180
594	PORT KLANG	SHEKOU	1	180
595	PORT KLANG	SINGAPORE	1	180
596	PORT KLANG	TRIESTE	1	180
597	PORT KLANG	TRIPOLI(LB)	1	180
598	PORT KLANG	VALENCIA	1	180
599	PORT KLANG	XIAMEN	1	180
600	PORT KLANG	YANTIAN	1	180
601	PORT SAID	ALEXANDRIA	1	180
602	PORT SAID	BARCELONA	1	180
603	PORT SAID	BEIRUT	1	180
604	PORT SAID	BUSAN(KOREA)	1	180
605	PORT SAID	CONSTANTA	1	180
606	PORT SAID	FOS SUR MER	1	180
607	PORT SAID	GENOA	1	180
608	PORT SAID	HONG KONG	1	180
609	PORT SAID	ISTANBUL(AMBARLI) PORT E. SIDE	1	180
610	PORT SAID	IZMIT	1	180
611	PORT SAID	JEBEL ALI	1	180
612	PORT SAID	JEDDAH	1	180
613	PORT SAID	KAOHSIUNG	1	180
614	PORT SAID	KOPER	1	180
615	PORT SAID	LA SPEZIA	1	180
