PortID	OriginPort	DestinationPort	EarlistTime	Deadline
422	LIANYUNGANG	MUNDRA	1	180
423	LIANYUNGANG	NANSHA	1	180
424	LIANYUNGANG	NHAVA SHEVA	1	180
425	LIANYUNGANG	NINGBO	1	180
426	LIANYUNGANG	PORT KLANG	1	180
427	LIANYUNGANG	QINGDAO	1	180
428	LIANYUNGANG	SHANGHAI	1	180
429	LIANYUNGANG	SHEKOU	1	180
430	LIANYUNGANG	SINGAPORE	1	180
431	LIANYUNGANG	SOHAR	1	180
432	LIANYUNGANG	TAIPEI	1	180
433	LIANYUNGANG	TIANJIN XINGANG	1	180
434	LIANYUNGANG	UMM QASR	1	180
435	LIANYUNGANG	XIAMEN	1	180
436	MANGALORE	AIN SUKHNA	1	180
437	MANGALORE	AQABA	1	180
438	MANGALORE	CHENNAI	1	180
439	MANGALORE	CHITTAGONG	1	180
440	MANGALORE	COCHIN	1	180
441	MANGALORE	COLOMBO	1	180
442	MANGALORE	DAMMAM	1	180
443	MANGALORE	DJIBOUTI	1	180
444	MANGALORE	HAMAD	1	180
445	MANGALORE	HONG KONG	1	180
446	MANGALORE	JEBEL ALI	1	180
447	MANGALORE	JEDDAH	1	180
448	MANGALORE	JUBAIL	1	180
449	MANGALORE	KHALIFA PORT, ABU DHABI	1	180
450	MANGALORE	LIANYUNGANG	1	180
451	MANGALORE	MUNDRA	1	180
452	MANGALORE	NANSHA	1	180
453	MANGALORE	NHAVA SHEVA	1	180
454	MANGALORE	NINGBO	1	180
455	MANGALORE	PORT KLANG	1	180
456	MANGALORE	QINGDAO	1	180
457	MANGALORE	SHANGHAI	1	180
458	MANGALORE	SHEKOU	1	180
459	MANGALORE	SINGAPORE	1	180
460	MANGALORE	SOHAR	1	180
461	MANGALORE	TAIPEI	1	180
462	MANGALORE	TIANJIN XINGANG	1	180
463	MANGALORE	UMM QASR	1	180
464	MANGALORE	XIAMEN	1	180
465	MUNDRA	AIN SUKHNA	1	180
466	MUNDRA	AQABA	1	180
467	MUNDRA	CHENNAI	1	180
468	MUNDRA	CHITTAGONG	1	180
469	MUNDRA	COCHIN	1	180
470	MUNDRA	COLOMBO	1	180
471	MUNDRA	DAMMAM	1	180
472	MUNDRA	DJIBOUTI	1	180
473	MUNDRA	HAMAD	1	180
474	MUNDRA	HONG KONG	1	180
475	MUNDRA	JEBEL ALI	1	180
476	MUNDRA	JEDDAH	1	180
477	MUNDRA	JUBAIL	1	180
478	MUNDRA	KHALIFA PORT, ABU DHABI	1	180
479	MUNDRA	LIANYUNGANG	1	180
480	MUNDRA	MANGALORE	1	180
481	MUNDRA	NANSHA	1	180
482	MUNDRA	NHAVA SHEVA	1	180
483	MUNDRA	NINGBO	1	180
484	MUNDRA	PORT KLANG	1	180
485	MUNDRA	QINGDAO	1	180
486	MUNDRA	SHANGHAI	1	180
487	MUNDRA	SHEKOU	1	180
488	MUNDRA	SINGAPORE	1	180
489	MUNDRA	SOHAR	1	180
490	MUNDRA	TAIPEI	1	180
491	MUNDRA	TIANJIN XINGANG	1	180
492	MUNDRA	UMM QASR	1	180
493	MUNDRA	XIAMEN	1	180
494	NANSHA	AIN SUKHNA	1	180
495	NANSHA	AQABA	1	180
496	NANSHA	CHENNAI	1	180
497	NANSHA	CHITTAGONG	1	180
498	NANSHA	COCHIN	1	180
499	NANSHA	COLOMBO	1	180
500	NANSHA	DAMMAM	1	180
501	NANSHA	DJIBOUTI	1	180
502	NANSHA	HAMAD	1	180
503	NANSHA	HONG KONG	1	180
504	NANSHA	JEBEL ALI	1	180
505	NANSHA	JEDDAH	1	180
506	NANSHA	JUBAIL	1	180
507	NANSHA	KHALIFA PORT, ABU DHABI	1	180
508	NANSHA	LIANYUNGANG	1	180
509	NANSHA	MANGALORE	1	180
510	NANSHA	MUNDRA	1	180
511	NANSHA	NHAVA SHEVA	1	180
512	NANSHA	NINGBO	1	180
513	NANSHA	PORT KLANG	1	180
514	NANSHA	QINGDAO	1	180
515	NANSHA	SHANGHAI	1	180
516	NANSHA	SHEKOU	1	180
517	NANSHA	SINGAPORE	1	180
518	NANSHA	SOHAR	1	180
519	NANSHA	TAIPEI	1	180
520	NANSHA	TIANJIN XINGANG	1	180
521	NANSHA	UMM QASR	1	180
522	NANSHA	XIAMEN	1	180
523	NHAVA SHEVA	AIN SUKHNA	1	180
524	NHAVA SHEVA	AQABA	1	180
525	NHAVA SHEVA	CHENNAI	1	180
526	NHAVA SHEVA	CHITTAGONG	1	180
527	NHAVA SHEVA	COCHIN	1	180
528	NHAVA SHEVA	COLOMBO	1	180
529	NHAVA SHEVA	DAMMAM	1	180
530	NHAVA SHEVA	DJIBOUTI	1	180
531	NHAVA SHEVA	HAMAD	1	180
532	NHAVA SHEVA	HONG KONG	1	180
533	NHAVA SHEVA	JEBEL ALI	1	180
534	NHAVA SHEVA	JEDDAH	1	180
535	NHAVA SHEVA	JUBAIL	1	180
536	NHAVA SHEVA	KHALIFA PORT, ABU DHABI	1	180
537	NHAVA SHEVA	LIANYUNGANG	1	180
538	NHAVA SHEVA	MANGALORE	1	180
539	NHAVA SHEVA	MUNDRA	1	180
540	NHAVA SHEVA	NANSHA	1	180
541	NHAVA SHEVA	NINGBO	1	180
542	NHAVA SHEVA	PORT KLANG	1	180
543	NHAVA SHEVA	QINGDAO	1	180
544	NHAVA SHEVA	SHANGHAI	1	180
545	NHAVA SHEVA	SHEKOU	1	180
546	NHAVA SHEVA	SINGAPORE	1	180
547	NHAVA SHEVA	SOHAR	1	180
548	NHAVA SHEVA	TAIPEI	1	180
549	NHAVA SHEVA	TIANJIN XINGANG	1	180
550	NHAVA SHEVA	UMM QASR	1	180
551	NHAVA SHEVA	XIAMEN	1	180
552	NINGBO	AIN SUKHNA	1	180
553	NINGBO	AQABA	1	180
554	NINGBO	CHENNAI	1	180
555	NINGBO	CHITTAGONG	1	180
556	NINGBO	COCHIN	1	180
557	NINGBO	COLOMBO	1	180
558	NINGBO	DAMMAM	1	180
559	NINGBO	DJIBOUTI	1	180
560	NINGBO	HAMAD	1	180
561	NINGBO	HONG KONG	1	180
562	NINGBO	JEBEL ALI	1	180
563	NINGBO	JEDDAH	1	180
564	NINGBO	JUBAIL	1	180
565	NINGBO	KHALIFA PORT, ABU DHABI	1	180
566	NINGBO	LIANYUNGANG	1	180
567	NINGBO	MANGALORE	1	180
568	NINGBO	MUNDRA	1	180
569	NINGBO	NANSHA	1	180
570	NINGBO	NHAVA SHEVA	1	180
571	NINGBO	PORT KLANG	1	180
572	NINGBO	QINGDAO	1	180
573	NINGBO	SHANGHAI	1	180
574	NINGBO	SHEKOU	1	180
575	NINGBO	SINGAPORE	1	180
576	NINGBO	SOHAR	1	180
577	NINGBO	TAIPEI	1	180
578	NINGBO	TIANJIN XINGANG	1	180
579	NINGBO	UMM QASR	1	180
580	NINGBO	XIAMEN	1	180
581	PORT KLANG	AIN SUKHNA	1	180
582	PORT KLANG	AQABA	1	180
583	PORT KLANG	CHENNAI	1	180
584	PORT KLANG	CHITTAGONG	1	180
585	PORT KLANG	COCHIN	1	180
586	PORT KLANG	COLOMBO	1	180
587	PORT KLANG	DAMMAM	1	180
588	PORT KLANG	DJIBOUTI	1	180
589	PORT KLANG	HAMAD	1	180
590	PORT KLANG	HONG KONG	1	180
591	PORT KLANG	JEBEL ALI	1	180
592	PORT KLANG	JEDDAH	1	180
593	PORT KLANG	JUBAIL	1	180
594	PORT KLANG	KHALIFA PORT, ABU DHABI	1	180
595	PORT KLANG	LIANYUNGANG	1	180
596	PORT KLANG	MANGALORE	1	180
597	PORT KLANG	MUNDRA	1	180
598	PORT KLANG	NANSHA	1	180
599	PORT KLANG	NHAVA SHEVA	1	180
600	PORT KLANG	NINGBO	1	180
601	PORT KLANG	QINGDAO	1	180
602	PORT KLANG	SHANGHAI	1	180
603	PORT KLANG	SHEKOU	1	180
604	PORT KLANG	SINGAPORE	1	180
605	PORT KLANG	SOHAR	1	180
606	PORT KLANG	TAIPEI	1	180
607	PORT KLANG	TIANJIN XINGANG	1	180
608	PORT KLANG	UMM QASR	1	180
609	PORT KLANG	XIAMEN	1	180
610	QINGDAO	AIN SUKHNA	1	180
611	QINGDAO	AQABA	1	180
612	QINGDAO	CHENNAI	1	180
613	QINGDAO	CHITTAGONG	1	180
614	QINGDAO	COCHIN	1	180
615	QINGDAO	COLOMBO	1	180
616	QINGDAO	DAMMAM	1	180
617	QINGDAO	DJIBOUTI	1	180
618	QINGDAO	HAMAD	1	180
619	QINGDAO	HONG KONG	1	180
620	QINGDAO	JEBEL ALI	1	180
621	QINGDAO	JEDDAH	1	180
622	QINGDAO	JUBAIL	1	180
623	QINGDAO	KHALIFA PORT, ABU DHABI	1	180
624	QINGDAO	LIANYUNGANG	1	180
625	QINGDAO	MANGALORE	1	180
626	QINGDAO	MUNDRA	1	180
627	QINGDAO	NANSHA	1	180
628	QINGDAO	NHAVA SHEVA	1	180
629	QINGDAO	NINGBO	1	180
630	QINGDAO	PORT KLANG	1	180
631	QINGDAO	SHANGHAI	1	180
632	QINGDAO	SHEKOU	1	180
633	QINGDAO	SINGAPORE	1	180
634	QINGDAO	SOHAR	1	180
635	QINGDAO	TAIPEI	1	180
