RequestID	OriginPort	OriginTime	DestinationPort	RoundTrip	W_i_Earlist	ArrivalTime_to_Destination	PathTime	TransshipPort	TransshipTime	Port_Path	PathID	ArcIDs
10	CHARLESTON(SC)	67	DAMIETTA	10	64	109	42	0	0	13	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA,DAMIETTA	52,53,54,55,135,136
10	CHARLESTON(SC)	67	DAMIETTA	10	64	109	42	PORT QASIM,MUNDRA	0,3	14	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,DAMIETTA	52,53,54,347,212,669,136
10	CHARLESTON(SC)	67	DAMIETTA	10	64	116	49	PORT QASIM,MUNDRA	0,10	15	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,DAMIETTA	52,53,54,347,212,670,145
10	CHARLESTON(SC)	74	DAMIETTA	10	64	116	42	0	0	16	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA,DAMIETTA	63,64,65,66,144,145
10	CHARLESTON(SC)	74	DAMIETTA	10	64	116	42	PORT QASIM,MUNDRA	0,3	17	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,DAMIETTA	63,64,65,361,219,681,145
11	CHARLESTON(SC)	74	DAMIETTA	11	71	116	42	0	0	16	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA,DAMIETTA	63,64,65,66,144,145
11	CHARLESTON(SC)	74	DAMIETTA	11	71	116	42	PORT QASIM,MUNDRA	0,3	17	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,DAMIETTA	63,64,65,361,219,681,145
11	CHARLESTON(SC)	74	DAMIETTA	11	71	123	49	PORT QASIM,MUNDRA	0,10	18	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,DAMIETTA	63,64,65,361,219,682,154
11	CHARLESTON(SC)	81	DAMIETTA	11	71	123	42	0	0	19	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA,DAMIETTA	74,75,76,77,153,154
11	CHARLESTON(SC)	81	DAMIETTA	11	71	123	42	PORT QASIM,MUNDRA	0,3	20	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,DAMIETTA	74,75,76,375,226,693,154
12	CHARLESTON(SC)	81	DAMIETTA	12	78	123	42	0	0	19	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA,DAMIETTA	74,75,76,77,153,154
12	CHARLESTON(SC)	81	DAMIETTA	12	78	123	42	PORT QASIM,MUNDRA	0,3	20	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,DAMIETTA	74,75,76,375,226,693,154
12	CHARLESTON(SC)	81	DAMIETTA	12	78	130	49	PORT QASIM,MUNDRA	0,10	21	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,DAMIETTA	74,75,76,375,226,694,163
12	CHARLESTON(SC)	88	DAMIETTA	12	78	130	42	0	0	22	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA,DAMIETTA	85,86,87,88,162,163
12	CHARLESTON(SC)	88	DAMIETTA	12	78	130	42	PORT QASIM,MUNDRA	0,3	23	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,DAMIETTA	85,86,87,389,232,703,163
13	CHARLESTON(SC)	88	DAMIETTA	13	85	130	42	0	0	22	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA,DAMIETTA	85,86,87,88,162,163
13	CHARLESTON(SC)	88	DAMIETTA	13	85	130	42	PORT QASIM,MUNDRA	0,3	23	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,DAMIETTA	85,86,87,389,232,703,163
31	CHARLESTON(SC)	39	JEDDAH	5	29	60	21	0	0	24	CHARLESTON(SC),PORT SAID,JEDDAH	8,9
32	CHARLESTON(SC)	39	JEDDAH	6	36	60	21	0	0	24	CHARLESTON(SC),PORT SAID,JEDDAH	8,9
32	CHARLESTON(SC)	46	JEDDAH	6	36	67	21	0	0	25	CHARLESTON(SC),PORT SAID,JEDDAH	19,20
33	CHARLESTON(SC)	46	JEDDAH	7	43	67	21	0	0	25	CHARLESTON(SC),PORT SAID,JEDDAH	19,20
33	CHARLESTON(SC)	53	JEDDAH	7	43	74	21	0	0	26	CHARLESTON(SC),PORT SAID,JEDDAH	30,31
34	CHARLESTON(SC)	53	JEDDAH	8	50	74	21	0	0	26	CHARLESTON(SC),PORT SAID,JEDDAH	30,31
34	CHARLESTON(SC)	60	JEDDAH	8	50	81	21	0	0	27	CHARLESTON(SC),PORT SAID,JEDDAH	41,42
35	CHARLESTON(SC)	60	JEDDAH	9	57	81	21	0	0	27	CHARLESTON(SC),PORT SAID,JEDDAH	41,42
35	CHARLESTON(SC)	67	JEDDAH	9	57	88	21	0	0	28	CHARLESTON(SC),PORT SAID,JEDDAH	52,53
36	CHARLESTON(SC)	67	JEDDAH	10	64	88	21	0	0	28	CHARLESTON(SC),PORT SAID,JEDDAH	52,53
36	CHARLESTON(SC)	74	JEDDAH	10	64	95	21	0	0	29	CHARLESTON(SC),PORT SAID,JEDDAH	63,64
37	CHARLESTON(SC)	74	JEDDAH	11	71	95	21	0	0	29	CHARLESTON(SC),PORT SAID,JEDDAH	63,64
37	CHARLESTON(SC)	81	JEDDAH	11	71	102	21	0	0	30	CHARLESTON(SC),PORT SAID,JEDDAH	74,75
38	CHARLESTON(SC)	81	JEDDAH	12	78	102	21	0	0	30	CHARLESTON(SC),PORT SAID,JEDDAH	74,75
38	CHARLESTON(SC)	88	JEDDAH	12	78	109	21	0	0	31	CHARLESTON(SC),PORT SAID,JEDDAH	85,86
39	CHARLESTON(SC)	88	JEDDAH	13	85	109	21	0	0	31	CHARLESTON(SC),PORT SAID,JEDDAH	85,86
39	CHARLESTON(SC)	95	JEDDAH	13	85	116	21	0	0	32	CHARLESTON(SC),PORT SAID,JEDDAH	96,97
40	CHARLESTON(SC)	95	JEDDAH	14	92	116	21	0	0	32	CHARLESTON(SC),PORT SAID,JEDDAH	96,97
40	CHARLESTON(SC)	102	JEDDAH	14	92	123	21	0	0	33	CHARLESTON(SC),PORT SAID,JEDDAH	105,106
41	CHARLESTON(SC)	102	JEDDAH	15	99	123	21	0	0	33	CHARLESTON(SC),PORT SAID,JEDDAH	105,106
41	CHARLESTON(SC)	109	JEDDAH	15	99	130	21	0	0	34	CHARLESTON(SC),PORT SAID,JEDDAH	114,115
42	CHARLESTON(SC)	109	JEDDAH	16	106	130	21	0	0	34	CHARLESTON(SC),PORT SAID,JEDDAH	114,115
42	CHARLESTON(SC)	116	JEDDAH	16	106	137	21	0	0	35	CHARLESTON(SC),PORT SAID,JEDDAH	123,124
43	CHARLESTON(SC)	116	JEDDAH	17	113	137	21	0	0	35	CHARLESTON(SC),PORT SAID,JEDDAH	123,124
43	CHARLESTON(SC)	123	JEDDAH	17	113	144	21	0	0	36	CHARLESTON(SC),PORT SAID,JEDDAH	132,133
44	CHARLESTON(SC)	123	JEDDAH	18	120	144	21	0	0	36	CHARLESTON(SC),PORT SAID,JEDDAH	132,133
44	CHARLESTON(SC)	130	JEDDAH	18	120	151	21	0	0	37	CHARLESTON(SC),PORT SAID,JEDDAH	141,142
45	CHARLESTON(SC)	130	JEDDAH	19	127	151	21	0	0	37	CHARLESTON(SC),PORT SAID,JEDDAH	141,142
45	CHARLESTON(SC)	137	JEDDAH	19	127	158	21	0	0	38	CHARLESTON(SC),PORT SAID,JEDDAH	150,151
46	CHARLESTON(SC)	137	JEDDAH	20	134	158	21	0	0	38	CHARLESTON(SC),PORT SAID,JEDDAH	150,151
46	CHARLESTON(SC)	144	JEDDAH	20	134	165	21	0	0	39	CHARLESTON(SC),PORT SAID,JEDDAH	159,160
47	CHARLESTON(SC)	144	JEDDAH	21	141	165	21	0	0	39	CHARLESTON(SC),PORT SAID,JEDDAH	159,160
47	CHARLESTON(SC)	151	JEDDAH	21	141	172	21	0	0	40	CHARLESTON(SC),PORT SAID,JEDDAH	168,169
48	CHARLESTON(SC)	151	JEDDAH	22	148	172	21	0	0	40	CHARLESTON(SC),PORT SAID,JEDDAH	168,169
57	CHARLESTON(SC)	39	MUNDRA	5	29	69	30	PORT QASIM	0	41	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	8,9,10,291,184
57	CHARLESTON(SC)	39	MUNDRA	5	29	72	33	0	0	42	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA	8,9,10,11,99
58	CHARLESTON(SC)	39	MUNDRA	6	36	69	30	PORT QASIM	0	41	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	8,9,10,291,184
58	CHARLESTON(SC)	39	MUNDRA	6	36	72	33	0	0	42	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA	8,9,10,11,99
58	CHARLESTON(SC)	39	MUNDRA	6	36	76	37	PORT QASIM	7	43	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	8,9,10,292,191
58	CHARLESTON(SC)	46	MUNDRA	6	36	76	30	PORT QASIM	0	44	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	19,20,21,305,191
58	CHARLESTON(SC)	46	MUNDRA	6	36	79	33	0	0	45	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA	19,20,21,22,108
59	CHARLESTON(SC)	46	MUNDRA	7	43	76	30	PORT QASIM	0	44	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	19,20,21,305,191
59	CHARLESTON(SC)	46	MUNDRA	7	43	79	33	0	0	45	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA	19,20,21,22,108
59	CHARLESTON(SC)	46	MUNDRA	7	43	83	37	PORT QASIM	7	46	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	19,20,21,306,198
59	CHARLESTON(SC)	53	MUNDRA	7	43	83	30	PORT QASIM	0	47	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	30,31,32,319,198
59	CHARLESTON(SC)	53	MUNDRA	7	43	86	33	0	0	48	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA	30,31,32,33,117
60	CHARLESTON(SC)	53	MUNDRA	8	50	83	30	PORT QASIM	0	47	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	30,31,32,319,198
60	CHARLESTON(SC)	53	MUNDRA	8	50	86	33	0	0	48	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA	30,31,32,33,117
60	CHARLESTON(SC)	53	MUNDRA	8	50	90	37	PORT QASIM	7	49	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	30,31,32,320,205
60	CHARLESTON(SC)	60	MUNDRA	8	50	90	30	PORT QASIM	0	50	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	41,42,43,333,205
60	CHARLESTON(SC)	60	MUNDRA	8	50	93	33	0	0	51	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA	41,42,43,44,126
61	CHARLESTON(SC)	60	MUNDRA	9	57	90	30	PORT QASIM	0	50	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	41,42,43,333,205
61	CHARLESTON(SC)	60	MUNDRA	9	57	93	33	0	0	51	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA	41,42,43,44,126
61	CHARLESTON(SC)	60	MUNDRA	9	57	97	37	PORT QASIM	7	52	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	41,42,43,334,212
61	CHARLESTON(SC)	67	MUNDRA	9	57	97	30	PORT QASIM	0	53	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	52,53,54,347,212
61	CHARLESTON(SC)	67	MUNDRA	9	57	100	33	0	0	54	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA	52,53,54,55,135
62	CHARLESTON(SC)	67	MUNDRA	10	64	97	30	PORT QASIM	0	53	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	52,53,54,347,212
62	CHARLESTON(SC)	67	MUNDRA	10	64	100	33	0	0	54	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA	52,53,54,55,135
62	CHARLESTON(SC)	67	MUNDRA	10	64	104	37	PORT QASIM	7	55	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	52,53,54,348,219
62	CHARLESTON(SC)	74	MUNDRA	10	64	104	30	PORT QASIM	0	56	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	63,64,65,361,219
62	CHARLESTON(SC)	74	MUNDRA	10	64	107	33	0	0	57	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA	63,64,65,66,144
63	CHARLESTON(SC)	74	MUNDRA	11	71	104	30	PORT QASIM	0	56	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	63,64,65,361,219
63	CHARLESTON(SC)	74	MUNDRA	11	71	107	33	0	0	57	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA	63,64,65,66,144
63	CHARLESTON(SC)	74	MUNDRA	11	71	111	37	PORT QASIM	7	58	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	63,64,65,362,226
63	CHARLESTON(SC)	81	MUNDRA	11	71	111	30	PORT QASIM	0	59	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	74,75,76,375,226
63	CHARLESTON(SC)	81	MUNDRA	11	71	114	33	0	0	60	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA	74,75,76,77,153
64	CHARLESTON(SC)	81	MUNDRA	12	78	111	30	PORT QASIM	0	59	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	74,75,76,375,226
64	CHARLESTON(SC)	81	MUNDRA	12	78	114	33	0	0	60	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA	74,75,76,77,153
64	CHARLESTON(SC)	81	MUNDRA	12	78	118	37	PORT QASIM	7	61	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	74,75,76,376,232
64	CHARLESTON(SC)	88	MUNDRA	12	78	118	30	PORT QASIM	0	62	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	85,86,87,389,232
64	CHARLESTON(SC)	88	MUNDRA	12	78	121	33	0	0	63	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA	85,86,87,88,162
65	CHARLESTON(SC)	88	MUNDRA	13	85	118	30	PORT QASIM	0	62	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	85,86,87,389,232
65	CHARLESTON(SC)	88	MUNDRA	13	85	121	33	0	0	63	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA,MUNDRA	85,86,87,88,162
65	CHARLESTON(SC)	88	MUNDRA	13	85	125	37	PORT QASIM	7	64	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	85,86,87,390,238
65	CHARLESTON(SC)	95	MUNDRA	13	85	125	30	PORT QASIM	0	65	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	96,97,98,403,238
66	CHARLESTON(SC)	95	MUNDRA	14	92	125	30	PORT QASIM	0	65	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA	96,97,98,403,238
83	CHARLESTON(SC)	39	NHAVA SHEVA	5	29	69	30	0	0	91	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA	8,9,10,11
83	CHARLESTON(SC)	39	NHAVA SHEVA	5	29	72	33	PORT QASIM	0	92	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	8,9,10,291,184,233
84	CHARLESTON(SC)	39	NHAVA SHEVA	6	36	69	30	0	0	91	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA	8,9,10,11
84	CHARLESTON(SC)	39	NHAVA SHEVA	6	36	72	33	PORT QASIM	0	92	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	8,9,10,291,184,233
84	CHARLESTON(SC)	39	NHAVA SHEVA	6	36	79	40	PORT QASIM	7	93	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	8,9,10,292,191,239
84	CHARLESTON(SC)	46	NHAVA SHEVA	6	36	76	30	0	0	94	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA	19,20,21,22
84	CHARLESTON(SC)	46	NHAVA SHEVA	6	36	79	33	PORT QASIM	0	95	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	19,20,21,305,191,239
85	CHARLESTON(SC)	46	NHAVA SHEVA	7	43	76	30	0	0	94	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA	19,20,21,22
85	CHARLESTON(SC)	46	NHAVA SHEVA	7	43	79	33	PORT QASIM	0	95	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	19,20,21,305,191,239
85	CHARLESTON(SC)	46	NHAVA SHEVA	7	43	86	40	PORT QASIM	7	96	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	19,20,21,306,198,244
85	CHARLESTON(SC)	53	NHAVA SHEVA	7	43	83	30	0	0	97	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA	30,31,32,33
85	CHARLESTON(SC)	53	NHAVA SHEVA	7	43	86	33	PORT QASIM	0	98	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	30,31,32,319,198,244
86	CHARLESTON(SC)	53	NHAVA SHEVA	8	50	83	30	0	0	97	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA	30,31,32,33
86	CHARLESTON(SC)	53	NHAVA SHEVA	8	50	86	33	PORT QASIM	0	98	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	30,31,32,319,198,244
86	CHARLESTON(SC)	53	NHAVA SHEVA	8	50	93	40	PORT QASIM	7	99	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	30,31,32,320,205,249
86	CHARLESTON(SC)	60	NHAVA SHEVA	8	50	90	30	0	0	100	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA	41,42,43,44
86	CHARLESTON(SC)	60	NHAVA SHEVA	8	50	93	33	PORT QASIM	0	101	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	41,42,43,333,205,249
87	CHARLESTON(SC)	60	NHAVA SHEVA	9	57	90	30	0	0	100	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA	41,42,43,44
87	CHARLESTON(SC)	60	NHAVA SHEVA	9	57	93	33	PORT QASIM	0	101	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	41,42,43,333,205,249
87	CHARLESTON(SC)	60	NHAVA SHEVA	9	57	100	40	PORT QASIM	7	102	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	41,42,43,334,212,254
87	CHARLESTON(SC)	67	NHAVA SHEVA	9	57	97	30	0	0	103	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA	52,53,54,55
87	CHARLESTON(SC)	67	NHAVA SHEVA	9	57	100	33	PORT QASIM	0	104	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	52,53,54,347,212,254
88	CHARLESTON(SC)	67	NHAVA SHEVA	10	64	97	30	0	0	103	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA	52,53,54,55
88	CHARLESTON(SC)	67	NHAVA SHEVA	10	64	100	33	PORT QASIM	0	104	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	52,53,54,347,212,254
88	CHARLESTON(SC)	67	NHAVA SHEVA	10	64	107	40	PORT QASIM	7	105	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	52,53,54,348,219,259
88	CHARLESTON(SC)	74	NHAVA SHEVA	10	64	104	30	0	0	106	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA	63,64,65,66
88	CHARLESTON(SC)	74	NHAVA SHEVA	10	64	107	33	PORT QASIM	0	107	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	63,64,65,361,219,259
89	CHARLESTON(SC)	74	NHAVA SHEVA	11	71	104	30	0	0	106	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA	63,64,65,66
89	CHARLESTON(SC)	74	NHAVA SHEVA	11	71	107	33	PORT QASIM	0	107	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	63,64,65,361,219,259
89	CHARLESTON(SC)	74	NHAVA SHEVA	11	71	114	40	PORT QASIM	7	108	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,MUNDRA,NHAVA SHEVA	63,64,65,362,226,264
89	CHARLESTON(SC)	81	NHAVA SHEVA	11	71	111	30	0	0	109	CHARLESTON(SC),PORT SAID,JEDDAH,PORT QASIM,NHAVA SHEVA	74,75,76,77
