TravelArc_ID	Route	origin_node_ID	origin_Call	origin_Port	Round_Trip	OriginTime	TravelTime	Destination_node_ID	Destination_Call	Destination_Port	DestinationTime
28	1	28	4	MOMBASA	4	44	5	29	5	LONGONI	49
29	1	29	5	LONGONI	4	49	5	30	6	MOMBASA	54
30	1	30	6	MOMBASA	4	54	11	31	7	JEDDAH	65
31	1	31	7	JEDDAH	4	65	5	32	8	AIN SUKHNA	70
32	1	32	8	AIN SUKHNA	4	70	2	70	2	AQABA	72
33	1	33	1	AIN SUKHNA	5	35	2	34	2	AQABA	37
34	1	34	2	AQABA	5	37	3	35	3	JEDDAH	40
35	1	35	3	JEDDAH	5	40	11	36	4	MOMBASA	51
36	1	36	4	MOMBASA	5	51	5	37	5	LONGONI	56
37	1	37	5	LONGONI	5	56	5	38	6	MOMBASA	61
38	1	38	6	MOMBASA	5	61	11	39	7	JEDDAH	72
39	1	39	7	JEDDAH	5	72	5	40	8	AIN SUKHNA	77
40	1	40	8	AIN SUKHNA	5	77	2	77	2	AQABA	79
41	1	41	1	AIN SUKHNA	6	42	2	42	2	AQABA	44
42	1	42	2	AQABA	6	44	3	43	3	JEDDAH	47
43	1	43	3	JEDDAH	6	47	11	44	4	MOMBASA	58
44	1	44	4	MOMBASA	6	58	5	45	5	LONGONI	63
45	1	45	5	LONGONI	6	63	5	46	6	MOMBASA	68
46	1	46	6	MOMBASA	6	68	11	47	7	JEDDAH	79
47	1	47	7	JEDDAH	6	79	5	48	8	AIN SUKHNA	84
48	1	48	8	AIN SUKHNA	6	84	2	84	2	AQABA	86
49	1	49	2	AQABA	7	51	3	50	3	JEDDAH	54
50	1	50	3	JEDDAH	7	54	11	51	4	MOMBASA	65
51	1	51	4	MOMBASA	7	65	5	52	5	LONGONI	70
52	1	52	5	LONGONI	7	70	5	53	6	MOMBASA	75
53	1	53	6	MOMBASA	7	75	11	54	7	JEDDAH	86
54	1	54	7	JEDDAH	7	86	5	55	8	AIN SUKHNA	91
55	1	55	8	AIN SUKHNA	7	91	2	91	2	AQABA	93
56	1	56	2	AQABA	8	58	3	57	3	JEDDAH	61
57	1	57	3	JEDDAH	8	61	11	58	4	MOMBASA	72
58	1	58	4	MOMBASA	8	72	5	59	5	LONGONI	77
59	1	59	5	LONGONI	8	77	5	60	6	MOMBASA	82
60	1	60	6	MOMBASA	8	82	11	61	7	JEDDAH	93
61	1	61	7	JEDDAH	8	93	5	62	8	AIN SUKHNA	98
62	1	62	8	AIN SUKHNA	8	98	2	98	2	AQABA	100
63	1	63	2	AQABA	9	65	3	64	3	JEDDAH	68
64	1	64	3	JEDDAH	9	68	11	65	4	MOMBASA	79
65	1	65	4	MOMBASA	9	79	5	66	5	LONGONI	84
66	1	66	5	LONGONI	9	84	5	67	6	MOMBASA	89
67	1	67	6	MOMBASA	9	89	11	68	7	JEDDAH	100
68	1	68	7	JEDDAH	9	100	5	69	8	AIN SUKHNA	105
69	1	69	8	AIN SUKHNA	9	105	2	105	2	AQABA	107
70	1	70	2	AQABA	10	72	3	71	3	JEDDAH	75
71	1	71	3	JEDDAH	10	75	11	72	4	MOMBASA	86
72	1	72	4	MOMBASA	10	86	5	73	5	LONGONI	91
73	1	73	5	LONGONI	10	91	5	74	6	MOMBASA	96
74	1	74	6	MOMBASA	10	96	11	75	7	JEDDAH	107
75	1	75	7	JEDDAH	10	107	5	76	8	AIN SUKHNA	112
76	1	76	8	AIN SUKHNA	10	112	2	112	2	AQABA	114
77	1	77	2	AQABA	11	79	3	78	3	JEDDAH	82
78	1	78	3	JEDDAH	11	82	11	79	4	MOMBASA	93
79	1	79	4	MOMBASA	11	93	5	80	5	LONGONI	98
80	1	80	5	LONGONI	11	98	5	81	6	MOMBASA	103
81	1	81	6	MOMBASA	11	103	11	82	7	JEDDAH	114
82	1	82	7	JEDDAH	11	114	5	83	8	AIN SUKHNA	119
83	1	83	8	AIN SUKHNA	11	119	2	119	2	AQABA	121
84	1	84	2	AQABA	12	86	3	85	3	JEDDAH	89
85	1	85	3	JEDDAH	12	89	11	86	4	MOMBASA	100
86	1	86	4	MOMBASA	12	100	5	87	5	LONGONI	105
87	1	87	5	LONGONI	12	105	5	88	6	MOMBASA	110
88	1	88	6	MOMBASA	12	110	11	89	7	JEDDAH	121
89	1	89	7	JEDDAH	12	121	5	90	8	AIN SUKHNA	126
90	1	90	8	AIN SUKHNA	12	126	2	126	2	AQABA	128
91	1	91	2	AQABA	13	93	3	92	3	JEDDAH	96
92	1	92	3	JEDDAH	13	96	11	93	4	MOMBASA	107
93	1	93	4	MOMBASA	13	107	5	94	5	LONGONI	112
94	1	94	5	LONGONI	13	112	5	95	6	MOMBASA	117
95	1	95	6	MOMBASA	13	117	11	96	7	JEDDAH	128
96	1	96	7	JEDDAH	13	128	5	97	8	AIN SUKHNA	133
97	1	97	8	AIN SUKHNA	13	133	2	133	2	AQABA	135
98	1	98	2	AQABA	14	100	3	99	3	JEDDAH	103
99	1	99	3	JEDDAH	14	103	11	100	4	MOMBASA	114
100	1	100	4	MOMBASA	14	114	5	101	5	LONGONI	119
101	1	101	5	LONGONI	14	119	5	102	6	MOMBASA	124
102	1	102	6	MOMBASA	14	124	11	103	7	JEDDAH	135
103	1	103	7	JEDDAH	14	135	5	104	8	AIN SUKHNA	140
104	1	105	2	AQABA	15	107	3	106	3	JEDDAH	110
105	1	106	3	JEDDAH	15	110	11	107	4	MOMBASA	121
106	1	107	4	MOMBASA	15	121	5	108	5	LONGONI	126
107	1	108	5	LONGONI	15	126	5	109	6	MOMBASA	131
108	1	109	6	MOMBASA	15	131	11	110	7	JEDDAH	142
109	1	110	7	JEDDAH	15	142	5	111	8	AIN SUKHNA	147
110	1	112	2	AQABA	16	114	3	113	3	JEDDAH	117
111	1	113	3	JEDDAH	16	117	11	114	4	MOMBASA	128
112	1	114	4	MOMBASA	16	128	5	115	5	LONGONI	133
113	1	115	5	LONGONI	16	133	5	116	6	MOMBASA	138
114	1	116	6	MOMBASA	16	138	11	117	7	JEDDAH	149
115	1	117	7	JEDDAH	16	149	5	118	8	AIN SUKHNA	154
116	1	119	2	AQABA	17	121	3	120	3	JEDDAH	124
117	1	120	3	JEDDAH	17	124	11	121	4	MOMBASA	135
118	1	121	4	MOMBASA	17	135	5	122	5	LONGONI	140
119	1	122	5	LONGONI	17	140	5	123	6	MOMBASA	145
120	1	123	6	MOMBASA	17	145	11	124	7	JEDDAH	156
121	1	124	7	JEDDAH	17	156	5	125	8	AIN SUKHNA	161
122	1	126	2	AQABA	18	128	3	127	3	JEDDAH	131
123	1	127	3	JEDDAH	18	131	11	128	4	MOMBASA	142
124	1	128	4	MOMBASA	18	142	5	129	5	LONGONI	147
125	1	129	5	LONGONI	18	147	5	130	6	MOMBASA	152
126	1	130	6	MOMBASA	18	152	11	131	7	JEDDAH	163
127	1	131	7	JEDDAH	18	163	5	132	8	AIN SUKHNA	168
128	1	133	2	AQABA	19	135	3	134	3	JEDDAH	138
129	1	134	3	JEDDAH	19	138	11	135	4	MOMBASA	149
130	1	135	4	MOMBASA	19	149	5	136	5	LONGONI	154
131	1	136	5	LONGONI	19	154	5	137	6	MOMBASA	159
132	1	137	6	MOMBASA	19	159	11	138	7	JEDDAH	170
133	1	138	7	JEDDAH	19	170	5	139	8	AIN SUKHNA	175
134	2	140	1	JEBEL ALI	1	7	6	141	2	MUNDRA	13
135	2	141	2	MUNDRA	1	13	3	142	3	NHAVA SHEVA	16
136	2	142	3	NHAVA SHEVA	1	16	11	143	4	DURBAN	27
137	2	143	4	DURBAN	1	27	8	144	5	PORT ELIZABETH	35
138	2	144	5	PORT ELIZABETH	1	35	10	145	6	POINTE DES GALETS	45
139	2	145	6	POINTE DES GALETS	1	45	11	146	7	JEBEL ALI	56
140	2	146	7	JEBEL ALI	1	56	6	189	2	MUNDRA	62
141	2	147	1	JEBEL ALI	2	14	6	148	2	MUNDRA	20
142	2	148	2	MUNDRA	2	20	3	149	3	NHAVA SHEVA	23
143	2	149	3	NHAVA SHEVA	2	23	11	150	4	DURBAN	34
144	2	150	4	DURBAN	2	34	8	151	5	PORT ELIZABETH	42
145	2	151	5	PORT ELIZABETH	2	42	10	152	6	POINTE DES GALETS	52
146	2	152	6	POINTE DES GALETS	2	52	11	153	7	JEBEL ALI	63
147	2	153	7	JEBEL ALI	2	63	6	195	2	MUNDRA	69
148	2	154	1	JEBEL ALI	3	21	6	155	2	MUNDRA	27
149	2	155	2	MUNDRA	3	27	3	156	3	NHAVA SHEVA	30
150	2	156	3	NHAVA SHEVA	3	30	11	157	4	DURBAN	41
151	2	157	4	DURBAN	3	41	8	158	5	PORT ELIZABETH	49
152	2	158	5	PORT ELIZABETH	3	49	10	159	6	POINTE DES GALETS	59
153	2	159	6	POINTE DES GALETS	3	59	11	160	7	JEBEL ALI	70
154	2	160	7	JEBEL ALI	3	70	6	201	2	MUNDRA	76
155	2	161	1	JEBEL ALI	4	28	6	162	2	MUNDRA	34
156	2	162	2	MUNDRA	4	34	3	163	3	NHAVA SHEVA	37
157	2	163	3	NHAVA SHEVA	4	37	11	164	4	DURBAN	48
158	2	164	4	DURBAN	4	48	8	165	5	PORT ELIZABETH	56
159	2	165	5	PORT ELIZABETH	4	56	10	166	6	POINTE DES GALETS	66
160	2	166	6	POINTE DES GALETS	4	66	11	167	7	JEBEL ALI	77
161	2	167	7	JEBEL ALI	4	77	6	207	2	MUNDRA	83
162	2	168	1	JEBEL ALI	5	35	6	169	2	MUNDRA	41
163	2	169	2	MUNDRA	5	41	3	170	3	NHAVA SHEVA	44
164	2	170	3	NHAVA SHEVA	5	44	11	171	4	DURBAN	55
165	2	171	4	DURBAN	5	55	8	172	5	PORT ELIZABETH	63
166	2	172	5	PORT ELIZABETH	5	63	10	173	6	POINTE DES GALETS	73
167	2	173	6	POINTE DES GALETS	5	73	11	174	7	JEBEL ALI	84
168	2	174	7	JEBEL ALI	5	84	6	213	2	MUNDRA	90
169	2	175	1	JEBEL ALI	6	42	6	176	2	MUNDRA	48
170	2	176	2	MUNDRA	6	48	3	177	3	NHAVA SHEVA	51
171	2	177	3	NHAVA SHEVA	6	51	11	178	4	DURBAN	62
172	2	178	4	DURBAN	6	62	8	179	5	PORT ELIZABETH	70
173	2	179	5	PORT ELIZABETH	6	70	10	180	6	POINTE DES GALETS	80
174	2	180	6	POINTE DES GALETS	6	80	11	181	7	JEBEL ALI	91
175	2	181	7	JEBEL ALI	6	91	6	219	2	MUNDRA	97
176	2	182	1	JEBEL ALI	7	49	6	183	2	MUNDRA	55
177	2	183	2	MUNDRA	7	55	3	184	3	NHAVA SHEVA	58
178	2	184	3	NHAVA SHEVA	7	58	11	185	4	DURBAN	69
179	2	185	4	DURBAN	7	69	8	186	5	PORT ELIZABETH	77
180	2	186	5	PORT ELIZABETH	7	77	10	187	6	POINTE DES GALETS	87
181	2	187	6	POINTE DES GALETS	7	87	11	188	7	JEBEL ALI	98
182	2	188	7	JEBEL ALI	7	98	6	225	2	MUNDRA	104
183	2	189	2	MUNDRA	8	62	3	190	3	NHAVA SHEVA	65
184	2	190	3	NHAVA SHEVA	8	65	11	191	4	DURBAN	76
185	2	191	4	DURBAN	8	76	8	192	5	PORT ELIZABETH	84
186	2	192	5	PORT ELIZABETH	8	84	10	193	6	POINTE DES GALETS	94
187	2	193	6	POINTE DES GALETS	8	94	11	194	7	JEBEL ALI	105
188	2	194	7	JEBEL ALI	8	105	6	231	2	MUNDRA	111
189	2	195	2	MUNDRA	9	69	3	196	3	NHAVA SHEVA	72
190	2	196	3	NHAVA SHEVA	9	72	11	197	4	DURBAN	83
191	2	197	4	DURBAN	9	83	8	198	5	PORT ELIZABETH	91
192	2	198	5	PORT ELIZABETH	9	91	10	199	6	POINTE DES GALETS	101
193	2	199	6	POINTE DES GALETS	9	101	11	200	7	JEBEL ALI	112
194	2	200	7	JEBEL ALI	9	112	6	237	2	MUNDRA	118
195	2	201	2	MUNDRA	10	76	3	202	3	NHAVA SHEVA	79
196	2	202	3	NHAVA SHEVA	10	79	11	203	4	DURBAN	90
197	2	203	4	DURBAN	10	90	8	204	5	PORT ELIZABETH	98
198	2	204	5	PORT ELIZABETH	10	98	10	205	6	POINTE DES GALETS	108
199	2	205	6	POINTE DES GALETS	10	108	11	206	7	JEBEL ALI	119
200	2	206	7	JEBEL ALI	10	119	6	243	2	MUNDRA	125
201	2	207	2	MUNDRA	11	83	3	208	3	NHAVA SHEVA	86
202	2	208	3	NHAVA SHEVA	11	86	11	209	4	DURBAN	97
203	2	209	4	DURBAN	11	97	8	210	5	PORT ELIZABETH	105
204	2	210	5	PORT ELIZABETH	11	105	10	211	6	POINTE DES GALETS	115
205	2	211	6	POINTE DES GALETS	11	115	11	212	7	JEBEL ALI	126
206	2	212	7	JEBEL ALI	11	126	6	249	2	MUNDRA	132
207	2	213	2	MUNDRA	12	90	3	214	3	NHAVA SHEVA	93
208	2	214	3	NHAVA SHEVA	12	93	11	215	4	DURBAN	104
209	2	215	4	DURBAN	12	104	8	216	5	PORT ELIZABETH	112
210	2	216	5	PORT ELIZABETH	12	112	10	217	6	POINTE DES GALETS	122
211	2	217	6	POINTE DES GALETS	12	122	11	218	7	JEBEL ALI	133
212	2	219	2	MUNDRA	13	97	3	220	3	NHAVA SHEVA	100
213	2	220	3	NHAVA SHEVA	13	100	11	221	4	DURBAN	111
214	2	221	4	DURBAN	13	111	8	222	5	PORT ELIZABETH	119
215	2	222	5	PORT ELIZABETH	13	119	10	223	6	POINTE DES GALETS	129
216	2	223	6	POINTE DES GALETS	13	129	11	224	7	JEBEL ALI	140
217	2	225	2	MUNDRA	14	104	3	226	3	NHAVA SHEVA	107
218	2	226	3	NHAVA SHEVA	14	107	11	227	4	DURBAN	118
219	2	227	4	DURBAN	14	118	8	228	5	PORT ELIZABETH	126
220	2	228	5	PORT ELIZABETH	14	126	10	229	6	POINTE DES GALETS	136
221	2	229	6	POINTE DES GALETS	14	136	11	230	7	JEBEL ALI	147
222	2	231	2	MUNDRA	15	111	3	232	3	NHAVA SHEVA	114
223	2	232	3	NHAVA SHEVA	15	114	11	233	4	DURBAN	125
224	2	233	4	DURBAN	15	125	8	234	5	PORT ELIZABETH	133
225	2	234	5	PORT ELIZABETH	15	133	10	235	6	POINTE DES GALETS	143
226	2	235	6	POINTE DES GALETS	15	143	11	236	7	JEBEL ALI	154
227	2	237	2	MUNDRA	16	118	3	238	3	NHAVA SHEVA	121
228	2	238	3	NHAVA SHEVA	16	121	11	239	4	DURBAN	132
229	2	239	4	DURBAN	16	132	8	240	5	PORT ELIZABETH	140
230	2	240	5	PORT ELIZABETH	16	140	10	241	6	POINTE DES GALETS	150
231	2	241	6	POINTE DES GALETS	16	150	11	242	7	JEBEL ALI	161
232	2	243	2	MUNDRA	17	125	3	244	3	NHAVA SHEVA	128
233	2	244	3	NHAVA SHEVA	17	128	11	245	4	DURBAN	139
234	2	245	4	DURBAN	17	139	8	246	5	PORT ELIZABETH	147
235	2	246	5	PORT ELIZABETH	17	147	10	247	6	POINTE DES GALETS	157
236	2	247	6	POINTE DES GALETS	17	157	11	248	7	JEBEL ALI	168
237	2	249	2	MUNDRA	18	132	3	250	3	NHAVA SHEVA	135
238	2	250	3	NHAVA SHEVA	18	135	11	251	4	DURBAN	146
239	2	251	4	DURBAN	18	146	8	252	5	PORT ELIZABETH	154
240	2	252	5	PORT ELIZABETH	18	154	10	253	6	POINTE DES GALETS	164
241	2	253	6	POINTE DES GALETS	18	164	11	254	7	JEBEL ALI	175
242	3	255	1	COLOMBO	1	7	6	256	2	JEBEL ALI	13
243	3	256	2	JEBEL ALI	1	13	7	257	3	MOGADISHU	20
244	3	257	3	MOGADISHU	1	20	5	258	4	MTWARA	25
245	3	258	4	MTWARA	1	25	3	259	5	BEIRA	28
246	3	259	5	BEIRA	1	28	3	260	6	NACALA	31
247	3	260	6	NACALA	1	31	10	261	7	PORT VICTORIA	41
248	3	261	7	PORT VICTORIA	1	41	8	262	8	COLOMBO	49
249	3	262	8	COLOMBO	1	49	6	303	2	JEBEL ALI	55
250	3	263	1	COLOMBO	2	14	6	264	2	JEBEL ALI	20
251	3	264	2	JEBEL ALI	2	20	7	265	3	MOGADISHU	27
252	3	265	3	MOGADISHU	2	27	5	266	4	MTWARA	32
253	3	266	4	MTWARA	2	32	3	267	5	BEIRA	35
254	3	267	5	BEIRA	2	35	3	268	6	NACALA	38
255	3	268	6	NACALA	2	38	10	269	7	PORT VICTORIA	48
256	3	269	7	PORT VICTORIA	2	48	8	270	8	COLOMBO	56
257	3	270	8	COLOMBO	2	56	6	310	2	JEBEL ALI	62
258	3	271	1	COLOMBO	3	21	6	272	2	JEBEL ALI	27
259	3	272	2	JEBEL ALI	3	27	7	273	3	MOGADISHU	34
260	3	273	3	MOGADISHU	3	34	5	274	4	MTWARA	39
261	3	274	4	MTWARA	3	39	3	275	5	BEIRA	42
262	3	275	5	BEIRA	3	42	3	276	6	NACALA	45
263	3	276	6	NACALA	3	45	10	277	7	PORT VICTORIA	55
264	3	277	7	PORT VICTORIA	3	55	8	278	8	COLOMBO	63
265	3	278	8	COLOMBO	3	63	6	317	2	JEBEL ALI	69
266	3	279	1	COLOMBO	4	28	6	280	2	JEBEL ALI	34
267	3	280	2	JEBEL ALI	4	34	7	281	3	MOGADISHU	41
268	3	281	3	MOGADISHU	4	41	5	282	4	MTWARA	46
269	3	282	4	MTWARA	4	46	3	283	5	BEIRA	49
270	3	283	5	BEIRA	4	49	3	284	6	NACALA	52
271	3	284	6	NACALA	4	52	10	285	7	PORT VICTORIA	62
272	3	285	7	PORT VICTORIA	4	62	8	286	8	COLOMBO	70
273	3	286	8	COLOMBO	4	70	6	324	2	JEBEL ALI	76
274	3	287	1	COLOMBO	5	35	6	288	2	JEBEL ALI	41
275	3	288	2	JEBEL ALI	5	41	7	289	3	MOGADISHU	48
276	3	289	3	MOGADISHU	5	48	5	290	4	MTWARA	53
277	3	290	4	MTWARA	5	53	3	291	5	BEIRA	56
278	3	291	5	BEIRA	5	56	3	292	6	NACALA	59
279	3	292	6	NACALA	5	59	10	293	7	PORT VICTORIA	69
280	3	293	7	PORT VICTORIA	5	69	8	294	8	COLOMBO	77
281	3	294	8	COLOMBO	5	77	6	331	2	JEBEL ALI	83
282	3	295	1	COLOMBO	6	42	6	296	2	JEBEL ALI	48
283	3	296	2	JEBEL ALI	6	48	7	297	3	MOGADISHU	55
284	3	297	3	MOGADISHU	6	55	5	298	4	MTWARA	60
285	3	298	4	MTWARA	6	60	3	299	5	BEIRA	63
286	3	299	5	BEIRA	6	63	3	300	6	NACALA	66
287	3	300	6	NACALA	6	66	10	301	7	PORT VICTORIA	76
288	3	301	7	PORT VICTORIA	6	76	8	302	8	COLOMBO	84
289	3	302	8	COLOMBO	6	84	6	338	2	JEBEL ALI	90
290	3	303	2	JEBEL ALI	7	55	7	304	3	MOGADISHU	62
291	3	304	3	MOGADISHU	7	62	5	305	4	MTWARA	67
292	3	305	4	MTWARA	7	67	3	306	5	BEIRA	70
293	3	306	5	BEIRA	7	70	3	307	6	NACALA	73
294	3	307	6	NACALA	7	73	10	308	7	PORT VICTORIA	83
295	3	308	7	PORT VICTORIA	7	83	8	309	8	COLOMBO	91
296	3	309	8	COLOMBO	7	91	6	345	2	JEBEL ALI	97
297	3	310	2	JEBEL ALI	8	62	7	311	3	MOGADISHU	69
298	3	311	3	MOGADISHU	8	69	5	312	4	MTWARA	74
299	3	312	4	MTWARA	8	74	3	313	5	BEIRA	77
300	3	313	5	BEIRA	8	77	3	314	6	NACALA	80
301	3	314	6	NACALA	8	80	10	315	7	PORT VICTORIA	90
302	3	315	7	PORT VICTORIA	8	90	8	316	8	COLOMBO	98
303	3	316	8	COLOMBO	8	98	6	352	2	JEBEL ALI	104
304	3	317	2	JEBEL ALI	9	69	7	318	3	MOGADISHU	76
305	3	318	3	MOGADISHU	9	76	5	319	4	MTWARA	81
306	3	319	4	MTWARA	9	81	3	320	5	BEIRA	84
307	3	320	5	BEIRA	9	84	3	321	6	NACALA	87
308	3	321	6	NACALA	9	87	10	322	7	PORT VICTORIA	97
309	3	322	7	PORT VICTORIA	9	97	8	323	8	COLOMBO	105
310	3	323	8	COLOMBO	9	105	6	359	2	JEBEL ALI	111
311	3	324	2	JEBEL ALI	10	76	7	325	3	MOGADISHU	83
312	3	325	3	MOGADISHU	10	83	5	326	4	MTWARA	88
313	3	326	4	MTWARA	10	88	3	327	5	BEIRA	91
314	3	327	5	BEIRA	10	91	3	328	6	NACALA	94
315	3	328	6	NACALA	10	94	10	329	7	PORT VICTORIA	104
316	3	329	7	PORT VICTORIA	10	104	8	330	8	COLOMBO	112
317	3	330	8	COLOMBO	10	112	6	366	2	JEBEL ALI	118
318	3	331	2	JEBEL ALI	11	83	7	332	3	MOGADISHU	90
319	3	332	3	MOGADISHU	11	90	5	333	4	MTWARA	95
320	3	333	4	MTWARA	11	95	3	334	5	BEIRA	98
321	3	334	5	BEIRA	11	98	3	335	6	NACALA	101
322	3	335	6	NACALA	11	101	10	336	7	PORT VICTORIA	111
323	3	336	7	PORT VICTORIA	11	111	8	337	8	COLOMBO	119
324	3	337	8	COLOMBO	11	119	6	373	2	JEBEL ALI	125
325	3	338	2	JEBEL ALI	12	90	7	339	3	MOGADISHU	97
326	3	339	3	MOGADISHU	12	97	5	340	4	MTWARA	102
327	3	340	4	MTWARA	12	102	3	341	5	BEIRA	105
328	3	341	5	BEIRA	12	105	3	342	6	NACALA	108
329	3	342	6	NACALA	12	108	10	343	7	PORT VICTORIA	118
330	3	343	7	PORT VICTORIA	12	118	8	344	8	COLOMBO	126
331	3	344	8	COLOMBO	12	126	6	380	2	JEBEL ALI	132
332	3	345	2	JEBEL ALI	13	97	7	346	3	MOGADISHU	104
333	3	346	3	MOGADISHU	13	104	5	347	4	MTWARA	109
334	3	347	4	MTWARA	13	109	3	348	5	BEIRA	112
335	3	348	5	BEIRA	13	112	3	349	6	NACALA	115
336	3	349	6	NACALA	13	115	10	350	7	PORT VICTORIA	125
337	3	350	7	PORT VICTORIA	13	125	8	351	8	COLOMBO	133
338	3	351	8	COLOMBO	13	133	6	387	2	JEBEL ALI	139
339	3	352	2	JEBEL ALI	14	104	7	353	3	MOGADISHU	111
340	3	353	3	MOGADISHU	14	111	5	354	4	MTWARA	116
341	3	354	4	MTWARA	14	116	3	355	5	BEIRA	119
342	3	355	5	BEIRA	14	119	3	356	6	NACALA	122
343	3	356	6	NACALA	14	122	10	357	7	PORT VICTORIA	132
344	3	357	7	PORT VICTORIA	14	132	8	358	8	COLOMBO	140
345	3	359	2	JEBEL ALI	15	111	7	360	3	MOGADISHU	118
346	3	360	3	MOGADISHU	15	118	5	361	4	MTWARA	123
347	3	361	4	MTWARA	15	123	3	362	5	BEIRA	126
348	3	362	5	BEIRA	15	126	3	363	6	NACALA	129
349	3	363	6	NACALA	15	129	10	364	7	PORT VICTORIA	139
350	3	364	7	PORT VICTORIA	15	139	8	365	8	COLOMBO	147
351	3	366	2	JEBEL ALI	16	118	7	367	3	MOGADISHU	125
352	3	367	3	MOGADISHU	16	125	5	368	4	MTWARA	130
353	3	368	4	MTWARA	16	130	3	369	5	BEIRA	133
354	3	369	5	BEIRA	16	133	3	370	6	NACALA	136
355	3	370	6	NACALA	16	136	10	371	7	PORT VICTORIA	146
356	3	371	7	PORT VICTORIA	16	146	8	372	8	COLOMBO	154
357	3	373	2	JEBEL ALI	17	125	7	374	3	MOGADISHU	132
358	3	374	3	MOGADISHU	17	132	5	375	4	MTWARA	137
359	3	375	4	MTWARA	17	137	3	376	5	BEIRA	140
360	3	376	5	BEIRA	17	140	3	377	6	NACALA	143
361	3	377	6	NACALA	17	143	10	378	7	PORT VICTORIA	153
362	3	378	7	PORT VICTORIA	17	153	8	379	8	COLOMBO	161
363	3	380	2	JEBEL ALI	18	132	7	381	3	MOGADISHU	139
364	3	381	3	MOGADISHU	18	139	5	382	4	MTWARA	144
365	3	382	4	MTWARA	18	144	3	383	5	BEIRA	147
366	3	383	5	BEIRA	18	147	3	384	6	NACALA	150
367	3	384	6	NACALA	18	150	10	385	7	PORT VICTORIA	160
368	3	385	7	PORT VICTORIA	18	160	8	386	8	COLOMBO	168
369	3	387	2	JEBEL ALI	19	139	7	388	3	MOGADISHU	146
370	3	388	3	MOGADISHU	19	146	5	389	4	MTWARA	151
371	3	389	4	MTWARA	19	151	3	390	5	BEIRA	154
372	3	390	5	BEIRA	19	154	3	391	6	NACALA	157
373	3	391	6	NACALA	19	157	10	392	7	PORT VICTORIA	167
374	3	392	7	PORT VICTORIA	19	167	8	393	8	COLOMBO	175
375	4	394	1	NHAVA SHEVA	1	7	2	395	2	MUNDRA	9
376	4	395	2	MUNDRA	1	9	4	396	3	JEBEL ALI	13
377	4	396	3	JEBEL ALI	1	13	8	397	4	MOMBASA	21
378	4	397	4	MOMBASA	1	21	5	398	5	DAR ES SALAAM	26
379	4	398	5	DAR ES SALAAM	1	26	16	399	6	NHAVA SHEVA	42
380	4	399	6	NHAVA SHEVA	1	42	2	424	2	MUNDRA	44
381	4	400	1	NHAVA SHEVA	2	14	2	401	2	MUNDRA	16
382	4	401	2	MUNDRA	2	16	4	402	3	JEBEL ALI	20
383	4	402	3	JEBEL ALI	2	20	8	403	4	MOMBASA	28
384	4	403	4	MOMBASA	2	28	5	404	5	DAR ES SALAAM	33
385	4	404	5	DAR ES SALAAM	2	33	16	405	6	NHAVA SHEVA	49
386	4	405	6	NHAVA SHEVA	2	49	2	429	2	MUNDRA	51
387	4	406	1	NHAVA SHEVA	3	21	2	407	2	MUNDRA	23
388	4	407	2	MUNDRA	3	23	4	408	3	JEBEL ALI	27
389	4	408	3	JEBEL ALI	3	27	8	409	4	MOMBASA	35
