ID	Route	Call	Port	Round_trip	Time
184	1	15	JEDDAH	11	126
185	1	16	PORT KLANG	11	138
186	1	17	SHANGHAI	11	147
187	1	2	NINGBO	12	85
188	1	3	XIAMEN	12	88
189	1	4	SHEKOU	12	90
190	1	5	SINGAPORE	12	94
191	1	6	PORT SAID	12	110
192	1	7	BEIRUT	12	112
193	1	8	TRIPOLI(LB)	12	113
194	1	9	IZMIT	12	116
195	1	10	ISTANBUL(AMBARLI) PORT E. SIDE	12	118
196	1	11	CONSTANTA	12	120
197	1	12	ODESSA	12	122
198	1	13	PIRAEUS	12	127
199	1	14	PORT SAID	12	129
200	1	15	JEDDAH	12	133
201	1	16	PORT KLANG	12	145
202	1	17	SHANGHAI	12	154
203	1	2	NINGBO	13	92
204	1	3	XIAMEN	13	95
205	1	4	SHEKOU	13	97
206	1	5	SINGAPORE	13	101
207	1	6	PORT SAID	13	117
208	1	7	BEIRUT	13	119
209	1	8	TRIPOLI(LB)	13	120
210	1	9	IZMIT	13	123
211	1	10	ISTANBUL(AMBARLI) PORT E. SIDE	13	125
212	1	11	CONSTANTA	13	127
213	1	12	ODESSA	13	129
214	1	13	PIRAEUS	13	134
215	1	14	PORT SAID	13	136
216	1	15	JEDDAH	13	140
217	1	16	PORT KLANG	13	152
218	1	17	SHANGHAI	13	161
219	1	2	NINGBO	14	99
220	1	3	XIAMEN	14	102
221	1	4	SHEKOU	14	104
222	1	5	SINGAPORE	14	108
223	1	6	PORT SAID	14	124
224	1	7	BEIRUT	14	126
225	1	8	TRIPOLI(LB)	14	127
226	1	9	IZMIT	14	130
227	1	10	ISTANBUL(AMBARLI) PORT E. SIDE	14	132
228	1	11	CONSTANTA	14	134
229	1	12	ODESSA	14	136
230	1	13	PIRAEUS	14	141
231	1	14	PORT SAID	14	143
232	1	15	JEDDAH	14	147
233	1	16	PORT KLANG	14	159
234	1	17	SHANGHAI	14	168
235	1	2	NINGBO	15	106
236	1	3	XIAMEN	15	109
237	1	4	SHEKOU	15	111
238	1	5	SINGAPORE	15	115
239	1	6	PORT SAID	15	131
240	1	7	BEIRUT	15	133
241	1	8	TRIPOLI(LB)	15	134
242	1	9	IZMIT	15	137
243	1	10	ISTANBUL(AMBARLI) PORT E. SIDE	15	139
244	1	11	CONSTANTA	15	141
245	1	12	ODESSA	15	143
246	1	13	PIRAEUS	15	148
247	1	14	PORT SAID	15	150
248	1	15	JEDDAH	15	154
249	1	16	PORT KLANG	15	166
250	1	17	SHANGHAI	15	175
251	2	1	SHANGHAI	1	7
252	2	2	NINGBO	1	8
253	2	3	BUSAN(KOREA)	1	11
254	2	4	SHEKOU	1	15
255	2	5	SINGAPORE	1	21
256	2	6	ALEXANDRIA	1	37
257	2	7	KOPER	1	42
258	2	8	TRIESTE	1	44
259	2	9	RIJEKA	1	46
260	2	10	PORT SAID	1	51
261	2	11	JEDDAH	1	56
262	2	12	PORT KLANG	1	67
263	2	13	SHEKOU	1	73
264	2	14	SHANGHAI	1	77
265	2	1	SHANGHAI	2	14
266	2	2	NINGBO	2	15
267	2	3	BUSAN(KOREA)	2	18
268	2	4	SHEKOU	2	22
269	2	5	SINGAPORE	2	28
270	2	6	ALEXANDRIA	2	44
271	2	7	KOPER	2	49
272	2	8	TRIESTE	2	51
273	2	9	RIJEKA	2	53
274	2	10	PORT SAID	2	58
275	2	11	JEDDAH	2	63
276	2	12	PORT KLANG	2	74
277	2	13	SHEKOU	2	80
278	2	14	SHANGHAI	2	84
279	2	1	SHANGHAI	3	21
280	2	2	NINGBO	3	22
281	2	3	BUSAN(KOREA)	3	25
282	2	4	SHEKOU	3	29
283	2	5	SINGAPORE	3	35
284	2	6	ALEXANDRIA	3	51
285	2	7	KOPER	3	56
286	2	8	TRIESTE	3	58
287	2	9	RIJEKA	3	60
288	2	10	PORT SAID	3	65
289	2	11	JEDDAH	3	70
290	2	12	PORT KLANG	3	81
291	2	13	SHEKOU	3	87
292	2	14	SHANGHAI	3	91
293	2	1	SHANGHAI	4	28
294	2	2	NINGBO	4	29
295	2	3	BUSAN(KOREA)	4	32
296	2	4	SHEKOU	4	36
297	2	5	SINGAPORE	4	42
298	2	6	ALEXANDRIA	4	58
299	2	7	KOPER	4	63
300	2	8	TRIESTE	4	65
301	2	9	RIJEKA	4	67
302	2	10	PORT SAID	4	72
303	2	11	JEDDAH	4	77
304	2	12	PORT KLANG	4	88
305	2	13	SHEKOU	4	94
306	2	14	SHANGHAI	4	98
307	2	1	SHANGHAI	5	35
308	2	2	NINGBO	5	36
309	2	3	BUSAN(KOREA)	5	39
310	2	4	SHEKOU	5	43
311	2	5	SINGAPORE	5	49
312	2	6	ALEXANDRIA	5	65
313	2	7	KOPER	5	70
314	2	8	TRIESTE	5	72
315	2	9	RIJEKA	5	74
316	2	10	PORT SAID	5	79
317	2	11	JEDDAH	5	84
318	2	12	PORT KLANG	5	95
319	2	13	SHEKOU	5	101
320	2	14	SHANGHAI	5	105
321	2	1	SHANGHAI	6	42
322	2	2	NINGBO	6	43
323	2	3	BUSAN(KOREA)	6	46
324	2	4	SHEKOU	6	50
325	2	5	SINGAPORE	6	56
326	2	6	ALEXANDRIA	6	72
327	2	7	KOPER	6	77
328	2	8	TRIESTE	6	79
329	2	9	RIJEKA	6	81
330	2	10	PORT SAID	6	86
331	2	11	JEDDAH	6	91
332	2	12	PORT KLANG	6	102
333	2	13	SHEKOU	6	108
334	2	14	SHANGHAI	6	112
335	2	1	SHANGHAI	7	49
336	2	2	NINGBO	7	50
337	2	3	BUSAN(KOREA)	7	53
338	2	4	SHEKOU	7	57
339	2	5	SINGAPORE	7	63
340	2	6	ALEXANDRIA	7	79
341	2	7	KOPER	7	84
342	2	8	TRIESTE	7	86
343	2	9	RIJEKA	7	88
344	2	10	PORT SAID	7	93
345	2	11	JEDDAH	7	98
346	2	12	PORT KLANG	7	109
347	2	13	SHEKOU	7	115
348	2	14	SHANGHAI	7	119
349	2	1	SHANGHAI	8	56
350	2	2	NINGBO	8	57
351	2	3	BUSAN(KOREA)	8	60
352	2	4	SHEKOU	8	64
353	2	5	SINGAPORE	8	70
354	2	6	ALEXANDRIA	8	86
355	2	7	KOPER	8	91
356	2	8	TRIESTE	8	93
357	2	9	RIJEKA	8	95
358	2	10	PORT SAID	8	100
359	2	11	JEDDAH	8	105
360	2	12	PORT KLANG	8	116
361	2	13	SHEKOU	8	122
362	2	14	SHANGHAI	8	126
363	2	1	SHANGHAI	9	63
364	2	2	NINGBO	9	64
365	2	3	BUSAN(KOREA)	9	67
366	2	4	SHEKOU	9	71
367	2	5	SINGAPORE	9	77
368	2	6	ALEXANDRIA	9	93
369	2	7	KOPER	9	98
370	2	8	TRIESTE	9	100
371	2	9	RIJEKA	9	102
372	2	10	PORT SAID	9	107
373	2	11	JEDDAH	9	112
374	2	12	PORT KLANG	9	123
375	2	13	SHEKOU	9	129
376	2	14	SHANGHAI	9	133
377	2	1	SHANGHAI	10	70
378	2	2	NINGBO	10	71
379	2	3	BUSAN(KOREA)	10	74
380	2	4	SHEKOU	10	78
381	2	5	SINGAPORE	10	84
382	2	6	ALEXANDRIA	10	100
383	2	7	KOPER	10	105
384	2	8	TRIESTE	10	107
385	2	9	RIJEKA	10	109
386	2	10	PORT SAID	10	114
387	2	11	JEDDAH	10	119
388	2	12	PORT KLANG	10	130
389	2	13	SHEKOU	10	136
390	2	14	SHANGHAI	10	140
391	2	2	NINGBO	11	78
392	2	3	BUSAN(KOREA)	11	81
393	2	4	SHEKOU	11	85
394	2	5	SINGAPORE	11	91
395	2	6	ALEXANDRIA	11	107
396	2	7	KOPER	11	112
397	2	8	TRIESTE	11	114
398	2	9	RIJEKA	11	116
399	2	10	PORT SAID	11	121
400	2	11	JEDDAH	11	126
401	2	12	PORT KLANG	11	137
402	2	13	SHEKOU	11	143
403	2	14	SHANGHAI	11	147
404	2	2	NINGBO	12	85
405	2	3	BUSAN(KOREA)	12	88
406	2	4	SHEKOU	12	92
407	2	5	SINGAPORE	12	98
408	2	6	ALEXANDRIA	12	114
409	2	7	KOPER	12	119
410	2	8	TRIESTE	12	121
411	2	9	RIJEKA	12	123
412	2	10	PORT SAID	12	128
413	2	11	JEDDAH	12	133
414	2	12	PORT KLANG	12	144
415	2	13	SHEKOU	12	150
416	2	14	SHANGHAI	12	154
417	2	2	NINGBO	13	92
418	2	3	BUSAN(KOREA)	13	95
419	2	4	SHEKOU	13	99
420	2	5	SINGAPORE	13	105
421	2	6	ALEXANDRIA	13	121
422	2	7	KOPER	13	126
423	2	8	TRIESTE	13	128
424	2	9	RIJEKA	13	130
425	2	10	PORT SAID	13	135
426	2	11	JEDDAH	13	140
427	2	12	PORT KLANG	13	151
428	2	13	SHEKOU	13	157
429	2	14	SHANGHAI	13	161
430	2	2	NINGBO	14	99
431	2	3	BUSAN(KOREA)	14	102
432	2	4	SHEKOU	14	106
433	2	5	SINGAPORE	14	112
434	2	6	ALEXANDRIA	14	128
435	2	7	KOPER	14	133
436	2	8	TRIESTE	14	135
437	2	9	RIJEKA	14	137
438	2	10	PORT SAID	14	142
439	2	11	JEDDAH	14	147
440	2	12	PORT KLANG	14	158
441	2	13	SHEKOU	14	164
442	2	14	SHANGHAI	14	168
443	2	2	NINGBO	15	106
444	2	3	BUSAN(KOREA)	15	109
445	2	4	SHEKOU	15	113
446	2	5	SINGAPORE	15	119
447	2	6	ALEXANDRIA	15	135
448	2	7	KOPER	15	140
449	2	8	TRIESTE	15	142
450	2	9	RIJEKA	15	144
451	2	10	PORT SAID	15	149
452	2	11	JEDDAH	15	154
453	2	12	PORT KLANG	15	165
454	2	13	SHEKOU	15	171
455	2	14	SHANGHAI	15	175
456	3	1	QINGDAO	1	7
457	3	2	BUSAN(KOREA)	1	10
458	3	3	SHANGHAI	1	13
459	3	4	NINGBO	1	15
460	3	5	NANSHA	1	19
461	3	6	SHEKOU	1	21
462	3	7	SINGAPORE	1	25
463	3	8	VALENCIA	1	45
464	3	9	BARCELONA	1	48
465	3	10	FOS SUR MER	1	50
466	3	11	GENOA	1	53
467	3	12	BEIRUT	1	62
468	3	13	JEDDAH	1	67
469	3	14	JEBEL ALI	1	75
470	3	15	PORT KLANG	1	85
471	3	16	XIAMEN	1	93
472	3	17	QINGDAO	1	98
473	3	1	QINGDAO	2	14
474	3	2	BUSAN(KOREA)	2	17
475	3	3	SHANGHAI	2	20
476	3	4	NINGBO	2	22
477	3	5	NANSHA	2	26
478	3	6	SHEKOU	2	28
479	3	7	SINGAPORE	2	32
480	3	8	VALENCIA	2	52
481	3	9	BARCELONA	2	55
482	3	10	FOS SUR MER	2	57
483	3	11	GENOA	2	60
484	3	12	BEIRUT	2	69
485	3	13	JEDDAH	2	74
486	3	14	JEBEL ALI	2	82
487	3	15	PORT KLANG	2	92
488	3	16	XIAMEN	2	100
489	3	17	QINGDAO	2	105
490	3	1	QINGDAO	3	21
491	3	2	BUSAN(KOREA)	3	24
492	3	3	SHANGHAI	3	27
493	3	4	NINGBO	3	29
494	3	5	NANSHA	3	33
495	3	6	SHEKOU	3	35
496	3	7	SINGAPORE	3	39
497	3	8	VALENCIA	3	59
498	3	9	BARCELONA	3	62
499	3	10	FOS SUR MER	3	64
500	3	11	GENOA	3	67
501	3	12	BEIRUT	3	76
502	3	13	JEDDAH	3	81
503	3	14	JEBEL ALI	3	89
504	3	15	PORT KLANG	3	99
505	3	16	XIAMEN	3	107
506	3	17	QINGDAO	3	112
507	3	1	QINGDAO	4	28
508	3	2	BUSAN(KOREA)	4	31
509	3	3	SHANGHAI	4	34
510	3	4	NINGBO	4	36
511	3	5	NANSHA	4	40
512	3	6	SHEKOU	4	42
513	3	7	SINGAPORE	4	46
514	3	8	VALENCIA	4	66
515	3	9	BARCELONA	4	69
516	3	10	FOS SUR MER	4	71
517	3	11	GENOA	4	74
518	3	12	BEIRUT	4	83
519	3	13	JEDDAH	4	88
520	3	14	JEBEL ALI	4	96
521	3	15	PORT KLANG	4	106
522	3	16	XIAMEN	4	114
523	3	17	QINGDAO	4	119
524	3	1	QINGDAO	5	35
525	3	2	BUSAN(KOREA)	5	38
526	3	3	SHANGHAI	5	41
527	3	4	NINGBO	5	43
528	3	5	NANSHA	5	47
529	3	6	SHEKOU	5	49
530	3	7	SINGAPORE	5	53
531	3	8	VALENCIA	5	73
532	3	9	BARCELONA	5	76
533	3	10	FOS SUR MER	5	78
534	3	11	GENOA	5	81
535	3	12	BEIRUT	5	90
536	3	13	JEDDAH	5	95
537	3	14	JEBEL ALI	5	103
538	3	15	PORT KLANG	5	113
539	3	16	XIAMEN	5	121
540	3	17	QINGDAO	5	126
541	3	1	QINGDAO	6	42
542	3	2	BUSAN(KOREA)	6	45
543	3	3	SHANGHAI	6	48
544	3	4	NINGBO	6	50
545	3	5	NANSHA	6	54
546	3	6	SHEKOU	6	56
547	3	7	SINGAPORE	6	60
548	3	8	VALENCIA	6	80
549	3	9	BARCELONA	6	83
550	3	10	FOS SUR MER	6	85
551	3	11	GENOA	6	88
552	3	12	BEIRUT	6	97
553	3	13	JEDDAH	6	102
554	3	14	JEBEL ALI	6	110
555	3	15	PORT KLANG	6	120
556	3	16	XIAMEN	6	128
557	3	17	QINGDAO	6	133
558	3	1	QINGDAO	7	49
559	3	2	BUSAN(KOREA)	7	52
560	3	3	SHANGHAI	7	55
561	3	4	NINGBO	7	57
562	3	5	NANSHA	7	61
563	3	6	SHEKOU	7	63
564	3	7	SINGAPORE	7	67
565	3	8	VALENCIA	7	87
566	3	9	BARCELONA	7	90
567	3	10	FOS SUR MER	7	92
568	3	11	GENOA	7	95
569	3	12	BEIRUT	7	104
570	3	13	JEDDAH	7	109
571	3	14	JEBEL ALI	7	117
572	3	15	PORT KLANG	7	127
573	3	16	XIAMEN	7	135
574	3	17	QINGDAO	7	140
575	3	1	QINGDAO	8	56
576	3	2	BUSAN(KOREA)	8	59
577	3	3	SHANGHAI	8	62
578	3	4	NINGBO	8	64
579	3	5	NANSHA	8	68
580	3	6	SHEKOU	8	70
581	3	7	SINGAPORE	8	74
582	3	8	VALENCIA	8	94
583	3	9	BARCELONA	8	97
584	3	10	FOS SUR MER	8	99
585	3	11	GENOA	8	102
586	3	12	BEIRUT	8	111
587	3	13	JEDDAH	8	116
588	3	14	JEBEL ALI	8	124
589	3	15	PORT KLANG	8	134
590	3	16	XIAMEN	8	142
591	3	17	QINGDAO	8	147
592	3	1	QINGDAO	9	63
593	3	2	BUSAN(KOREA)	9	66
594	3	3	SHANGHAI	9	69
595	3	4	NINGBO	9	71
596	3	5	NANSHA	9	75
597	3	6	SHEKOU	9	77
598	3	7	SINGAPORE	9	81
599	3	8	VALENCIA	9	101
600	3	9	BARCELONA	9	104
601	3	10	FOS SUR MER	9	106
602	3	11	GENOA	9	109
603	3	12	BEIRUT	9	118
604	3	13	JEDDAH	9	123
605	3	14	JEBEL ALI	9	131
606	3	15	PORT KLANG	9	141
607	3	16	XIAMEN	9	149
608	3	17	QINGDAO	9	154
609	3	1	QINGDAO	10	70
610	3	2	BUSAN(KOREA)	10	73
611	3	3	SHANGHAI	10	76
612	3	4	NINGBO	10	78
613	3	5	NANSHA	10	82
614	3	6	SHEKOU	10	84
615	3	7	SINGAPORE	10	88
616	3	8	VALENCIA	10	108
617	3	9	BARCELONA	10	111
618	3	10	FOS SUR MER	10	113
619	3	11	GENOA	10	116
620	3	12	BEIRUT	10	125
621	3	13	JEDDAH	10	130
622	3	14	JEBEL ALI	10	138
623	3	15	PORT KLANG	10	148
624	3	16	XIAMEN	10	156
625	3	17	QINGDAO	10	161
626	3	1	QINGDAO	11	77
627	3	2	BUSAN(KOREA)	11	80
628	3	3	SHANGHAI	11	83
629	3	4	NINGBO	11	85
630	3	5	NANSHA	11	89
631	3	6	SHEKOU	11	91
632	3	7	SINGAPORE	11	95
633	3	8	VALENCIA	11	115
634	3	9	BARCELONA	11	118
635	3	10	FOS SUR MER	11	120
636	3	11	GENOA	11	123
637	3	12	BEIRUT	11	132
638	3	13	JEDDAH	11	137
639	3	14	JEBEL ALI	11	145
640	3	15	PORT KLANG	11	155
641	3	16	XIAMEN	11	163
642	3	17	QINGDAO	11	168
643	3	1	QINGDAO	12	84
644	3	2	BUSAN(KOREA)	12	87
645	3	3	SHANGHAI	12	90
646	3	4	NINGBO	12	92
647	3	5	NANSHA	12	96
648	3	6	SHEKOU	12	98
649	3	7	SINGAPORE	12	102
650	3	8	VALENCIA	12	122
651	3	9	BARCELONA	12	125
652	3	10	FOS SUR MER	12	127
653	3	11	GENOA	12	130
654	3	12	BEIRUT	12	139
655	3	13	JEDDAH	12	144
656	3	14	JEBEL ALI	12	152
657	3	15	PORT KLANG	12	162
658	3	16	XIAMEN	12	170
659	3	17	QINGDAO	12	175
660	4	1	QINGDAO	1	7
661	4	2	SHANGHAI	1	9
662	4	3	NINGBO	1	11
663	4	4	KAOHSIUNG	1	13
664	4	5	HONG KONG	1	15
665	4	6	YANTIAN	1	16
666	4	7	SINGAPORE	1	21
667	4	8	PIRAEUS	1	36
668	4	9	LA SPEZIA	1	40
669	4	10	GENOA	1	41
670	4	11	FOS SUR MER	1	44
671	4	12	VALENCIA	1	46
672	4	13	PIRAEUS	1	51
673	4	14	SINGAPORE	1	74
674	4	15	QINGDAO	1	84
675	4	1	QINGDAO	2	14
676	4	2	SHANGHAI	2	16
677	4	3	NINGBO	2	18
678	4	4	KAOHSIUNG	2	20
679	4	5	HONG KONG	2	22
680	4	6	YANTIAN	2	23
681	4	7	SINGAPORE	2	28
682	4	8	PIRAEUS	2	43
683	4	9	LA SPEZIA	2	47
684	4	10	GENOA	2	48
685	4	11	FOS SUR MER	2	51
686	4	12	VALENCIA	2	53
687	4	13	PIRAEUS	2	58
688	4	14	SINGAPORE	2	81
689	4	15	QINGDAO	2	91
690	4	1	QINGDAO	3	21
691	4	2	SHANGHAI	3	23
692	4	3	NINGBO	3	25
693	4	4	KAOHSIUNG	3	27
694	4	5	HONG KONG	3	29
695	4	6	YANTIAN	3	30
696	4	7	SINGAPORE	3	35
697	4	8	PIRAEUS	3	50
698	4	9	LA SPEZIA	3	54
699	4	10	GENOA	3	55
700	4	11	FOS SUR MER	3	58
701	4	12	VALENCIA	3	60
702	4	13	PIRAEUS	3	65
703	4	14	SINGAPORE	3	88
704	4	15	QINGDAO	3	98
705	4	1	QINGDAO	4	28
706	4	2	SHANGHAI	4	30
707	4	3	NINGBO	4	32
708	4	4	KAOHSIUNG	4	34
709	4	5	HONG KONG	4	36
710	4	6	YANTIAN	4	37
711	4	7	SINGAPORE	4	42
712	4	8	PIRAEUS	4	57
713	4	9	LA SPEZIA	4	61
714	4	10	GENOA	4	62
715	4	11	FOS SUR MER	4	65
716	4	12	VALENCIA	4	67
717	4	13	PIRAEUS	4	72
718	4	14	SINGAPORE	4	95
719	4	15	QINGDAO	4	105
720	4	1	QINGDAO	5	35
721	4	2	SHANGHAI	5	37
722	4	3	NINGBO	5	39
723	4	4	KAOHSIUNG	5	41
724	4	5	HONG KONG	5	43
725	4	6	YANTIAN	5	44
726	4	7	SINGAPORE	5	49
727	4	8	PIRAEUS	5	64
728	4	9	LA SPEZIA	5	68
729	4	10	GENOA	5	69
730	4	11	FOS SUR MER	5	72
731	4	12	VALENCIA	5	74
732	4	13	PIRAEUS	5	79
733	4	14	SINGAPORE	5	102
734	4	15	QINGDAO	5	112
735	4	1	QINGDAO	6	42
736	4	2	SHANGHAI	6	44
737	4	3	NINGBO	6	46
738	4	4	KAOHSIUNG	6	48
739	4	5	HONG KONG	6	50
740	4	6	YANTIAN	6	51
741	4	7	SINGAPORE	6	56
742	4	8	PIRAEUS	6	71
743	4	9	LA SPEZIA	6	75
744	4	10	GENOA	6	76
745	4	11	FOS SUR MER	6	79
746	4	12	VALENCIA	6	81
747	4	13	PIRAEUS	6	86
748	4	14	SINGAPORE	6	109
749	4	15	QINGDAO	6	119
750	4	1	QINGDAO	7	49
751	4	2	SHANGHAI	7	51
752	4	3	NINGBO	7	53
753	4	4	KAOHSIUNG	7	55
754	4	5	HONG KONG	7	57
755	4	6	YANTIAN	7	58
756	4	7	SINGAPORE	7	63
757	4	8	PIRAEUS	7	78
758	4	9	LA SPEZIA	7	82
759	4	10	GENOA	7	83
760	4	11	FOS SUR MER	7	86
761	4	12	VALENCIA	7	88
762	4	13	PIRAEUS	7	93
763	4	14	SINGAPORE	7	116
764	4	15	QINGDAO	7	126
765	4	1	QINGDAO	8	56
766	4	2	SHANGHAI	8	58
767	4	3	NINGBO	8	60
768	4	4	KAOHSIUNG	8	62
769	4	5	HONG KONG	8	64
770	4	6	YANTIAN	8	65
771	4	7	SINGAPORE	8	70
772	4	8	PIRAEUS	8	85
773	4	9	LA SPEZIA	8	89
774	4	10	GENOA	8	90
775	4	11	FOS SUR MER	8	93
776	4	12	VALENCIA	8	95
777	4	13	PIRAEUS	8	100
778	4	14	SINGAPORE	8	123
779	4	15	QINGDAO	8	133
780	4	1	QINGDAO	9	63
