TravelArc_ID	Route	origin_node_ID	origin_Call	origin_Port	Round_Trip	OriginTime	TravelTime	Destination_node_ID	Destination_Call	Destination_Port	DestinationTime
145	1	150	8	KRIBI	18	152	16	151	9	LE HAVRE	168
146	1	152	2	ANTWERP	19	126	6	153	3	LISBOA	132
147	1	153	3	LISBOA	19	132	4	154	4	ALGECIRAS	136
148	1	154	4	ALGECIRAS	19	136	11	155	5	POINTE NOIRE	147
149	1	155	5	POINTE NOIRE	19	147	6	156	6	LUANDA	153
150	1	156	6	LUANDA	19	153	3	157	7	LIBREVILLE	156
151	1	157	7	LIBREVILLE	19	156	3	158	8	KRIBI	159
152	1	158	8	KRIBI	19	159	16	159	9	LE HAVRE	175
153	2	160	1	TANGER MED	1	0	0	161	2	ALGECIRAS	0
154	2	161	2	ALGECIRAS	1	0	3	162	3	VIGO	3
155	2	162	3	VIGO	1	3	1	163	4	LEIXOES	4
156	2	163	4	LEIXOES	1	4	1	164	5	SETUBAL	5
157	2	164	5	SETUBAL	1	5	1	165	6	TANGER MED	6
158	2	165	6	TANGER MED	1	6	1	166	7	ALGECIRAS	7
159	2	166	7	ALGECIRAS	1	7	3	167	8	GHAZAOUET	10
160	2	167	8	GHAZAOUET	1	10	4	168	9	TANGER MED	14
161	2	168	9	TANGER MED	1	14	0	178	2	ALGECIRAS	14
162	2	169	1	TANGER MED	2	7	0	170	2	ALGECIRAS	7
163	2	170	2	ALGECIRAS	2	7	3	171	3	VIGO	10
164	2	171	3	VIGO	2	10	1	172	4	LEIXOES	11
165	2	172	4	LEIXOES	2	11	1	173	5	SETUBAL	12
166	2	173	5	SETUBAL	2	12	1	174	6	TANGER MED	13
167	2	174	6	TANGER MED	2	13	1	175	7	ALGECIRAS	14
168	2	175	7	ALGECIRAS	2	14	3	176	8	GHAZAOUET	17
169	2	176	8	GHAZAOUET	2	17	4	177	9	TANGER MED	21
170	2	177	9	TANGER MED	2	21	0	186	2	ALGECIRAS	21
171	2	178	2	ALGECIRAS	3	14	3	179	3	VIGO	17
172	2	179	3	VIGO	3	17	1	180	4	LEIXOES	18
173	2	180	4	LEIXOES	3	18	1	181	5	SETUBAL	19
174	2	181	5	SETUBAL	3	19	1	182	6	TANGER MED	20
175	2	182	6	TANGER MED	3	20	1	183	7	ALGECIRAS	21
176	2	183	7	ALGECIRAS	3	21	3	184	8	GHAZAOUET	24
177	2	184	8	GHAZAOUET	3	24	4	185	9	TANGER MED	28
178	2	185	9	TANGER MED	3	28	0	194	2	ALGECIRAS	28
179	2	186	2	ALGECIRAS	4	21	3	187	3	VIGO	24
180	2	187	3	VIGO	4	24	1	188	4	LEIXOES	25
181	2	188	4	LEIXOES	4	25	1	189	5	SETUBAL	26
182	2	189	5	SETUBAL	4	26	1	190	6	TANGER MED	27
183	2	190	6	TANGER MED	4	27	1	191	7	ALGECIRAS	28
184	2	191	7	ALGECIRAS	4	28	3	192	8	GHAZAOUET	31
185	2	192	8	GHAZAOUET	4	31	4	193	9	TANGER MED	35
186	2	193	9	TANGER MED	4	35	0	202	2	ALGECIRAS	35
187	2	194	2	ALGECIRAS	5	28	3	195	3	VIGO	31
188	2	195	3	VIGO	5	31	1	196	4	LEIXOES	32
189	2	196	4	LEIXOES	5	32	1	197	5	SETUBAL	33
190	2	197	5	SETUBAL	5	33	1	198	6	TANGER MED	34
191	2	198	6	TANGER MED	5	34	1	199	7	ALGECIRAS	35
192	2	199	7	ALGECIRAS	5	35	3	200	8	GHAZAOUET	38
193	2	200	8	GHAZAOUET	5	38	4	201	9	TANGER MED	42
194	2	201	9	TANGER MED	5	42	0	210	2	ALGECIRAS	42
195	2	202	2	ALGECIRAS	6	35	3	203	3	VIGO	38
196	2	203	3	VIGO	6	38	1	204	4	LEIXOES	39
197	2	204	4	LEIXOES	6	39	1	205	5	SETUBAL	40
198	2	205	5	SETUBAL	6	40	1	206	6	TANGER MED	41
199	2	206	6	TANGER MED	6	41	1	207	7	ALGECIRAS	42
200	2	207	7	ALGECIRAS	6	42	3	208	8	GHAZAOUET	45
201	2	208	8	GHAZAOUET	6	45	4	209	9	TANGER MED	49
202	2	209	9	TANGER MED	6	49	0	218	2	ALGECIRAS	49
203	2	210	2	ALGECIRAS	7	42	3	211	3	VIGO	45
204	2	211	3	VIGO	7	45	1	212	4	LEIXOES	46
205	2	212	4	LEIXOES	7	46	1	213	5	SETUBAL	47
206	2	213	5	SETUBAL	7	47	1	214	6	TANGER MED	48
207	2	214	6	TANGER MED	7	48	1	215	7	ALGECIRAS	49
208	2	215	7	ALGECIRAS	7	49	3	216	8	GHAZAOUET	52
209	2	216	8	GHAZAOUET	7	52	4	217	9	TANGER MED	56
210	2	217	9	TANGER MED	7	56	0	226	2	ALGECIRAS	56
211	2	218	2	ALGECIRAS	8	49	3	219	3	VIGO	52
212	2	219	3	VIGO	8	52	1	220	4	LEIXOES	53
213	2	220	4	LEIXOES	8	53	1	221	5	SETUBAL	54
214	2	221	5	SETUBAL	8	54	1	222	6	TANGER MED	55
215	2	222	6	TANGER MED	8	55	1	223	7	ALGECIRAS	56
216	2	223	7	ALGECIRAS	8	56	3	224	8	GHAZAOUET	59
217	2	224	8	GHAZAOUET	8	59	4	225	9	TANGER MED	63
218	2	225	9	TANGER MED	8	63	0	234	2	ALGECIRAS	63
219	2	226	2	ALGECIRAS	9	56	3	227	3	VIGO	59
220	2	227	3	VIGO	9	59	1	228	4	LEIXOES	60
221	2	228	4	LEIXOES	9	60	1	229	5	SETUBAL	61
222	2	229	5	SETUBAL	9	61	1	230	6	TANGER MED	62
223	2	230	6	TANGER MED	9	62	1	231	7	ALGECIRAS	63
224	2	231	7	ALGECIRAS	9	63	3	232	8	GHAZAOUET	66
225	2	232	8	GHAZAOUET	9	66	4	233	9	TANGER MED	70
226	2	233	9	TANGER MED	9	70	0	242	2	ALGECIRAS	70
227	2	234	2	ALGECIRAS	10	63	3	235	3	VIGO	66
228	2	235	3	VIGO	10	66	1	236	4	LEIXOES	67
229	2	236	4	LEIXOES	10	67	1	237	5	SETUBAL	68
230	2	237	5	SETUBAL	10	68	1	238	6	TANGER MED	69
231	2	238	6	TANGER MED	10	69	1	239	7	ALGECIRAS	70
232	2	239	7	ALGECIRAS	10	70	3	240	8	GHAZAOUET	73
233	2	240	8	GHAZAOUET	10	73	4	241	9	TANGER MED	77
234	2	241	9	TANGER MED	10	77	0	250	2	ALGECIRAS	77
235	2	242	2	ALGECIRAS	11	70	3	243	3	VIGO	73
236	2	243	3	VIGO	11	73	1	244	4	LEIXOES	74
237	2	244	4	LEIXOES	11	74	1	245	5	SETUBAL	75
238	2	245	5	SETUBAL	11	75	1	246	6	TANGER MED	76
239	2	246	6	TANGER MED	11	76	1	247	7	ALGECIRAS	77
240	2	247	7	ALGECIRAS	11	77	3	248	8	GHAZAOUET	80
241	2	248	8	GHAZAOUET	11	80	4	249	9	TANGER MED	84
242	2	249	9	TANGER MED	11	84	0	258	2	ALGECIRAS	84
243	2	250	2	ALGECIRAS	12	77	3	251	3	VIGO	80
244	2	251	3	VIGO	12	80	1	252	4	LEIXOES	81
245	2	252	4	LEIXOES	12	81	1	253	5	SETUBAL	82
246	2	253	5	SETUBAL	12	82	1	254	6	TANGER MED	83
247	2	254	6	TANGER MED	12	83	1	255	7	ALGECIRAS	84
248	2	255	7	ALGECIRAS	12	84	3	256	8	GHAZAOUET	87
249	2	256	8	GHAZAOUET	12	87	4	257	9	TANGER MED	91
250	2	257	9	TANGER MED	12	91	0	266	2	ALGECIRAS	91
251	2	258	2	ALGECIRAS	13	84	3	259	3	VIGO	87
252	2	259	3	VIGO	13	87	1	260	4	LEIXOES	88
253	2	260	4	LEIXOES	13	88	1	261	5	SETUBAL	89
254	2	261	5	SETUBAL	13	89	1	262	6	TANGER MED	90
255	2	262	6	TANGER MED	13	90	1	263	7	ALGECIRAS	91
256	2	263	7	ALGECIRAS	13	91	3	264	8	GHAZAOUET	94
257	2	264	8	GHAZAOUET	13	94	4	265	9	TANGER MED	98
258	2	265	9	TANGER MED	13	98	0	274	2	ALGECIRAS	98
259	2	266	2	ALGECIRAS	14	91	3	267	3	VIGO	94
260	2	267	3	VIGO	14	94	1	268	4	LEIXOES	95
261	2	268	4	LEIXOES	14	95	1	269	5	SETUBAL	96
262	2	269	5	SETUBAL	14	96	1	270	6	TANGER MED	97
263	2	270	6	TANGER MED	14	97	1	271	7	ALGECIRAS	98
264	2	271	7	ALGECIRAS	14	98	3	272	8	GHAZAOUET	101
265	2	272	8	GHAZAOUET	14	101	4	273	9	TANGER MED	105
266	2	273	9	TANGER MED	14	105	0	282	2	ALGECIRAS	105
267	2	274	2	ALGECIRAS	15	98	3	275	3	VIGO	101
268	2	275	3	VIGO	15	101	1	276	4	LEIXOES	102
269	2	276	4	LEIXOES	15	102	1	277	5	SETUBAL	103
270	2	277	5	SETUBAL	15	103	1	278	6	TANGER MED	104
271	2	278	6	TANGER MED	15	104	1	279	7	ALGECIRAS	105
272	2	279	7	ALGECIRAS	15	105	3	280	8	GHAZAOUET	108
273	2	280	8	GHAZAOUET	15	108	4	281	9	TANGER MED	112
274	2	281	9	TANGER MED	15	112	0	290	2	ALGECIRAS	112
275	2	282	2	ALGECIRAS	16	105	3	283	3	VIGO	108
276	2	283	3	VIGO	16	108	1	284	4	LEIXOES	109
277	2	284	4	LEIXOES	16	109	1	285	5	SETUBAL	110
278	2	285	5	SETUBAL	16	110	1	286	6	TANGER MED	111
279	2	286	6	TANGER MED	16	111	1	287	7	ALGECIRAS	112
280	2	287	7	ALGECIRAS	16	112	3	288	8	GHAZAOUET	115
281	2	288	8	GHAZAOUET	16	115	4	289	9	TANGER MED	119
282	2	289	9	TANGER MED	16	119	0	298	2	ALGECIRAS	119
283	2	290	2	ALGECIRAS	17	112	3	291	3	VIGO	115
284	2	291	3	VIGO	17	115	1	292	4	LEIXOES	116
285	2	292	4	LEIXOES	17	116	1	293	5	SETUBAL	117
286	2	293	5	SETUBAL	17	117	1	294	6	TANGER MED	118
287	2	294	6	TANGER MED	17	118	1	295	7	ALGECIRAS	119
288	2	295	7	ALGECIRAS	17	119	3	296	8	GHAZAOUET	122
289	2	296	8	GHAZAOUET	17	122	4	297	9	TANGER MED	126
290	2	297	9	TANGER MED	17	126	0	306	2	ALGECIRAS	126
291	2	298	2	ALGECIRAS	18	119	3	299	3	VIGO	122
292	2	299	3	VIGO	18	122	1	300	4	LEIXOES	123
293	2	300	4	LEIXOES	18	123	1	301	5	SETUBAL	124
294	2	301	5	SETUBAL	18	124	1	302	6	TANGER MED	125
295	2	302	6	TANGER MED	18	125	1	303	7	ALGECIRAS	126
296	2	303	7	ALGECIRAS	18	126	3	304	8	GHAZAOUET	129
297	2	304	8	GHAZAOUET	18	129	4	305	9	TANGER MED	133
298	2	305	9	TANGER MED	18	133	0	314	2	ALGECIRAS	133
299	2	306	2	ALGECIRAS	19	126	3	307	3	VIGO	129
300	2	307	3	VIGO	19	129	1	308	4	LEIXOES	130
301	2	308	4	LEIXOES	19	130	1	309	5	SETUBAL	131
302	2	309	5	SETUBAL	19	131	1	310	6	TANGER MED	132
303	2	310	6	TANGER MED	19	132	1	311	7	ALGECIRAS	133
304	2	311	7	ALGECIRAS	19	133	3	312	8	GHAZAOUET	136
305	2	312	8	GHAZAOUET	19	136	4	313	9	TANGER MED	140
306	2	313	9	TANGER MED	19	140	0	322	2	ALGECIRAS	140
307	2	314	2	ALGECIRAS	20	133	3	315	3	VIGO	136
308	2	315	3	VIGO	20	136	1	316	4	LEIXOES	137
309	2	316	4	LEIXOES	20	137	1	317	5	SETUBAL	138
310	2	317	5	SETUBAL	20	138	1	318	6	TANGER MED	139
311	2	318	6	TANGER MED	20	139	1	319	7	ALGECIRAS	140
312	2	319	7	ALGECIRAS	20	140	3	320	8	GHAZAOUET	143
313	2	320	8	GHAZAOUET	20	143	4	321	9	TANGER MED	147
314	2	321	9	TANGER MED	20	147	0	330	2	ALGECIRAS	147
315	2	322	2	ALGECIRAS	21	140	3	323	3	VIGO	143
316	2	323	3	VIGO	21	143	1	324	4	LEIXOES	144
317	2	324	4	LEIXOES	21	144	1	325	5	SETUBAL	145
318	2	325	5	SETUBAL	21	145	1	326	6	TANGER MED	146
319	2	326	6	TANGER MED	21	146	1	327	7	ALGECIRAS	147
320	2	327	7	ALGECIRAS	21	147	3	328	8	GHAZAOUET	150
321	2	328	8	GHAZAOUET	21	150	4	329	9	TANGER MED	154
322	2	329	9	TANGER MED	21	154	0	338	2	ALGECIRAS	154
323	2	330	2	ALGECIRAS	22	147	3	331	3	VIGO	150
324	2	331	3	VIGO	22	150	1	332	4	LEIXOES	151
325	2	332	4	LEIXOES	22	151	1	333	5	SETUBAL	152
326	2	333	5	SETUBAL	22	152	1	334	6	TANGER MED	153
327	2	334	6	TANGER MED	22	153	1	335	7	ALGECIRAS	154
328	2	335	7	ALGECIRAS	22	154	3	336	8	GHAZAOUET	157
329	2	336	8	GHAZAOUET	22	157	4	337	9	TANGER MED	161
330	2	337	9	TANGER MED	22	161	0	346	2	ALGECIRAS	161
331	2	338	2	ALGECIRAS	23	154	3	339	3	VIGO	157
332	2	339	3	VIGO	23	157	1	340	4	LEIXOES	158
333	2	340	4	LEIXOES	23	158	1	341	5	SETUBAL	159
334	2	341	5	SETUBAL	23	159	1	342	6	TANGER MED	160
335	2	342	6	TANGER MED	23	160	1	343	7	ALGECIRAS	161
336	2	343	7	ALGECIRAS	23	161	3	344	8	GHAZAOUET	164
337	2	344	8	GHAZAOUET	23	164	4	345	9	TANGER MED	168
338	2	346	2	ALGECIRAS	24	161	3	347	3	VIGO	164
339	2	347	3	VIGO	24	164	1	348	4	LEIXOES	165
340	2	348	4	LEIXOES	24	165	1	349	5	SETUBAL	166
341	2	349	5	SETUBAL	24	166	1	350	6	TANGER MED	167
342	2	350	6	TANGER MED	24	167	1	351	7	ALGECIRAS	168
343	2	351	7	ALGECIRAS	24	168	3	352	8	GHAZAOUET	171
344	2	352	8	GHAZAOUET	24	171	4	353	9	TANGER MED	175
