PortID	OriginPort	DestinationPort	EarlistTime	Deadline
77	LIBREVILLE	LE HAVRE	1	180
78	LIBREVILLE	LEIXOES	1	180
79	LIBREVILLE	LISBOA	1	180
80	LIBREVILLE	LUANDA	1	180
81	LIBREVILLE	POINTE NOIRE	1	180
82	LIBREVILLE	SETUBAL	1	180
83	LIBREVILLE	TANGER MED	1	180
84	LIBREVILLE	VIGO	1	180
85	LISBOA	ALGECIRAS	1	180
86	LISBOA	ANTWERP	1	180
87	LISBOA	GHAZAOUET	1	180
88	LISBOA	KRIBI	1	180
89	LISBOA	LE HAVRE	1	180
90	LISBOA	LEIXOES	1	180
91	LISBOA	LIBREVILLE	1	180
92	LISBOA	LUANDA	1	180
93	LISBOA	POINTE NOIRE	1	180
94	LISBOA	SETUBAL	1	180
95	LISBOA	TANGER MED	1	180
96	LISBOA	VIGO	1	180
97	LUANDA	ALGECIRAS	1	180
98	LUANDA	ANTWERP	1	180
99	LUANDA	GHAZAOUET	1	180
100	LUANDA	KRIBI	1	180
101	LUANDA	LE HAVRE	1	180
102	LUANDA	LEIXOES	1	180
103	LUANDA	LIBREVILLE	1	180
104	LUANDA	LISBOA	1	180
105	LUANDA	POINTE NOIRE	1	180
106	LUANDA	SETUBAL	1	180
107	LUANDA	TANGER MED	1	180
108	LUANDA	VIGO	1	180
109	POINTE NOIRE	ALGECIRAS	1	180
110	POINTE NOIRE	ANTWERP	1	180
111	POINTE NOIRE	GHAZAOUET	1	180
112	POINTE NOIRE	KRIBI	1	180
113	POINTE NOIRE	LE HAVRE	1	180
114	POINTE NOIRE	LEIXOES	1	180
115	POINTE NOIRE	LIBREVILLE	1	180
116	POINTE NOIRE	LISBOA	1	180
117	POINTE NOIRE	LUANDA	1	180
118	POINTE NOIRE	SETUBAL	1	180
119	POINTE NOIRE	TANGER MED	1	180
120	POINTE NOIRE	VIGO	1	180
121	SETUBAL	ALGECIRAS	1	180
122	SETUBAL	ANTWERP	1	180
123	SETUBAL	GHAZAOUET	1	180
124	SETUBAL	KRIBI	1	180
125	SETUBAL	LE HAVRE	1	180
126	SETUBAL	LEIXOES	1	180
127	SETUBAL	LIBREVILLE	1	180
128	SETUBAL	LISBOA	1	180
129	SETUBAL	LUANDA	1	180
130	SETUBAL	POINTE NOIRE	1	180
131	SETUBAL	TANGER MED	1	180
132	SETUBAL	VIGO	1	180
133	TANGER MED	ALGECIRAS	1	180
134	TANGER MED	ANTWERP	1	180
135	TANGER MED	GHAZAOUET	1	180
136	TANGER MED	KRIBI	1	180
137	TANGER MED	LE HAVRE	1	180
138	TANGER MED	LEIXOES	1	180
139	TANGER MED	LIBREVILLE	1	180
140	TANGER MED	LISBOA	1	180
141	TANGER MED	LUANDA	1	180
142	TANGER MED	POINTE NOIRE	1	180
143	TANGER MED	SETUBAL	1	180
144	TANGER MED	VIGO	1	180
145	VIGO	ALGECIRAS	1	180
146	VIGO	ANTWERP	1	180
147	VIGO	GHAZAOUET	1	180
148	VIGO	KRIBI	1	180
149	VIGO	LE HAVRE	1	180
150	VIGO	LEIXOES	1	180
151	VIGO	LIBREVILLE	1	180
152	VIGO	LISBOA	1	180
153	VIGO	LUANDA	1	180
154	VIGO	POINTE NOIRE	1	180
155	VIGO	SETUBAL	1	180
156	VIGO	TANGER MED	1	180
