PortID	OriginPort	DestinationPort	EarlistTime	Deadline
388	A4	A18	1	180
389	A4	A19	1	180
390	A4	A2	1	180
391	A4	A20	1	180
392	A4	A3	1	180
393	A4	A5	1	180
394	A4	A6	1	180
395	A4	A7	1	180
396	A4	A8	1	180
397	A4	A9	1	180
398	A4	B1	1	180
399	A4	B2	1	180
400	A4	B3	1	180
401	A4	B4	1	180
402	A4	B5	1	180
403	A4	B6	1	180
404	A4	B7	1	180
405	A4	B8	1	180
406	A5	A1	1	180
407	A5	A10	1	180
408	A5	A11	1	180
409	A5	A12	1	180
410	A5	A13	1	180
411	A5	A14	1	180
412	A5	A15	1	180
413	A5	A16	1	180
414	A5	A17	1	180
415	A5	A18	1	180
416	A5	A19	1	180
417	A5	A2	1	180
418	A5	A20	1	180
419	A5	A3	1	180
420	A5	A4	1	180
421	A5	A6	1	180
422	A5	A7	1	180
423	A5	A8	1	180
424	A5	A9	1	180
425	A5	B1	1	180
426	A5	B2	1	180
427	A5	B3	1	180
428	A5	B4	1	180
429	A5	B5	1	180
430	A5	B6	1	180
431	A5	B7	1	180
432	A5	B8	1	180
433	A6	A1	1	180
434	A6	A10	1	180
435	A6	A11	1	180
436	A6	A12	1	180
437	A6	A13	1	180
438	A6	A14	1	180
439	A6	A15	1	180
440	A6	A16	1	180
441	A6	A17	1	180
442	A6	A18	1	180
443	A6	A19	1	180
444	A6	A2	1	180
445	A6	A20	1	180
446	A6	A3	1	180
447	A6	A4	1	180
448	A6	A5	1	180
449	A6	A7	1	180
450	A6	A8	1	180
451	A6	A9	1	180
452	A6	B1	1	180
453	A6	B2	1	180
454	A6	B3	1	180
455	A6	B4	1	180
456	A6	B5	1	180
457	A6	B6	1	180
458	A6	B7	1	180
459	A6	B8	1	180
460	A7	A1	1	180
461	A7	A10	1	180
462	A7	A11	1	180
463	A7	A12	1	180
464	A7	A13	1	180
465	A7	A14	1	180
466	A7	A15	1	180
467	A7	A16	1	180
468	A7	A17	1	180
469	A7	A18	1	180
470	A7	A19	1	180
471	A7	A2	1	180
472	A7	A20	1	180
473	A7	A3	1	180
474	A7	A4	1	180
475	A7	A5	1	180
476	A7	A6	1	180
477	A7	A8	1	180
478	A7	A9	1	180
479	A7	B1	1	180
480	A7	B2	1	180
481	A7	B3	1	180
482	A7	B4	1	180
483	A7	B5	1	180
484	A7	B6	1	180
485	A7	B7	1	180
486	A7	B8	1	180
487	A8	A1	1	180
488	A8	A10	1	180
489	A8	A11	1	180
490	A8	A12	1	180
491	A8	A13	1	180
492	A8	A14	1	180
493	A8	A15	1	180
494	A8	A16	1	180
495	A8	A17	1	180
496	A8	A18	1	180
497	A8	A19	1	180
498	A8	A2	1	180
499	A8	A20	1	180
500	A8	A3	1	180
501	A8	A4	1	180
502	A8	A5	1	180
503	A8	A6	1	180
504	A8	A7	1	180
505	A8	A9	1	180
506	A8	B1	1	180
507	A8	B2	1	180
508	A8	B3	1	180
509	A8	B4	1	180
510	A8	B5	1	180
511	A8	B6	1	180
512	A8	B7	1	180
513	A8	B8	1	180
514	A9	A1	1	180
515	A9	A10	1	180
516	A9	A11	1	180
517	A9	A12	1	180
518	A9	A13	1	180
519	A9	A14	1	180
520	A9	A15	1	180
521	A9	A16	1	180
522	A9	A17	1	180
523	A9	A18	1	180
524	A9	A19	1	180
525	A9	A2	1	180
526	A9	A20	1	180
527	A9	A3	1	180
528	A9	A4	1	180
529	A9	A5	1	180
530	A9	A6	1	180
531	A9	A7	1	180
532	A9	A8	1	180
533	A9	B1	1	180
534	A9	B2	1	180
535	A9	B3	1	180
536	A9	B4	1	180
537	A9	B5	1	180
538	A9	B6	1	180
539	A9	B7	1	180
540	A9	B8	1	180
541	B1	A1	1	180
542	B1	A10	1	180
543	B1	A11	1	180
544	B1	A12	1	180
545	B1	A13	1	180
546	B1	A14	1	180
547	B1	A15	1	180
548	B1	A16	1	180
549	B1	A17	1	180
550	B1	A18	1	180
551	B1	A19	1	180
552	B1	A2	1	180
553	B1	A20	1	180
554	B1	A3	1	180
555	B1	A4	1	180
556	B1	A5	1	180
557	B1	A6	1	180
558	B1	A7	1	180
559	B1	A8	1	180
560	B1	A9	1	180
561	B1	B2	1	180
562	B1	B3	1	180
563	B1	B4	1	180
564	B1	B5	1	180
565	B1	B6	1	180
566	B1	B7	1	180
567	B1	B8	1	180
568	B2	A1	1	180
569	B2	A10	1	180
570	B2	A11	1	180
571	B2	A12	1	180
572	B2	A13	1	180
573	B2	A14	1	180
574	B2	A15	1	180
575	B2	A16	1	180
576	B2	A17	1	180
577	B2	A18	1	180
578	B2	A19	1	180
579	B2	A2	1	180
580	B2	A20	1	180
581	B2	A3	1	180
582	B2	A4	1	180
583	B2	A5	1	180
584	B2	A6	1	180
585	B2	A7	1	180
586	B2	A8	1	180
587	B2	A9	1	180
588	B2	B1	1	180
589	B2	B3	1	180
590	B2	B4	1	180
591	B2	B5	1	180
592	B2	B6	1	180
593	B2	B7	1	180
594	B2	B8	1	180
595	B3	A1	1	180
596	B3	A10	1	180
597	B3	A11	1	180
598	B3	A12	1	180
599	B3	A13	1	180
600	B3	A14	1	180
601	B3	A15	1	180
602	B3	A16	1	180
603	B3	A17	1	180
604	B3	A18	1	180
605	B3	A19	1	180
606	B3	A2	1	180
607	B3	A20	1	180
608	B3	A3	1	180
609	B3	A4	1	180
610	B3	A5	1	180
611	B3	A6	1	180
612	B3	A7	1	180
613	B3	A8	1	180
614	B3	A9	1	180
615	B3	B1	1	180
616	B3	B2	1	180
617	B3	B4	1	180
618	B3	B5	1	180
619	B3	B6	1	180
620	B3	B7	1	180
621	B3	B8	1	180
622	B4	A1	1	180
623	B4	A10	1	180
624	B4	A11	1	180
625	B4	A12	1	180
626	B4	A13	1	180
627	B4	A14	1	180
628	B4	A15	1	180
629	B4	A16	1	180
630	B4	A17	1	180
631	B4	A18	1	180
632	B4	A19	1	180
633	B4	A2	1	180
634	B4	A20	1	180
635	B4	A3	1	180
636	B4	A4	1	180
637	B4	A5	1	180
638	B4	A6	1	180
639	B4	A7	1	180
640	B4	A8	1	180
641	B4	A9	1	180
642	B4	B1	1	180
643	B4	B2	1	180
644	B4	B3	1	180
645	B4	B5	1	180
646	B4	B6	1	180
647	B4	B7	1	180
648	B4	B8	1	180
649	B5	A1	1	180
650	B5	A10	1	180
651	B5	A11	1	180
652	B5	A12	1	180
653	B5	A13	1	180
654	B5	A14	1	180
655	B5	A15	1	180
656	B5	A16	1	180
657	B5	A17	1	180
658	B5	A18	1	180
659	B5	A19	1	180
660	B5	A2	1	180
661	B5	A20	1	180
662	B5	A3	1	180
663	B5	A4	1	180
664	B5	A5	1	180
665	B5	A6	1	180
666	B5	A7	1	180
667	B5	A8	1	180
668	B5	A9	1	180
669	B5	B1	1	180
670	B5	B2	1	180
671	B5	B3	1	180
672	B5	B4	1	180
673	B5	B6	1	180
674	B5	B7	1	180
675	B5	B8	1	180
676	B6	A1	1	180
677	B6	A10	1	180
678	B6	A11	1	180
679	B6	A12	1	180
680	B6	A13	1	180
681	B6	A14	1	180
682	B6	A15	1	180
683	B6	A16	1	180
684	B6	A17	1	180
685	B6	A18	1	180
686	B6	A19	1	180
687	B6	A2	1	180
688	B6	A20	1	180
689	B6	A3	1	180
690	B6	A4	1	180
691	B6	A5	1	180
692	B6	A6	1	180
693	B6	A7	1	180
694	B6	A8	1	180
695	B6	A9	1	180
696	B6	B1	1	180
697	B6	B2	1	180
698	B6	B3	1	180
699	B6	B4	1	180
700	B6	B5	1	180
701	B6	B7	1	180
702	B6	B8	1	180
703	B7	A1	1	180
704	B7	A10	1	180
705	B7	A11	1	180
706	B7	A12	1	180
707	B7	A13	1	180
708	B7	A14	1	180
709	B7	A15	1	180
710	B7	A16	1	180
711	B7	A17	1	180
712	B7	A18	1	180
713	B7	A19	1	180
714	B7	A2	1	180
715	B7	A20	1	180
716	B7	A3	1	180
717	B7	A4	1	180
718	B7	A5	1	180
719	B7	A6	1	180
720	B7	A7	1	180
721	B7	A8	1	180
722	B7	A9	1	180
723	B7	B1	1	180
724	B7	B2	1	180
725	B7	B3	1	180
726	B7	B4	1	180
727	B7	B5	1	180
728	B7	B6	1	180
729	B7	B8	1	180
730	B8	A1	1	180
731	B8	A10	1	180
732	B8	A11	1	180
733	B8	A12	1	180
734	B8	A13	1	180
735	B8	A14	1	180
736	B8	A15	1	180
737	B8	A16	1	180
738	B8	A17	1	180
739	B8	A18	1	180
740	B8	A19	1	180
741	B8	A2	1	180
742	B8	A20	1	180
743	B8	A3	1	180
744	B8	A4	1	180
745	B8	A5	1	180
746	B8	A6	1	180
747	B8	A7	1	180
748	B8	A8	1	180
749	B8	A9	1	180
750	B8	B1	1	180
751	B8	B2	1	180
752	B8	B3	1	180
753	B8	B4	1	180
754	B8	B5	1	180
755	B8	B6	1	180
756	B8	B7	1	180
